t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.24,sys1,0.72,504.2,98.48,1.000
1.24,sys2,0.21,238.6,46.59,1.000
1.25,sys4,0.85,482.7,94.28,1.000
1.27,sys3,0.14,509.0,99.42,1.000
2.24,sys2,1.03,238.8,46.64,1.000
2.25,sys1,3.79,504.2,98.48,1.000
2.25,sys4,2.73,482.7,94.28,1.000
2.27,sys3,1.98,509.1,99.43,1.000
3.24,sys2,30.64,237.9,46.47,1.000
3.25,sys1,59.03,505.9,98.81,1.000
3.25,sys4,45.68,485.8,94.88,1.000
3.27,sys3,38.31,509.2,99.46,1.000
4.25,sys1,79.67,504.0,98.44,1.000
4.25,sys2,43.22,238.7,46.62,1.000
4.25,sys4,50.34,482.8,94.29,1.000
4.28,sys3,53.54,509.2,99.46,1.000
5.25,sys1,93.61,507.0,99.03,1.000
5.25,sys2,46.14,238.6,46.61,1.000
5.25,sys4,51.58,483.0,94.34,1.000
5.28,sys3,55.06,509.2,99.46,1.000
6.25,sys4,48.84,482.9,94.32,1.000
6.26,sys2,41.64,238.7,46.62,1.000
6.28,sys3,61.98,509.1,99.43,1.000
6.33,sys1,76.72,506.9,99.00,1.000
7.26,sys2,55.27,239.2,46.72,1.000
7.26,sys4,36.17,482.9,94.31,1.000
7.28,sys3,54.36,509.9,99.58,1.000
7.33,sys1,80.10,508.8,99.37,1.000
8.26,sys4,30.60,483.0,94.33,1.000
8.28,sys3,78.86,510.4,99.69,1.000
8.31,sys2,43.58,239.4,46.77,1.000
8.33,sys1,89.41,508.4,99.29,1.000
9.26,sys4,60.57,482.5,94.25,1.000
9.28,sys3,59.56,509.2,99.45,1.000
9.31,sys2,47.39,239.2,46.72,1.000
9.33,sys1,94.07,507.1,99.03,1.000
10.26,sys4,21.52,482.6,94.25,1.000
10.28,sys3,65.80,509.8,99.58,1.000
10.31,sys2,66.96,240.2,46.92,1.000
10.33,sys1,95.53,507.3,99.09,1.000
11.26,sys4,43.47,482.9,94.31,1.000
11.28,sys3,77.61,509.7,99.54,1.000
11.32,sys2,82.23,238.0,46.48,1.000
11.34,sys1,102.41,509.9,99.60,1.000
12.27,sys4,47.69,482.7,94.28,1.000
12.28,sys3,53.70,511.3,99.87,1.000
12.32,sys2,39.12,239.1,46.70,1.000
12.34,sys1,77.97,510.3,99.67,1.000
13.27,sys4,43.94,482.5,94.23,1.000
13.29,sys3,47.17,510.1,99.63,1.000
