t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.3,sys4,0.74,471.6,92.10,1.000
1.31,sys1,0.38,503.8,98.40,1.000
1.31,sys2,0.14,237.8,46.44,1.000
1.31,sys3,0.20,510.2,99.65,1.000
2.31,sys1,8.74,505.9,98.80,1.000
2.31,sys2,0.97,237.8,46.44,1.000
2.31,sys4,9.74,472.3,92.25,1.000
2.32,sys3,4.05,510.1,99.63,1.000
3.31,sys1,91.11,502.6,98.17,1.000
3.31,sys2,59.66,238.2,46.52,1.000
3.31,sys4,44.27,475.1,92.78,1.000
3.32,sys3,71.86,510.7,99.74,1.000
4.31,sys1,94.03,502.1,98.06,1.000
4.31,sys2,50.19,239.3,46.73,1.000
4.31,sys4,73.43,478.2,93.40,1.000
4.32,sys3,74.32,511.1,99.82,1.000
5.31,sys1,81.87,505.0,98.64,1.000
5.31,sys2,60.91,239.6,46.80,1.000
5.31,sys4,65.13,480.6,93.87,1.000
5.32,sys3,65.27,510.5,99.70,1.000
6.31,sys2,65.41,240.3,46.94,1.000
6.31,sys4,69.96,480.1,93.77,1.000
6.32,sys1,92.53,503.8,98.40,1.000
6.32,sys3,51.95,511.4,99.88,1.000
7.31,sys2,49.34,239.8,46.84,1.000
7.31,sys4,63.71,479.8,93.71,1.000
7.32,sys3,51.17,511.6,99.93,1.000
7.33,sys1,83.48,506.0,98.83,1.000
8.32,sys2,59.72,242.3,47.33,1.000
8.32,sys4,61.66,480.0,93.75,1.000
8.33,sys1,86.96,507.1,99.05,1.000
8.33,sys3,72.69,510.7,99.74,1.000
9.32,sys2,47.58,239.6,46.79,1.000
9.32,sys4,24.67,479.7,93.69,1.000
9.33,sys1,61.39,505.6,98.76,1.000
9.33,sys3,53.82,511.9,99.98,1.000
10.32,sys2,64.18,239.7,46.81,1.000
10.32,sys4,40.82,479.8,93.71,1.000
10.33,sys3,79.39,511.0,99.80,1.000
10.34,sys1,103.22,506.1,98.85,1.000
11.32,sys4,22.51,480.0,93.75,1.000
11.33,sys2,54.57,241.2,47.10,1.000
11.33,sys3,84.65,511.7,99.94,1.000
11.34,sys1,83.54,508.3,99.29,1.000
12.32,sys4,29.52,480.1,93.77,1.000
12.33,sys2,22.18,239.9,46.85,1.000
12.33,sys3,48.68,510.5,99.71,1.000
12.34,sys1,46.08,509.1,99.43,1.000
13.32,sys4,23.29,480.8,93.92,1.000
13.33,sys2,66.86,239.6,46.79,1.000
13.34,sys1,90.64,507.6,99.15,1.000
13.35,sys3,93.10,510.5,99.72,1.000
14.33,sys2,41.89,240.3,46.93,1.000
14.33,sys4,40.48,480.4,93.82,1.000
14.35,sys1,73.06,508.1,99.23,1.000
14.35,sys3,56.19,509.9,99.59,1.000
15.33,sys2,53.64,241.1,47.08,1.000
15.33,sys4,71.64,480.4,93.83,1.000
15.35,sys3,57.20,510.0,99.61,1.000
15.39,sys1,88.71,507.9,99.19,1.000
16.33,sys2,49.95,240.1,46.89,1.000
16.33,sys4,66.93,479.9,93.73,1.000
16.35,sys3,61.13,510.0,99.61,1.000
16.39,sys1,89.10,510.0,99.61,1.000
17.33,sys4,67.07,480.4,93.83,1.000
17.34,sys2,56.82,240.2,46.91,1.000
17.35,sys3,56.40,511.1,99.83,1.000
17.39,sys1,84.04,507.2,99.07,1.000
18.33,sys4,50.32,481.7,94.08,1.000
18.34,sys2,48.25,242.8,47.42,1.000
18.35,sys3,73.11,510.3,99.66,1.000
18.39,sys1,86.00,508.1,99.24,1.000
19.34,sys2,54.37,241.2,47.11,1.000
19.34,sys4,53.45,480.4,93.84,1.000
19.35,sys3,86.61,510.0,99.62,1.000
19.39,sys1,87.10,511.6,99.92,1.000
20.34,sys2,42.91,240.4,46.95,1.000
20.34,sys4,55.31,480.2,93.79,1.000
20.35,sys3,55.13,509.9,99.60,1.000
20.39,sys1,81.33,509.3,99.47,1.000
21.34,sys2,40.67,241.7,47.21,1.000
21.34,sys4,57.76,479.9,93.73,1.000
21.36,sys3,60.23,510.0,99.61,1.000
21.4,sys1,90.73,510.3,99.67,1.000
22.34,sys2,64.22,240.6,47.00,1.000
22.34,sys4,62.30,479.9,93.74,1.000
22.36,sys3,41.36,510.3,99.66,1.000
22.4,sys1,78.42,508.7,99.36,1.000
23.34,sys2,48.07,240.5,46.97,1.000
23.34,sys4,76.59,482.0,94.14,1.000
23.36,sys3,52.19,510.1,99.63,1.000
23.4,sys1,83.92,510.1,99.64,1.000
24.34,sys2,54.11,240.1,46.90,1.000
24.34,sys4,67.95,481.6,94.07,1.000
24.36,sys3,70.37,510.5,99.71,1.000
24.4,sys1,99.03,509.3,99.48,1.000
25.34,sys2,49.90,241.2,47.10,1.000
25.34,sys4,58.19,484.0,94.54,1.000
25.36,sys3,62.25,511.8,99.97,1.000
25.4,sys1,94.43,509.2,99.46,1.000
26.34,sys4,46.53,482.6,94.25,1.000
26.35,sys2,56.91,240.4,46.95,1.000
26.36,sys3,79.95,510.7,99.75,1.000
26.4,sys1,90.89,510.9,99.79,1.000
27.35,sys2,36.86,240.1,46.90,1.000
27.35,sys4,46.18,481.8,94.11,1.000
27.36,sys3,74.06,510.6,99.72,1.000
27.4,sys1,92.89,511.5,99.89,1.000
28.35,sys2,51.22,240.5,46.97,1.000
28.35,sys4,60.59,482.6,94.25,1.000
28.36,sys3,61.48,510.4,99.69,1.000
28.4,sys1,99.60,511.8,99.95,1.000
29.35,sys2,40.94,240.1,46.90,1.000
29.35,sys4,43.36,485.1,94.75,1.000
29.36,sys3,74.80,510.2,99.65,1.000
29.4,sys1,86.29,511.8,99.96,1.000
30.35,sys2,39.43,240.9,47.05,1.000
30.35,sys4,50.51,482.7,94.28,1.000
30.36,sys3,48.98,510.3,99.66,1.000
30.41,sys1,81.58,510.2,99.66,1.000
31.35,sys2,56.76,240.1,46.90,1.000
31.35,sys4,56.53,485.8,94.88,1.000
31.36,sys3,77.68,511.9,99.98,1.000
31.41,sys1,95.06,510.5,99.71,1.000
32.35,sys2,38.15,240.1,46.90,1.000
32.35,sys4,64.47,484.9,94.71,1.000
32.37,sys3,57.61,510.5,99.70,1.000
32.41,sys1,84.78,510.3,99.66,1.000
33.35,sys2,48.81,240.6,46.99,1.000
33.35,sys4,49.61,484.3,94.59,1.000
33.37,sys3,71.84,509.9,99.59,1.000
33.41,sys1,87.82,511.1,99.82,1.000
34.35,sys4,49.82,482.6,94.25,1.000
34.36,sys2,51.30,240.6,47.00,1.000
34.37,sys3,63.36,509.7,99.56,1.000
34.41,sys1,84.08,510.6,99.72,1.000
35.36,sys2,34.93,240.8,47.02,1.000
35.36,sys4,62.53,482.3,94.20,1.000
35.37,sys3,62.44,509.6,99.53,1.000
35.41,sys1,73.41,511.8,99.96,1.000
36.36,sys2,49.31,240.4,46.95,1.000
36.36,sys4,37.24,482.8,94.30,1.000
36.37,sys3,61.11,511.0,99.80,1.000
36.42,sys1,93.76,510.9,99.78,1.000
37.36,sys2,50.01,240.4,46.95,1.000
37.36,sys4,41.01,481.4,94.02,1.000
37.37,sys3,65.73,509.5,99.52,1.000
37.42,sys1,88.83,510.2,99.66,1.000
38.37,sys2,43.54,240.1,46.90,1.000
38.37,sys3,62.15,511.4,99.87,1.000
38.37,sys4,43.46,482.1,94.17,1.000
38.42,sys1,77.67,510.7,99.75,1.000
39.37,sys2,54.03,240.2,46.92,1.000
39.37,sys4,47.93,481.8,94.11,1.000
39.38,sys3,74.23,509.8,99.58,1.000
39.42,sys1,87.39,510.9,99.79,1.000
40.37,sys2,57.76,240.5,46.97,1.000
40.37,sys4,61.78,481.8,94.11,1.000
40.38,sys3,43.54,510.1,99.62,1.000
40.42,sys1,87.64,510.9,99.78,1.000
41.37,sys2,50.63,240.6,46.99,1.000
41.37,sys4,47.37,481.9,94.12,1.000
41.38,sys3,52.38,510.7,99.74,1.000
41.42,sys1,79.37,508.5,99.31,1.000
42.37,sys2,49.20,241.5,47.17,1.000
42.38,sys3,72.34,510.3,99.67,1.000
42.38,sys4,55.68,482.2,94.18,1.000
42.42,sys1,90.18,509.5,99.51,1.000
43.38,sys2,52.55,243.0,47.46,1.000
43.38,sys3,65.08,511.7,99.94,1.000
43.38,sys4,30.84,482.2,94.18,1.000
43.42,sys1,87.45,508.2,99.26,1.000
44.38,sys2,43.82,244.5,47.74,1.000
44.38,sys3,56.83,510.9,99.79,1.000
44.38,sys4,56.84,482.3,94.20,1.000
44.43,sys1,92.28,510.4,99.68,1.000
45.38,sys2,47.25,240.7,47.01,1.000
45.38,sys3,54.98,510.7,99.75,1.000
45.38,sys4,44.85,483.0,94.34,1.000
45.43,sys1,80.36,509.9,99.60,1.000
46.38,sys2,37.97,240.5,46.97,1.000
46.38,sys3,74.65,511.8,99.96,1.000
46.38,sys4,54.56,481.7,94.08,1.000
46.43,sys1,90.98,509.4,99.48,1.000
47.38,sys2,51.74,241.4,47.14,1.000
47.38,sys3,59.62,510.5,99.71,1.000
47.39,sys4,53.95,481.9,94.12,1.000
47.43,sys1,86.60,510.4,99.69,1.000
48.38,sys2,3.54,241.5,47.16,1.000
48.39,sys4,6.59,481.6,94.06,1.000
48.42,sys3,21.77,510.0,99.61,1.000
48.43,sys1,12.78,509.6,99.53,1.000
49.38,sys2,1.50,241.2,47.11,1.000
49.39,sys4,1.50,481.9,94.11,1.000
49.42,sys3,0.64,509.8,99.56,1.000
49.43,sys1,1.57,509.3,99.48,1.000
