t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.24,sys2,0.65,238.3,46.55,1.000
1.25,sys1,2.42,500.8,97.82,1.000
1.25,sys3,2.76,510.0,99.62,1.000
1.25,sys4,2.04,480.8,93.90,1.000
2.24,sys2,0.94,238.6,46.60,1.000
2.25,sys3,1.04,509.8,99.58,1.000
2.26,sys1,5.78,501.0,97.86,1.000
2.26,sys4,3.57,480.8,93.90,1.000
3.24,sys2,64.50,238.3,46.54,1.000
3.25,sys3,49.01,510.4,99.68,1.000
3.26,sys1,82.51,502.3,98.11,1.000
3.26,sys4,31.90,482.1,94.17,1.000
4.24,sys2,38.20,239.2,46.72,1.000
4.25,sys3,61.59,510.6,99.72,1.000
4.26,sys1,84.85,505.5,98.73,1.000
4.26,sys4,59.08,482.0,94.15,1.000
5.24,sys2,28.93,238.3,46.54,1.000
5.26,sys3,72.90,510.5,99.71,1.000
5.26,sys4,33.88,482.3,94.20,1.000
5.27,sys1,77.64,505.9,98.80,1.000
6.24,sys2,32.88,239.3,46.74,1.000
6.26,sys3,63.80,511.3,99.86,1.000
6.26,sys4,35.41,483.4,94.41,1.000
6.27,sys1,87.14,502.5,98.14,1.000
7.24,sys2,49.69,239.2,46.72,1.000
7.26,sys3,60.84,510.3,99.68,1.000
7.26,sys4,60.00,482.8,94.29,1.000
7.27,sys1,92.94,506.4,98.90,1.000
8.24,sys2,41.13,238.2,46.53,1.000
8.26,sys3,69.13,510.6,99.73,1.000
8.26,sys4,40.50,482.3,94.20,1.000
8.27,sys1,91.65,504.3,98.50,1.000
9.24,sys2,46.94,238.2,46.52,1.000
9.27,sys1,88.51,504.0,98.44,1.000
9.27,sys3,70.24,510.2,99.65,1.000
9.27,sys4,48.47,482.3,94.20,1.000
10.25,sys2,43.90,238.4,46.57,1.000
10.27,sys3,68.20,511.7,99.95,1.000
10.27,sys4,49.83,482.4,94.22,1.000
10.28,sys1,62.72,504.2,98.47,1.000
11.25,sys2,41.89,239.7,46.81,1.000
11.27,sys3,61.61,510.3,99.66,1.000
11.27,sys4,48.88,482.8,94.30,1.000
11.28,sys1,90.95,505.2,98.67,1.000
12.25,sys2,43.81,238.2,46.52,1.000
12.27,sys4,51.60,482.1,94.16,1.000
12.28,sys1,85.50,505.9,98.80,1.000
12.28,sys3,75.56,510.6,99.72,1.000
13.25,sys2,42.40,238.4,46.57,1.000
13.28,sys1,91.41,505.7,98.78,1.000
13.28,sys3,36.65,510.6,99.72,1.000
13.28,sys4,44.88,482.1,94.15,1.000
14.25,sys2,41.00,238.2,46.52,1.000
14.28,sys1,64.69,504.2,98.48,1.000
14.28,sys3,52.73,510.6,99.74,1.000
14.28,sys4,35.20,482.1,94.15,1.000
15.26,sys2,49.69,238.4,46.57,1.000
15.28,sys1,84.43,507.6,99.13,1.000
15.28,sys3,58.56,510.8,99.76,1.000
15.28,sys4,41.95,482.1,94.15,1.000
16.26,sys2,56.43,240.3,46.92,1.000
16.28,sys1,91.14,505.8,98.78,1.000
16.28,sys4,63.60,482.9,94.32,1.000
16.29,sys3,51.26,511.0,99.80,1.000
17.26,sys2,50.36,239.0,46.67,1.000
17.28,sys1,86.04,505.8,98.79,1.000
17.28,sys4,56.12,481.3,94.00,1.000
17.29,sys3,51.13,510.8,99.76,1.000
18.26,sys2,42.08,239.5,46.77,1.000
18.28,sys1,97.33,508.6,99.34,1.000
18.28,sys4,57.41,483.0,94.34,1.000
18.3,sys3,51.91,510.5,99.71,1.000
19.26,sys2,40.87,239.7,46.82,1.000
19.28,sys1,79.93,505.4,98.70,1.000
19.28,sys4,40.40,481.1,93.97,1.000
19.3,sys3,40.31,511.1,99.82,1.000
20.26,sys2,39.57,239.8,46.83,1.000
20.28,sys4,58.70,481.7,94.09,1.000
20.29,sys1,79.82,504.9,98.62,1.000
20.3,sys3,53.98,510.2,99.65,1.000
21.26,sys2,44.53,240.6,46.99,1.000
21.28,sys4,54.34,481.5,94.05,1.000
21.29,sys1,101.06,503.8,98.40,1.000
21.3,sys3,80.28,510.8,99.76,1.000
22.26,sys2,42.20,238.4,46.57,1.000
22.29,sys1,94.14,504.4,98.51,1.000
22.29,sys4,33.92,481.4,94.03,1.000
22.3,sys3,44.80,510.2,99.65,1.000
23.27,sys2,44.39,238.4,46.57,1.000
23.29,sys1,84.98,505.7,98.76,1.000
23.29,sys4,57.98,481.3,94.00,1.000
23.31,sys3,58.17,510.2,99.66,1.000
24.27,sys2,55.00,239.2,46.72,1.000
24.29,sys1,93.92,507.0,99.02,1.000
24.29,sys4,49.65,481.8,94.09,1.000
24.31,sys3,69.00,510.6,99.73,1.000
25.27,sys2,33.11,238.4,46.57,1.000
25.29,sys1,85.00,504.3,98.50,1.000
25.29,sys4,39.73,481.2,93.98,1.000
25.31,sys3,65.89,510.0,99.61,1.000
26.27,sys2,48.30,240.6,47.00,1.000
26.29,sys1,97.74,507.3,99.08,1.000
26.29,sys4,58.61,481.0,93.95,1.000
26.31,sys3,61.49,510.9,99.79,1.000
27.27,sys2,53.69,239.9,46.86,1.000
27.29,sys1,90.67,507.4,99.09,1.000
27.29,sys4,49.67,481.9,94.11,1.000
27.31,sys3,56.82,511.2,99.85,1.000
28.27,sys2,30.48,238.4,46.57,1.000
28.29,sys4,41.73,481.5,94.05,1.000
28.3,sys1,64.45,506.4,98.91,1.000
28.31,sys3,34.37,510.0,99.61,1.000
29.27,sys2,46.11,238.5,46.58,1.000
29.29,sys4,42.95,482.0,94.14,1.000
29.3,sys1,86.35,504.8,98.60,1.000
29.32,sys3,55.83,510.9,99.79,1.000
30.27,sys2,51.16,238.7,46.62,1.000
30.29,sys4,60.35,481.0,93.95,1.000
30.3,sys1,92.43,509.9,99.58,1.000
30.32,sys3,64.37,510.3,99.67,1.000
31.28,sys2,54.42,238.9,46.67,1.000
31.29,sys4,53.74,483.0,94.34,1.000
31.3,sys1,95.23,506.1,98.84,1.000
31.32,sys3,58.23,510.6,99.73,1.000
32.28,sys2,48.13,239.0,46.67,1.000
32.3,sys1,91.42,507.9,99.21,1.000
32.3,sys4,55.28,481.3,94.00,1.000
32.32,sys3,56.24,510.1,99.63,1.000
33.28,sys2,47.23,239.8,46.83,1.000
33.3,sys1,85.46,509.0,99.41,1.000
33.3,sys4,63.83,481.5,94.05,1.000
33.32,sys3,67.32,510.4,99.69,1.000
34.28,sys2,51.25,239.2,46.72,1.000
34.3,sys1,96.04,508.1,99.24,1.000
34.3,sys4,51.24,480.8,93.90,1.000
34.33,sys3,66.35,511.7,99.95,1.000
35.28,sys2,48.71,239.5,46.78,1.000
35.3,sys1,97.81,507.6,99.14,1.000
35.31,sys4,60.68,481.3,93.99,1.000
35.33,sys3,66.39,509.7,99.55,1.000
36.28,sys2,43.33,238.8,46.63,1.000
36.31,sys1,83.43,508.2,99.25,1.000
36.31,sys4,49.35,481.3,94.00,1.000
36.33,sys3,50.09,510.1,99.63,1.000
37.28,sys2,47.47,238.4,46.56,1.000
37.31,sys1,79.78,506.5,98.93,1.000
37.31,sys4,55.59,481.0,93.95,1.000
37.33,sys3,65.66,510.3,99.67,1.000
38.28,sys2,40.37,239.0,46.68,1.000
38.31,sys4,53.16,481.3,94.00,1.000
38.33,sys3,56.56,510.0,99.61,1.000
38.36,sys1,99.19,507.4,99.09,1.000
39.28,sys2,38.87,238.7,46.63,1.000
39.31,sys4,35.31,481.4,94.03,1.000
39.34,sys3,59.57,509.7,99.56,1.000
39.36,sys1,79.14,509.6,99.52,1.000
40.29,sys2,52.80,238.5,46.57,1.000
40.31,sys4,34.60,481.0,93.95,1.000
40.34,sys3,49.31,510.1,99.63,1.000
40.36,sys1,90.20,506.2,98.87,1.000
41.29,sys2,43.39,239.7,46.82,1.000
41.31,sys4,52.26,481.0,93.95,1.000
41.34,sys3,63.54,512.0,100.00,1.000
41.37,sys1,80.63,506.9,98.99,1.000
42.29,sys2,41.00,238.5,46.57,1.000
42.32,sys4,39.35,482.0,94.14,1.000
42.34,sys3,71.08,510.2,99.65,1.000
42.37,sys1,81.09,508.6,99.34,1.000
43.29,sys2,37.24,238.5,46.58,1.000
43.32,sys4,43.47,481.5,94.05,1.000
43.34,sys3,53.77,510.7,99.76,1.000
43.37,sys1,95.01,507.4,99.10,1.000
44.29,sys2,48.68,238.2,46.53,1.000
44.32,sys4,40.33,481.1,93.96,1.000
44.34,sys3,62.91,510.8,99.77,1.000
44.37,sys1,77.17,505.4,98.70,1.000
45.29,sys2,40.18,239.1,46.69,1.000
45.32,sys4,49.36,482.1,94.15,1.000
45.34,sys3,54.94,510.7,99.76,1.000
45.37,sys1,98.93,508.5,99.32,1.000
46.29,sys2,44.91,238.2,46.53,1.000
46.32,sys4,53.28,481.6,94.07,1.000
46.35,sys3,65.92,510.5,99.72,1.000
46.38,sys1,91.78,506.2,98.86,1.000
47.29,sys2,53.99,238.2,46.53,1.000
47.32,sys4,39.49,481.8,94.11,1.000
47.35,sys3,53.19,510.7,99.75,1.000
47.38,sys1,71.45,505.1,98.66,1.000
48.29,sys2,16.31,238.2,46.53,1.000
48.32,sys4,17.64,482.0,94.14,1.000
48.35,sys3,27.72,510.6,99.72,1.000
48.38,sys1,29.28,505.2,98.67,1.000
49.29,sys2,0.13,238.2,46.52,1.000
49.32,sys4,0.77,481.8,94.10,1.000
49.35,sys3,0.21,510.6,99.72,1.000
49.38,sys1,0.36,505.4,98.71,1.000
