t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.43,sys1,0.70,471.0,91.99,1.000
1.43,sys3,0.27,500.7,97.79,1.000
1.43,sys4,1.23,478.2,93.40,1.000
1.44,sys2,0.58,242.7,47.40,1.000
2.43,sys3,2.41,500.8,97.82,1.000
2.43,sys4,1.88,478.2,93.39,1.000
2.44,sys1,7.64,473.2,92.42,1.000
2.44,sys2,7.14,242.4,47.35,1.000
3.43,sys3,6.29,500.9,97.84,1.000
3.43,sys4,2.09,478.4,93.44,1.000
3.44,sys1,11.93,473.5,92.47,1.000
3.44,sys2,26.95,242.3,47.33,1.000
4.43,sys3,5.67,501.2,97.89,1.000
4.43,sys4,1.71,477.9,93.34,1.000
4.44,sys1,7.97,471.3,92.05,1.000
4.45,sys2,12.48,243.8,47.61,1.000
5.44,sys1,4.38,472.2,92.23,1.000
5.44,sys3,4.78,501.3,97.91,1.000
5.44,sys4,4.69,477.4,93.24,1.000
5.45,sys2,3.82,243.9,47.64,1.000
6.44,sys1,8.36,472.9,92.36,1.000
6.44,sys3,9.51,502.4,98.13,1.000
6.44,sys4,12.23,477.1,93.18,1.000
6.46,sys2,1.83,243.9,47.64,1.000
7.44,sys1,9.42,471.8,92.15,1.000
7.44,sys3,12.58,503.4,98.32,1.000
7.44,sys4,1.87,476.9,93.15,1.000
7.46,sys2,3.63,244.0,47.65,1.000
8.44,sys3,19.87,503.1,98.25,1.000
8.45,sys1,12.40,472.7,92.33,1.000
8.45,sys4,1.98,477.5,93.26,1.000
8.46,sys2,1.96,244.0,47.65,1.000
9.45,sys1,8.17,472.5,92.29,1.000
9.45,sys3,22.90,504.0,98.43,1.000
9.45,sys4,3.64,477.1,93.18,1.000
9.46,sys2,1.35,244.0,47.65,1.000
10.45,sys1,7.61,472.4,92.27,1.000
10.45,sys3,16.02,503.6,98.37,1.000
10.45,sys4,3.09,476.7,93.10,1.000
10.46,sys2,9.08,242.3,47.33,1.000
11.45,sys1,15.24,473.4,92.47,1.000
11.45,sys3,19.09,504.1,98.45,1.000
11.46,sys4,12.53,477.3,93.22,1.000
11.47,sys2,20.76,243.9,47.63,1.000
12.46,sys1,11.69,473.0,92.38,1.000
12.46,sys3,12.80,503.9,98.41,1.000
12.46,sys4,7.51,477.6,93.28,1.000
12.47,sys2,11.81,244.0,47.65,1.000
13.46,sys1,13.30,472.9,92.35,1.000
13.46,sys3,32.13,504.1,98.46,1.000
13.46,sys4,36.78,480.1,93.77,1.000
13.47,sys2,6.40,244.0,47.65,1.000
14.46,sys1,17.75,473.0,92.38,1.000
14.46,sys3,18.92,504.3,98.50,1.000
14.46,sys4,13.37,479.0,93.55,1.000
14.48,sys2,9.02,244.0,47.65,1.000
15.47,sys1,19.86,472.9,92.36,1.000
15.47,sys3,20.37,504.8,98.59,1.000
15.47,sys4,4.08,478.8,93.51,1.000
15.48,sys2,24.10,244.0,47.65,1.000
16.47,sys1,24.89,473.1,92.40,1.000
16.47,sys3,10.74,504.7,98.58,1.000
16.47,sys4,3.41,478.7,93.50,1.000
16.48,sys2,33.09,244.2,47.70,1.000
17.47,sys3,23.83,504.9,98.62,1.000
17.48,sys1,27.22,473.0,92.38,1.000
17.48,sys2,41.07,244.4,47.74,1.000
17.48,sys4,8.83,478.9,93.53,1.000
18.47,sys3,13.99,505.0,98.62,1.000
18.48,sys1,23.84,473.9,92.56,1.000
18.48,sys2,34.35,244.2,47.70,1.000
18.48,sys4,4.86,478.7,93.49,1.000
19.47,sys3,6.18,504.9,98.62,1.000
19.48,sys1,7.14,473.0,92.39,1.000
19.48,sys2,14.47,244.0,47.65,1.000
19.48,sys4,3.35,477.7,93.30,1.000
20.47,sys3,9.83,504.8,98.59,1.000
20.48,sys1,18.15,473.1,92.41,1.000
20.48,sys2,8.94,244.0,47.65,1.000
20.48,sys4,12.74,478.1,93.38,1.000
21.47,sys3,10.28,505.0,98.64,1.000
21.48,sys2,2.33,244.0,47.65,1.000
21.48,sys4,35.41,479.4,93.64,1.000
21.49,sys1,21.20,473.5,92.47,1.000
22.48,sys2,3.40,244.0,47.65,1.000
22.48,sys3,13.09,504.8,98.60,1.000
22.48,sys4,36.55,479.4,93.63,1.000
22.49,sys1,27.82,474.1,92.59,1.000
23.48,sys3,34.51,506.1,98.84,1.000
23.49,sys1,22.20,473.1,92.40,1.000
23.49,sys2,3.21,244.0,47.65,1.000
23.49,sys4,23.00,479.0,93.55,1.000
24.48,sys3,52.69,506.1,98.84,1.000
24.49,sys1,28.52,472.8,92.34,1.000
24.49,sys2,20.07,243.8,47.61,1.000
24.49,sys4,5.64,478.7,93.50,1.000
25.48,sys3,9.52,506.3,98.90,1.000
25.49,sys1,13.19,473.7,92.52,1.000
25.49,sys2,26.75,244.3,47.71,1.000
25.49,sys4,4.60,478.7,93.50,1.000
26.48,sys3,23.53,506.1,98.85,1.000
26.49,sys1,15.19,474.1,92.60,1.000
26.5,sys2,14.59,244.0,47.66,1.000
26.5,sys4,7.53,478.7,93.50,1.000
27.48,sys3,8.15,506.4,98.91,1.000
27.5,sys1,16.90,473.1,92.41,1.000
27.5,sys2,3.35,244.0,47.66,1.000
27.5,sys4,26.22,478.8,93.52,1.000
28.48,sys3,10.50,507.1,99.04,1.000
28.5,sys1,8.29,473.4,92.47,1.000
28.5,sys2,2.11,244.0,47.66,1.000
28.5,sys4,22.32,479.0,93.55,1.000
29.48,sys3,2.58,506.7,98.97,1.000
29.5,sys1,6.10,473.2,92.43,1.000
29.5,sys2,3.29,244.1,47.67,1.000
29.5,sys4,8.79,479.0,93.55,1.000
30.48,sys3,16.49,506.8,98.98,1.000
30.5,sys1,8.49,473.4,92.47,1.000
30.5,sys2,2.19,244.1,47.67,1.000
30.5,sys4,4.12,479.0,93.56,1.000
31.49,sys3,26.95,509.7,99.55,1.000
31.5,sys1,8.03,472.9,92.37,1.000
31.5,sys2,2.65,244.1,47.67,1.000
31.5,sys4,4.25,479.0,93.56,1.000
32.49,sys3,38.00,508.5,99.31,1.000
32.5,sys1,13.80,474.1,92.59,1.000
32.5,sys2,7.80,244.1,47.67,1.000
32.5,sys4,6.39,479.0,93.56,1.000
33.49,sys3,44.04,509.4,99.49,1.000
33.5,sys1,19.14,474.4,92.65,1.000
33.51,sys2,3.70,243.8,47.62,1.000
33.51,sys4,2.67,479.0,93.55,1.000
34.49,sys3,21.78,509.0,99.42,1.000
34.51,sys1,10.02,473.8,92.54,1.000
34.51,sys2,2.16,243.8,47.63,1.000
34.51,sys4,2.06,479.0,93.56,1.000
35.49,sys3,30.34,509.0,99.42,1.000
35.51,sys1,15.41,473.8,92.55,1.000
35.51,sys2,2.24,243.8,47.62,1.000
35.51,sys4,3.49,478.2,93.40,1.000
36.5,sys3,16.02,509.6,99.52,1.000
36.51,sys1,13.40,474.2,92.63,1.000
36.51,sys2,3.16,243.8,47.62,1.000
36.51,sys4,18.93,477.9,93.33,1.000
37.5,sys3,10.04,509.4,99.49,1.000
37.51,sys1,7.90,473.9,92.55,1.000
37.51,sys4,34.25,479.2,93.60,1.000
37.52,sys2,5.11,242.8,47.42,1.000
38.5,sys3,5.37,509.5,99.51,1.000
38.52,sys1,6.22,473.0,92.39,1.000
38.52,sys2,7.99,242.3,47.33,1.000
38.52,sys4,5.59,479.0,93.56,1.000
39.5,sys3,3.26,509.1,99.43,1.000
39.52,sys1,5.81,474.0,92.58,1.000
39.52,sys2,15.37,242.1,47.29,1.000
39.52,sys4,2.84,479.0,93.56,1.000
40.5,sys3,4.22,509.1,99.44,1.000
40.52,sys1,11.20,473.5,92.48,1.000
40.52,sys2,1.08,242.0,47.26,1.000
40.52,sys4,19.45,480.3,93.80,1.000
41.5,sys3,9.25,509.2,99.45,1.000
41.52,sys1,10.52,473.7,92.52,1.000
41.52,sys2,1.34,242.0,47.27,1.000
41.52,sys4,21.83,479.3,93.62,1.000
42.5,sys3,19.66,509.4,99.48,1.000
42.52,sys2,5.66,242.5,47.36,1.000
42.52,sys4,60.34,480.1,93.76,1.000
42.53,sys1,30.51,473.1,92.40,1.000
43.5,sys3,15.27,509.4,99.49,1.000
43.52,sys2,3.06,242.3,47.33,1.000
43.53,sys1,18.74,473.2,92.42,1.000
43.53,sys4,31.31,479.9,93.72,1.000
44.51,sys3,18.45,509.3,99.47,1.000
44.53,sys1,19.74,473.8,92.54,1.000
44.53,sys2,3.88,242.7,47.41,1.000
44.53,sys4,36.13,479.6,93.66,1.000
45.51,sys3,21.66,509.3,99.46,1.000
45.53,sys1,21.83,473.1,92.40,1.000
45.53,sys2,32.77,245.0,47.86,1.000
45.53,sys4,5.46,479.4,93.64,1.000
46.51,sys3,21.49,509.4,99.49,1.000
46.53,sys1,30.07,474.8,92.74,1.000
46.53,sys2,37.85,244.3,47.71,1.000
46.53,sys4,4.91,479.4,93.64,1.000
47.51,sys3,15.37,509.2,99.45,1.000
47.53,sys2,33.34,244.4,47.73,1.000
47.53,sys4,2.48,479.4,93.64,1.000
47.54,sys1,16.27,474.1,92.61,1.000
