t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.25,sys1,1.51,504.5,98.54,1.000
1.25,sys4,1.05,482.8,94.30,1.000
1.28,sys2,0.98,239.9,46.85,1.000
1.28,sys3,0.25,509.9,99.58,1.000
2.25,sys1,4.45,505.5,98.74,1.000
2.25,sys4,0.94,482.4,94.21,1.000
2.28,sys2,0.72,239.6,46.80,1.000
2.28,sys3,6.51,509.9,99.59,1.000
3.25,sys1,83.80,505.0,98.64,1.000
3.26,sys4,28.00,484.1,94.54,1.000
3.28,sys2,33.42,238.6,46.61,1.000
3.28,sys3,52.46,510.1,99.62,1.000
4.25,sys1,71.96,502.4,98.13,1.000
4.26,sys4,39.25,483.5,94.43,1.000
4.29,sys2,49.70,239.6,46.80,1.000
4.29,sys3,36.13,510.6,99.73,1.000
5.26,sys1,96.31,507.1,99.04,1.000
5.26,sys4,46.00,483.7,94.48,1.000
5.29,sys2,75.55,240.0,46.88,1.000
5.29,sys3,69.14,510.0,99.61,1.000
6.26,sys1,96.58,505.6,98.75,1.000
6.26,sys4,59.67,483.5,94.43,1.000
6.29,sys2,63.00,239.8,46.83,1.000
6.29,sys3,58.88,509.8,99.57,1.000
7.26,sys1,66.19,506.8,98.98,1.000
7.26,sys4,10.21,483.7,94.48,1.000
7.29,sys2,52.41,240.0,46.88,1.000
7.3,sys3,53.05,509.8,99.58,1.000
8.26,sys1,78.15,506.4,98.91,1.000
8.26,sys4,56.68,483.8,94.49,1.000
8.29,sys2,32.88,240.1,46.89,1.000
8.3,sys3,56.48,510.0,99.62,1.000
9.26,sys1,80.24,504.7,98.58,1.000
9.26,sys4,39.98,484.0,94.53,1.000
9.29,sys2,51.91,239.9,46.86,1.000
9.3,sys3,65.29,510.8,99.77,1.000
10.26,sys4,26.51,483.7,94.48,1.000
10.27,sys1,78.60,505.7,98.77,1.000
10.29,sys2,46.26,242.1,47.29,1.000
10.31,sys3,64.97,510.1,99.62,1.000
11.26,sys4,30.66,484.0,94.53,1.000
11.27,sys1,96.46,507.2,99.05,1.000
11.29,sys2,49.32,242.6,47.38,1.000
11.31,sys3,73.87,509.7,99.56,1.000
12.27,sys4,51.67,482.7,94.28,1.000
12.28,sys1,79.15,508.2,99.26,1.000
12.3,sys2,46.91,240.1,46.89,1.000
12.32,sys3,64.31,510.7,99.74,1.000
13.27,sys4,58.00,483.4,94.42,1.000
13.28,sys1,76.82,506.4,98.91,1.000
13.3,sys2,49.79,240.5,46.97,1.000
13.32,sys3,44.16,510.2,99.64,1.000
14.27,sys4,49.36,482.7,94.28,1.000
14.28,sys1,97.64,506.9,99.00,1.000
14.3,sys2,45.37,239.8,46.83,1.000
14.32,sys3,59.89,510.1,99.63,1.000
15.27,sys4,11.30,482.7,94.28,1.000
15.28,sys1,89.63,508.2,99.26,1.000
15.3,sys2,53.93,240.0,46.88,1.000
15.37,sys3,75.21,510.1,99.63,1.000
16.27,sys4,74.38,482.8,94.30,1.000
16.28,sys1,94.20,507.0,99.02,1.000
16.3,sys2,15.26,240.3,46.94,1.000
16.37,sys3,81.61,509.6,99.53,1.000
17.28,sys4,52.64,483.2,94.37,1.000
17.29,sys1,101.75,509.8,99.57,1.000
17.3,sys2,57.05,240.1,46.88,1.000
17.38,sys3,47.49,509.8,99.57,1.000
18.28,sys4,26.29,483.0,94.33,1.000
18.3,sys1,45.10,508.0,99.23,1.000
18.3,sys2,25.43,240.3,46.94,1.000
18.38,sys3,47.58,510.4,99.68,1.000
19.28,sys4,42.09,483.4,94.42,1.000
19.3,sys1,94.30,509.0,99.41,1.000
19.31,sys2,51.67,240.3,46.93,1.000
19.38,sys3,66.26,509.8,99.56,1.000
20.28,sys4,29.01,483.0,94.33,1.000
