t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.38,sys1,2.24,487.0,95.12,1.000
1.38,sys3,0.24,486.5,95.01,1.000
1.4,sys2,0.72,235.0,45.90,1.000
1.41,sys4,0.81,442.6,86.45,1.000
2.38,sys1,0.63,486.8,95.08,1.000
2.39,sys3,4.33,485.4,94.81,1.000
2.4,sys2,0.83,235.1,45.91,1.000
2.41,sys4,2.27,442.6,86.45,1.000
3.39,sys1,0.66,486.8,95.08,1.000
3.39,sys3,6.96,484.6,94.65,1.000
3.4,sys2,0.30,234.8,45.86,1.000
3.41,sys4,0.97,442.9,86.50,1.000
4.39,sys1,0.57,487.0,95.12,1.000
4.39,sys3,18.23,484.7,94.66,1.000
4.41,sys2,0.28,235.1,45.91,1.000
4.41,sys4,0.80,442.6,86.45,1.000
5.39,sys1,57.93,495.0,96.68,1.000
5.39,sys3,39.30,488.6,95.43,1.000
5.41,sys2,50.96,236.4,46.18,1.000
5.41,sys4,0.75,442.1,86.35,1.000
6.39,sys1,30.88,492.6,96.21,1.000
6.39,sys3,36.07,490.1,95.72,1.000
6.41,sys2,24.94,238.0,46.48,1.000
6.42,sys4,0.74,442.4,86.40,1.000
7.39,sys1,7.12,492.1,96.11,1.000
7.39,sys3,10.05,490.8,95.87,1.000
7.41,sys2,1.99,238.1,46.50,1.000
7.42,sys4,0.81,442.4,86.40,1.000
8.39,sys1,22.26,490.9,95.88,1.000
8.4,sys3,31.42,490.7,95.84,1.000
8.41,sys2,47.27,240.7,47.01,1.000
8.43,sys4,0.81,442.1,86.35,1.000
9.4,sys1,41.65,493.8,96.45,1.000
9.4,sys3,50.49,494.6,96.60,1.000
9.41,sys2,55.48,242.8,47.42,1.000
9.43,sys4,0.74,441.9,86.31,1.000
10.4,sys1,10.66,490.7,95.84,1.000
10.4,sys3,23.03,496.9,97.04,1.000
10.41,sys2,1.35,242.2,47.31,1.000
10.43,sys4,1.07,442.1,86.35,1.000
11.4,sys1,34.92,493.7,96.42,1.000
11.4,sys3,52.91,496.7,97.01,1.000
11.41,sys2,33.27,242.3,47.32,1.000
11.43,sys4,0.87,442.1,86.35,1.000
12.4,sys1,18.30,494.5,96.59,1.000
12.4,sys3,19.54,497.4,97.15,1.000
12.42,sys2,16.02,242.3,47.33,1.000
12.43,sys4,0.77,442.1,86.35,1.000
13.4,sys1,0.49,493.6,96.40,1.000
13.41,sys3,0.34,497.3,97.13,1.000
13.42,sys2,0.25,242.6,47.38,1.000
13.43,sys4,0.80,442.1,86.35,1.000
14.4,sys1,16.24,493.1,96.31,1.000
14.41,sys3,16.05,497.6,97.19,1.000
14.42,sys2,34.85,242.3,47.33,1.000
14.43,sys4,2.08,442.4,86.42,1.000
15.4,sys1,10.91,493.8,96.44,1.000
15.41,sys3,6.90,497.4,97.15,1.000
15.42,sys2,14.99,242.3,47.33,1.000
15.44,sys4,0.75,442.4,86.42,1.000
16.4,sys1,12.05,494.1,96.50,1.000
16.41,sys3,4.95,497.4,97.15,1.000
16.42,sys2,15.59,242.3,47.33,1.000
16.44,sys4,0.85,442.4,86.40,1.000
17.41,sys1,10.06,493.6,96.41,1.000
17.41,sys3,12.22,497.5,97.17,1.000
17.43,sys2,15.51,242.4,47.35,1.000
17.44,sys4,0.79,442.4,86.40,1.000
18.41,sys1,33.43,495.9,96.85,1.000
18.41,sys3,31.67,497.4,97.14,1.000
