t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.08,sys1,2.46,499.3,97.53,1.000
1.08,sys3,2.69,485.7,94.86,1.000
1.08,sys4,0.67,438.7,85.68,1.000
1.1,sys2,0.82,229.9,44.89,1.000
2.08,sys1,0.41,499.1,97.49,1.000
2.08,sys4,0.68,438.9,85.73,1.000
2.09,sys3,0.27,485.9,94.90,1.000
2.1,sys2,0.14,229.6,44.85,1.000
3.08,sys1,84.16,505.5,98.73,1.000
3.08,sys4,0.57,438.9,85.73,1.000
3.09,sys3,91.75,491.2,95.94,1.000
3.1,sys2,78.09,234.8,45.86,1.000
4.08,sys1,75.33,501.8,98.01,1.000
4.08,sys4,0.66,438.9,85.73,1.000
4.09,sys3,74.74,495.8,96.85,1.000
4.1,sys2,75.14,239.1,46.69,1.000
5.08,sys1,89.77,503.1,98.26,1.000
5.09,sys3,98.84,497.4,97.15,1.000
5.09,sys4,0.83,438.9,85.73,1.000
5.12,sys2,75.13,239.2,46.72,1.000
6.08,sys1,82.28,505.8,98.78,1.000
6.09,sys3,95.52,500.6,97.77,1.000
6.09,sys4,0.67,438.9,85.73,1.000
6.12,sys2,96.55,238.9,46.67,1.000
7.09,sys1,73.09,505.3,98.69,1.000
7.09,sys3,76.44,500.4,97.74,1.000
7.09,sys4,0.64,438.9,85.73,1.000
7.12,sys2,66.72,239.0,46.68,1.000
8.09,sys1,100.63,505.9,98.80,1.000
8.09,sys3,100.92,501.0,97.85,1.000
8.09,sys4,1.50,439.1,85.77,1.000
8.13,sys2,85.32,238.9,46.67,1.000
9.09,sys4,0.72,439.1,85.77,1.000
9.1,sys3,89.50,503.4,98.31,1.000
9.13,sys2,72.09,240.2,46.91,1.000
9.15,sys1,78.18,506.5,98.92,1.000
10.1,sys3,88.11,504.1,98.45,1.000
10.1,sys4,0.69,438.9,85.73,1.000
10.14,sys2,54.47,238.8,46.63,1.000
10.16,sys1,80.21,507.2,99.06,1.000
11.1,sys3,100.03,503.2,98.27,1.000
11.1,sys4,0.79,438.9,85.73,1.000
11.14,sys2,83.82,238.8,46.64,1.000
11.16,sys1,99.30,508.6,99.33,1.000
12.1,sys3,85.34,504.1,98.46,1.000
12.1,sys4,6.02,438.9,85.73,1.000
12.14,sys2,82.78,239.2,46.71,1.000
12.16,sys1,89.66,506.3,98.89,1.000
13.1,sys3,100.93,504.9,98.61,1.000
13.1,sys4,0.60,438.9,85.73,1.000
13.14,sys2,79.83,238.8,46.65,1.000
13.17,sys1,86.82,508.2,99.27,1.000
14.1,sys3,83.03,506.1,98.84,1.000
14.1,sys4,0.65,438.7,85.68,1.000
14.15,sys2,56.23,239.1,46.69,1.000
14.17,sys1,81.85,507.1,99.05,1.000
15.1,sys3,80.56,506.2,98.87,1.000
15.1,sys4,0.61,438.9,85.73,1.000
15.15,sys2,54.60,240.4,46.95,1.000
15.17,sys1,52.94,507.8,99.18,1.000
16.1,sys4,0.64,438.9,85.73,1.000
16.11,sys3,79.04,506.8,98.99,1.000
16.15,sys2,83.54,239.2,46.72,1.000
16.17,sys1,78.79,506.7,98.96,1.000
17.1,sys4,0.62,438.9,85.73,1.000
17.11,sys3,95.49,506.8,98.99,1.000
17.15,sys2,76.27,239.0,46.68,1.000
17.17,sys1,95.98,508.9,99.39,1.000
18.11,sys3,92.68,507.7,99.16,1.000
18.11,sys4,0.68,438.9,85.73,1.000
18.16,sys2,71.33,239.1,46.71,1.000
18.17,sys1,87.14,507.9,99.19,1.000
19.11,sys3,84.15,507.2,99.07,1.000
19.11,sys4,0.67,438.9,85.73,1.000
19.16,sys2,76.38,239.2,46.72,1.000
19.17,sys1,89.63,507.5,99.13,1.000
20.11,sys3,86.24,507.5,99.12,1.000
20.11,sys4,0.65,438.9,85.73,1.000
20.17,sys1,91.29,509.9,99.59,1.000
20.17,sys2,78.51,240.0,46.87,1.000
21.11,sys4,0.62,438.9,85.73,1.000
21.12,sys3,90.73,507.9,99.21,1.000
21.17,sys2,76.87,240.3,46.93,1.000
21.18,sys1,92.54,509.2,99.45,1.000
22.11,sys4,0.72,438.9,85.73,1.000
22.12,sys3,88.32,508.1,99.23,1.000
22.17,sys2,68.80,239.8,46.84,1.000
22.18,sys1,88.32,506.7,98.96,1.000
23.12,sys3,97.00,509.0,99.41,1.000
23.12,sys4,0.80,438.9,85.73,1.000
23.18,sys1,96.29,509.7,99.56,1.000
23.18,sys2,84.94,240.8,47.03,1.000
24.12,sys3,80.19,509.3,99.46,1.000
24.12,sys4,0.79,438.9,85.73,1.000
24.18,sys1,79.76,508.6,99.33,1.000
24.18,sys2,73.73,241.0,47.08,1.000
25.12,sys4,0.72,438.9,85.73,1.000
25.13,sys3,89.53,509.5,99.52,1.000
25.19,sys1,89.35,510.3,99.66,1.000
25.23,sys2,84.14,240.7,47.01,1.000
26.12,sys4,0.81,438.9,85.73,1.000
26.18,sys3,89.92,510.7,99.75,1.000
26.19,sys1,78.60,508.2,99.26,1.000
26.23,sys2,80.66,241.1,47.09,1.000
27.12,sys4,0.68,438.9,85.73,1.000
27.18,sys3,99.69,510.6,99.72,1.000
27.19,sys1,91.19,508.9,99.39,1.000
27.23,sys2,75.66,241.2,47.12,1.000
28.12,sys4,1.60,439.1,85.75,1.000
28.18,sys3,85.60,510.5,99.71,1.000
28.19,sys1,95.46,510.0,99.61,1.000
28.23,sys2,62.39,241.7,47.21,1.000
29.12,sys4,0.66,438.8,85.70,1.000
29.18,sys3,96.76,510.8,99.77,1.000
29.19,sys1,78.52,508.9,99.40,1.000
29.24,sys2,60.05,239.6,46.81,1.000
30.12,sys4,0.88,439.1,85.75,1.000
30.18,sys3,88.93,511.0,99.81,1.000
30.19,sys1,91.95,510.2,99.65,1.000
30.24,sys2,54.07,240.9,47.05,1.000
31.12,sys4,0.90,439.1,85.75,1.000
31.18,sys3,96.29,511.5,99.90,1.000
31.19,sys1,87.27,509.0,99.40,1.000
31.24,sys2,72.74,239.6,46.81,1.000
32.13,sys4,0.64,439.1,85.75,1.000
32.19,sys1,98.81,510.3,99.67,1.000
32.19,sys3,99.72,511.1,99.81,1.000
32.24,sys2,62.15,239.7,46.82,1.000
33.13,sys4,0.68,439.1,85.75,1.000
33.19,sys3,73.07,511.7,99.95,1.000
33.2,sys1,78.68,508.3,99.28,1.000
33.24,sys2,75.08,239.7,46.81,1.000
34.13,sys4,0.63,439.1,85.75,1.000
34.19,sys3,79.89,512.0,100.00,1.000
34.2,sys1,91.91,509.6,99.53,1.000
34.25,sys2,73.19,240.6,47.00,1.000
35.13,sys4,0.66,439.1,85.75,1.000
35.19,sys3,75.25,510.8,99.76,1.000
35.2,sys1,91.03,511.9,99.99,1.000
35.25,sys2,68.34,239.9,46.86,1.000
36.13,sys4,0.64,439.1,85.75,1.000
36.19,sys3,79.20,511.4,99.88,1.000
36.21,sys1,83.90,508.8,99.37,1.000
36.25,sys2,54.06,239.9,46.86,1.000
37.13,sys4,0.68,439.1,85.75,1.000
37.19,sys3,91.90,511.1,99.83,1.000
37.21,sys1,85.77,508.7,99.35,1.000
37.25,sys2,81.04,240.2,46.91,1.000
38.13,sys4,0.68,438.9,85.73,1.000
38.19,sys3,68.92,511.0,99.80,1.000
38.21,sys1,75.31,510.0,99.60,1.000
38.26,sys2,55.79,239.9,46.86,1.000
39.14,sys4,0.71,438.9,85.73,1.000
39.2,sys3,96.59,511.2,99.84,1.000
39.21,sys1,79.54,508.3,99.28,1.000
39.26,sys2,61.90,241.0,47.08,1.000
40.14,sys4,0.69,438.9,85.73,1.000
40.2,sys3,67.38,510.5,99.72,1.000
40.21,sys1,71.54,509.5,99.51,1.000
40.26,sys2,46.69,240.2,46.91,1.000
41.14,sys4,0.61,438.9,85.73,1.000
41.2,sys3,64.93,510.6,99.73,1.000
41.21,sys1,70.22,509.2,99.45,1.000
41.26,sys2,53.80,240.1,46.89,1.000
42.15,sys4,0.64,438.9,85.73,1.000
42.2,sys3,77.01,510.9,99.78,1.000
42.22,sys1,88.95,509.4,99.50,1.000
42.26,sys2,77.07,240.6,46.99,1.000
43.15,sys4,0.61,438.9,85.73,1.000
43.21,sys3,83.91,511.7,99.93,1.000
43.22,sys1,90.54,508.4,99.30,1.000
43.27,sys2,79.86,240.3,46.94,1.000
44.15,sys4,0.67,438.9,85.73,1.000
44.21,sys3,51.64,510.7,99.75,1.000
44.22,sys1,61.17,508.5,99.32,1.000
44.27,sys2,61.68,240.3,46.94,1.000
45.15,sys4,0.62,438.9,85.73,1.000
45.21,sys3,84.01,510.9,99.79,1.000
45.23,sys1,84.12,506.7,98.97,1.000
45.27,sys2,70.76,241.2,47.11,1.000
46.15,sys4,0.68,438.9,85.73,1.000
46.21,sys3,78.93,510.9,99.78,1.000
46.23,sys1,96.39,508.6,99.34,1.000
46.28,sys2,58.02,240.8,47.03,1.000
47.16,sys4,0.62,438.9,85.73,1.000
47.21,sys3,82.12,511.3,99.87,1.000
47.25,sys1,63.34,509.3,99.46,1.000
47.28,sys2,50.49,240.6,47.00,1.000
48.16,sys4,4.52,439.2,85.77,1.000
48.21,sys3,55.96,511.8,99.96,1.000
48.25,sys1,50.82,509.6,99.53,1.000
48.28,sys2,11.53,240.3,46.93,1.000
49.16,sys4,0.70,439.2,85.77,1.000
49.21,sys3,0.45,511.2,99.84,1.000
49.25,sys1,0.40,508.2,99.26,1.000
49.28,sys2,0.15,240.3,46.93,1.000
