t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.54,sys1,0.51,471.5,92.09,1.000
1.54,sys3,0.32,509.5,99.51,1.000
1.55,sys2,0.30,242.8,47.42,1.000
1.55,sys4,1.05,479.2,93.59,1.000
2.54,sys1,6.32,472.1,92.21,1.000
2.55,sys2,3.12,243.1,47.48,1.000
2.55,sys3,7.39,509.9,99.58,1.000
2.55,sys4,3.22,479.0,93.56,1.000
3.55,sys1,6.82,472.2,92.22,1.000
3.55,sys2,0.66,242.9,47.43,1.000
3.55,sys3,12.43,509.7,99.56,1.000
3.55,sys4,3.09,479.6,93.68,1.000
4.55,sys1,9.18,471.8,92.15,1.000
4.55,sys2,2.11,242.6,47.37,1.000
4.55,sys3,20.94,509.8,99.56,1.000
4.55,sys4,3.20,479.7,93.69,1.000
5.55,sys1,9.85,470.3,91.86,1.000
5.55,sys2,2.41,242.9,47.45,1.000
5.55,sys3,33.18,510.0,99.61,1.000
5.55,sys4,8.40,478.7,93.51,1.000
6.55,sys1,7.25,471.4,92.08,1.000
6.55,sys2,4.07,243.1,47.47,1.000
6.55,sys3,16.10,509.5,99.51,1.000
6.55,sys4,4.31,479.3,93.62,1.000
7.55,sys1,12.59,471.4,92.08,1.000
7.55,sys2,2.06,243.6,47.58,1.000
7.55,sys4,5.36,479.8,93.72,1.000
7.56,sys3,24.44,509.5,99.51,1.000
8.55,sys1,17.76,472.1,92.20,1.000
8.56,sys2,8.12,242.6,47.39,1.000
8.56,sys3,23.04,510.3,99.67,1.000
8.56,sys4,4.19,479.9,93.72,1.000
9.56,sys1,16.58,472.4,92.26,1.000
9.56,sys2,3.50,243.2,47.49,1.000
9.56,sys3,36.16,510.1,99.64,1.000
9.56,sys4,6.91,479.4,93.64,1.000
10.56,sys1,10.16,472.3,92.25,1.000
10.56,sys2,2.18,243.2,47.50,1.000
10.56,sys3,20.34,509.9,99.59,1.000
10.56,sys4,11.28,479.7,93.70,1.000
11.56,sys1,9.94,473.5,92.48,1.000
11.56,sys2,1.04,243.5,47.56,1.000
11.56,sys4,19.91,480.9,93.92,1.000
11.57,sys3,10.20,509.8,99.58,1.000
12.56,sys2,1.35,243.6,47.57,1.000
12.56,sys4,8.91,480.8,93.91,1.000
12.57,sys1,5.13,472.4,92.27,1.000
12.57,sys3,3.89,509.8,99.58,1.000
13.56,sys2,3.68,243.5,47.56,1.000
13.57,sys1,13.48,472.4,92.27,1.000
13.57,sys3,10.58,509.9,99.59,1.000
13.57,sys4,20.84,480.9,93.93,1.000
14.56,sys2,1.69,243.6,47.58,1.000
14.57,sys1,9.23,472.0,92.20,1.000
14.57,sys3,13.59,509.8,99.58,1.000
14.57,sys4,12.15,481.2,93.98,1.000
15.57,sys1,12.07,472.5,92.28,1.000
15.57,sys2,6.96,242.6,47.38,1.000
15.57,sys3,5.90,509.9,99.59,1.000
15.57,sys4,19.41,480.9,93.94,1.000
16.57,sys2,1.39,242.9,47.45,1.000
16.57,sys4,28.68,480.9,93.93,1.000
16.58,sys1,13.29,472.3,92.25,1.000
16.58,sys3,9.95,509.9,99.59,1.000
17.58,sys1,9.04,473.2,92.43,1.000
17.58,sys2,1.09,243.0,47.46,1.000
17.58,sys3,9.99,510.0,99.60,1.000
17.58,sys4,22.80,481.4,94.03,1.000
18.58,sys1,7.71,472.9,92.36,1.000
18.58,sys2,2.12,243.1,47.49,1.000
18.58,sys3,10.06,509.8,99.57,1.000
18.58,sys4,16.26,481.0,93.94,1.000
19.58,sys1,12.07,472.2,92.23,1.000
19.58,sys2,1.88,242.7,47.39,1.000
19.58,sys3,10.16,509.8,99.58,1.000
19.58,sys4,16.27,481.2,93.99,1.000
20.58,sys1,7.86,472.5,92.29,1.000
20.58,sys3,11.73,509.9,99.58,1.000
20.58,sys4,14.55,481.0,93.94,1.000
20.59,sys2,1.12,242.7,47.41,1.000
21.58,sys1,6.00,471.6,92.12,1.000
21.58,sys3,12.26,509.9,99.60,1.000
21.58,sys4,19.85,480.7,93.89,1.000
21.59,sys2,1.66,242.7,47.39,1.000
22.59,sys1,9.61,473.0,92.38,1.000
22.59,sys3,8.87,510.0,99.61,1.000
22.59,sys4,20.08,481.0,93.94,1.000
22.6,sys2,1.66,242.9,47.45,1.000
23.59,sys1,13.63,472.3,92.25,1.000
23.59,sys3,14.37,509.9,99.58,1.000
23.59,sys4,21.67,480.9,93.93,1.000
23.6,sys2,1.64,243.0,47.46,1.000
24.59,sys1,14.62,473.4,92.47,1.000
24.59,sys3,13.76,509.9,99.60,1.000
24.59,sys4,20.34,481.2,93.98,1.000
24.6,sys2,3.81,243.2,47.51,1.000
25.59,sys1,10.35,472.6,92.30,1.000
25.59,sys3,15.12,509.9,99.59,1.000
25.59,sys4,17.41,480.9,93.94,1.000
25.6,sys2,2.45,243.1,47.49,1.000
26.59,sys1,13.49,472.8,92.34,1.000
26.6,sys2,3.19,242.5,47.37,1.000
26.6,sys3,16.60,509.6,99.54,1.000
26.6,sys4,26.72,481.2,93.98,1.000
27.59,sys1,8.61,471.9,92.18,1.000
27.6,sys2,2.27,242.9,47.45,1.000
27.6,sys3,6.47,510.2,99.65,1.000
27.6,sys4,14.91,481.2,93.98,1.000
28.6,sys1,8.50,472.6,92.31,1.000
28.6,sys2,1.24,243.2,47.50,1.000
28.6,sys3,8.44,510.1,99.63,1.000
28.6,sys4,18.06,481.0,93.94,1.000
29.6,sys1,11.01,472.1,92.20,1.000
29.6,sys2,4.56,242.6,47.38,1.000
29.6,sys3,13.27,510.1,99.64,1.000
29.6,sys4,16.88,481.0,93.95,1.000
30.6,sys1,14.34,472.6,92.30,1.000
30.6,sys4,18.37,481.0,93.94,1.000
30.61,sys2,3.05,242.9,47.43,1.000
30.61,sys3,8.71,510.0,99.60,1.000
31.6,sys1,3.87,472.5,92.28,1.000
31.6,sys4,7.68,481.2,93.99,1.000
31.61,sys2,1.90,243.2,47.49,1.000
31.61,sys3,3.53,509.7,99.55,1.000
32.6,sys1,5.10,473.0,92.38,1.000
