t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.33,sys1,0.53,473.4,92.47,1.000
1.33,sys2,0.29,242.9,47.44,1.000
1.33,sys3,0.34,509.4,99.49,1.000
1.34,sys4,1.04,480.7,93.88,1.000
2.33,sys1,0.77,472.9,92.36,1.000
2.33,sys2,0.25,242.9,47.44,1.000
2.33,sys3,0.62,509.6,99.54,1.000
2.34,sys4,1.29,481.2,93.98,1.000
3.33,sys1,7.33,475.1,92.79,1.000
3.33,sys2,19.25,242.8,47.43,1.000
3.34,sys3,9.65,509.4,99.50,1.000
3.34,sys4,4.16,481.0,93.94,1.000
4.33,sys1,8.28,474.3,92.64,1.000
4.34,sys2,13.52,242.4,47.34,1.000
4.34,sys3,11.92,509.5,99.51,1.000
4.34,sys4,1.46,481.0,93.94,1.000
5.34,sys1,6.37,475.0,92.77,1.000
5.34,sys2,22.20,242.6,47.39,1.000
5.34,sys3,4.40,509.5,99.52,1.000
5.35,sys4,4.65,480.9,93.93,1.000
6.34,sys1,16.02,475.8,92.93,1.000
6.34,sys2,22.83,244.4,47.74,1.000
6.34,sys3,11.32,509.8,99.56,1.000
6.35,sys4,2.83,480.6,93.87,1.000
7.34,sys1,11.37,474.4,92.65,1.000
7.34,sys2,18.76,244.2,47.69,1.000
7.34,sys3,13.83,510.0,99.62,1.000
7.35,sys4,5.98,480.8,93.91,1.000
8.34,sys1,5.65,475.1,92.80,1.000
8.34,sys2,8.61,244.2,47.69,1.000
8.34,sys3,5.16,509.5,99.51,1.000
8.35,sys4,1.36,480.9,93.92,1.000
9.34,sys1,27.27,474.7,92.72,1.000
9.34,sys2,41.55,244.8,47.80,1.000
9.34,sys3,27.34,509.7,99.55,1.000
9.35,sys4,10.61,480.8,93.91,1.000
10.34,sys1,8.04,475.0,92.77,1.000
10.34,sys2,19.96,244.1,47.67,1.000
10.35,sys3,10.61,509.5,99.52,1.000
10.35,sys4,2.56,480.9,93.92,1.000
11.34,sys1,21.78,475.2,92.82,1.000
11.34,sys2,43.84,243.8,47.63,1.000
11.35,sys3,38.50,509.9,99.59,1.000
11.35,sys4,9.97,480.7,93.89,1.000
12.34,sys1,15.40,475.2,92.81,1.000
12.34,sys2,36.83,244.1,47.67,1.000
12.35,sys3,30.66,510.1,99.63,1.000
12.35,sys4,9.11,481.1,93.97,1.000
13.34,sys2,33.61,244.1,47.68,1.000
13.35,sys1,12.96,474.8,92.74,1.000
13.35,sys3,14.55,510.2,99.65,1.000
13.36,sys4,2.60,481.0,93.95,1.000
14.35,sys1,9.85,474.3,92.64,1.000
14.35,sys2,31.34,244.6,47.78,1.000
14.35,sys3,18.72,509.7,99.54,1.000
14.36,sys4,4.41,480.2,93.78,1.000
15.35,sys1,6.85,474.5,92.68,1.000
