t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.23,sys1,0.61,473.3,92.45,1.000
1.23,sys2,0.22,240.1,46.90,1.000
1.23,sys3,0.81,501.1,97.87,1.000
1.23,sys4,0.86,439.3,85.81,1.000
2.23,sys1,0.45,473.3,92.45,1.000
2.23,sys2,0.52,240.2,46.91,1.000
2.23,sys3,0.16,501.1,97.87,1.000
2.23,sys4,0.82,439.3,85.81,1.000
3.23,sys1,9.60,473.6,92.50,1.000
3.23,sys2,2.76,239.7,46.82,1.000
3.23,sys3,14.65,501.3,97.92,1.000
3.23,sys4,0.79,439.1,85.76,1.000
4.23,sys3,14.42,501.8,98.02,1.000
4.23,sys4,0.71,439.0,85.75,1.000
4.24,sys1,4.98,475.1,92.78,1.000
4.24,sys2,3.03,239.6,46.80,1.000
5.23,sys3,7.56,501.7,97.98,1.000
5.23,sys4,0.74,439.0,85.75,1.000
5.24,sys1,4.71,474.5,92.68,1.000
5.24,sys2,0.42,239.4,46.77,1.000
6.23,sys4,0.69,439.0,85.74,1.000
6.24,sys1,10.18,473.3,92.45,1.000
6.24,sys2,2.56,239.4,46.76,1.000
6.24,sys3,24.24,501.6,97.98,1.000
7.24,sys1,14.24,474.1,92.60,1.000
7.24,sys2,4.79,239.6,46.80,1.000
7.24,sys3,31.03,502.0,98.05,1.000
7.24,sys4,0.75,439.0,85.74,1.000
8.24,sys1,25.02,475.4,92.85,1.000
8.24,sys3,46.15,502.9,98.23,1.000
8.24,sys4,0.87,439.0,85.74,1.000
8.25,sys2,6.20,240.0,46.88,1.000
9.24,sys3,52.94,503.7,98.38,1.000
9.24,sys4,0.75,439.0,85.74,1.000
9.25,sys1,15.38,474.1,92.59,1.000
9.25,sys2,3.24,240.1,46.90,1.000
10.24,sys4,0.76,439.0,85.74,1.000
10.25,sys1,32.98,474.5,92.68,1.000
10.25,sys2,6.83,239.8,46.83,1.000
10.25,sys3,71.16,503.4,98.32,1.000
11.24,sys4,0.68,439.0,85.74,1.000
11.25,sys1,18.97,474.6,92.69,1.000
11.25,sys2,1.08,239.6,46.79,1.000
11.25,sys3,37.06,503.4,98.32,1.000
12.24,sys4,2.07,439.1,85.77,1.000
12.25,sys1,22.87,474.8,92.74,1.000
12.25,sys2,7.57,239.5,46.78,1.000
