t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.11,sys1,0.51,474.0,92.57,1.000
1.11,sys2,0.36,242.4,47.35,1.000
1.12,sys3,0.16,510.7,99.74,1.000
1.14,sys4,0.87,480.1,93.77,1.000
2.11,sys1,0.76,473.7,92.52,1.000
2.11,sys2,1.00,242.7,47.39,1.000
2.12,sys3,0.75,510.9,99.79,1.000
2.14,sys4,1.32,480.6,93.86,1.000
3.11,sys1,25.52,474.6,92.69,1.000
3.11,sys2,3.08,242.6,47.39,1.000
3.12,sys3,16.42,510.7,99.75,1.000
3.14,sys4,30.42,480.8,93.90,1.000
4.11,sys1,24.42,474.4,92.66,1.000
4.12,sys2,3.77,242.6,47.39,1.000
4.12,sys3,16.18,511.1,99.83,1.000
4.14,sys4,39.12,481.4,94.02,1.000
5.12,sys1,28.70,474.9,92.75,1.000
5.12,sys2,23.55,242.2,47.30,1.000
5.12,sys3,18.64,510.8,99.77,1.000
5.15,sys4,33.60,481.8,94.10,1.000
6.12,sys1,24.37,475.3,92.84,1.000
6.12,sys2,52.81,245.2,47.88,1.000
6.13,sys3,17.31,510.8,99.77,1.000
6.15,sys4,2.90,481.6,94.06,1.000
7.12,sys1,35.45,475.9,92.96,1.000
7.12,sys2,41.02,244.2,47.70,1.000
7.13,sys3,10.52,510.8,99.77,1.000
7.15,sys4,3.31,481.2,93.99,1.000
8.12,sys1,14.22,475.5,92.86,1.000
8.12,sys2,16.05,243.9,47.64,1.000
8.13,sys3,18.36,511.4,99.88,1.000
8.16,sys4,3.45,481.2,93.99,1.000
9.12,sys1,35.45,475.1,92.78,1.000
9.12,sys2,4.01,244.2,47.69,1.000
9.13,sys3,47.67,511.8,99.96,1.000
9.16,sys4,4.13,481.2,93.98,1.000
10.13,sys1,18.63,476.0,92.97,1.000
10.13,sys2,4.12,244.2,47.70,1.000
10.13,sys3,17.70,510.9,99.78,1.000
10.16,sys4,27.55,481.9,94.11,1.000
11.13,sys1,30.10,476.5,93.06,1.000
11.13,sys2,4.90,244.2,47.69,1.000
11.13,sys3,14.73,511.4,99.88,1.000
11.17,sys4,51.82,481.1,93.97,1.000
12.13,sys1,17.89,476.0,92.97,1.000
12.13,sys2,2.84,244.2,47.69,1.000
