t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.22,sys3,0.20,508.9,99.40,1.000
1.23,sys2,0.23,237.2,46.32,1.000
1.25,sys1,0.89,504.1,98.45,1.000
1.25,sys4,1.30,482.7,94.28,1.000
2.22,sys3,0.65,508.9,99.40,1.000
2.24,sys2,0.86,237.2,46.32,1.000
2.25,sys1,3.02,498.5,97.36,1.000
2.25,sys4,2.08,481.7,94.08,1.000
3.23,sys3,71.87,510.9,99.78,1.000
3.24,sys2,57.23,240.2,46.92,1.000
3.25,sys1,94.13,502.0,98.04,1.000
3.25,sys4,55.79,482.1,94.15,1.000
4.23,sys3,57.08,508.9,99.39,1.000
4.24,sys2,47.33,238.4,46.57,1.000
4.25,sys1,98.38,502.8,98.19,1.000
4.25,sys4,49.47,484.5,94.62,1.000
5.23,sys3,68.16,509.3,99.48,1.000
5.24,sys2,39.68,238.2,46.53,1.000
5.25,sys4,48.73,482.5,94.24,1.000
5.26,sys1,83.01,501.2,97.88,1.000
6.23,sys3,57.56,510.0,99.60,1.000
6.25,sys2,30.31,238.8,46.63,1.000
6.25,sys4,40.30,483.1,94.35,1.000
6.26,sys1,99.23,505.1,98.66,1.000
7.23,sys3,49.20,509.8,99.56,1.000
7.25,sys2,36.90,238.2,46.52,1.000
7.26,sys1,80.79,502.7,98.18,1.000
7.26,sys4,35.14,482.8,94.29,1.000
8.23,sys3,68.43,509.0,99.40,1.000
8.25,sys2,52.21,238.2,46.53,1.000
8.26,sys4,33.15,482.5,94.25,1.000
8.32,sys1,84.72,504.1,98.46,1.000
9.23,sys3,53.72,509.2,99.46,1.000
9.26,sys2,40.92,238.2,46.53,1.000
9.26,sys4,50.06,482.5,94.24,1.000
9.32,sys1,87.42,503.8,98.40,1.000
10.23,sys3,64.61,509.3,99.48,1.000
10.26,sys2,57.16,238.5,46.58,1.000
10.26,sys4,42.11,483.0,94.34,1.000
10.32,sys1,99.93,505.7,98.77,1.000
11.24,sys3,63.57,511.2,99.84,1.000
11.26,sys2,52.16,239.2,46.71,1.000
11.26,sys4,42.24,483.1,94.35,1.000
11.32,sys1,83.82,504.6,98.55,1.000
12.24,sys3,73.74,509.4,99.49,1.000
12.26,sys2,56.10,238.5,46.57,1.000
12.26,sys4,43.49,482.5,94.25,1.000
12.32,sys1,84.23,503.9,98.42,1.000
13.24,sys3,51.63,509.6,99.54,1.000
13.26,sys2,53.17,238.5,46.58,1.000
13.26,sys4,35.71,483.4,94.42,1.000
13.32,sys1,83.01,502.0,98.05,1.000
14.24,sys3,72.30,510.2,99.64,1.000
14.27,sys2,52.78,239.7,46.81,1.000
14.27,sys4,51.30,482.8,94.30,1.000
14.33,sys1,84.06,501.3,97.90,1.000
15.24,sys3,65.59,509.3,99.47,1.000
15.27,sys2,51.26,239.3,46.73,1.000
15.27,sys4,61.44,481.8,94.10,1.000
15.33,sys1,100.75,504.3,98.49,1.000
16.24,sys3,52.75,509.4,99.48,1.000
16.27,sys2,42.73,238.2,46.53,1.000
16.27,sys4,42.56,482.0,94.14,1.000
16.33,sys1,78.85,504.6,98.56,1.000
17.24,sys3,58.86,511.5,99.90,1.000
17.27,sys2,59.05,238.2,46.53,1.000
17.27,sys4,47.15,482.8,94.29,1.000
17.34,sys1,89.99,502.1,98.07,1.000
18.25,sys3,59.27,510.6,99.73,1.000
18.27,sys4,53.70,482.7,94.28,1.000
18.28,sys2,53.55,239.2,46.71,1.000
18.41,sys1,94.80,505.0,98.63,1.000
19.25,sys3,53.96,509.4,99.50,1.000
19.27,sys4,39.11,481.3,94.00,1.000
19.28,sys2,33.85,239.5,46.77,1.000
19.41,sys1,81.74,504.8,98.60,1.000
20.25,sys3,66.34,510.5,99.70,1.000
20.27,sys4,51.76,483.0,94.34,1.000
20.28,sys2,55.39,238.5,46.58,1.000
20.41,sys1,87.10,502.6,98.17,1.000
21.25,sys3,44.01,510.0,99.61,1.000
21.28,sys2,36.27,238.5,46.57,1.000
21.28,sys4,39.36,481.8,94.10,1.000
21.41,sys1,77.87,504.7,98.57,1.000
22.26,sys3,57.35,509.8,99.58,1.000
22.28,sys2,45.25,238.5,46.58,1.000
22.28,sys4,49.70,482.2,94.18,1.000
22.42,sys1,79.63,504.6,98.56,1.000
23.26,sys3,63.44,510.2,99.66,1.000
23.28,sys2,45.96,238.5,46.58,1.000
23.28,sys4,50.92,481.9,94.12,1.000
23.42,sys1,87.39,503.2,98.29,1.000
24.26,sys3,62.70,511.6,99.92,1.000
24.28,sys2,54.42,238.8,46.63,1.000
24.28,sys4,48.21,482.9,94.33,1.000
24.42,sys1,83.65,505.8,98.78,1.000
25.26,sys3,51.37,510.2,99.65,1.000
25.28,sys4,40.11,482.0,94.14,1.000
25.29,sys2,46.49,239.0,46.67,1.000
25.42,sys1,90.20,504.4,98.51,1.000
26.26,sys3,51.15,510.3,99.67,1.000
26.29,sys2,37.18,239.7,46.82,1.000
26.29,sys4,53.14,483.6,94.45,1.000
26.43,sys1,91.90,507.3,99.08,1.000
27.26,sys3,60.91,511.6,99.92,1.000
27.29,sys2,46.47,239.0,46.67,1.000
27.29,sys4,38.10,483.2,94.37,1.000
27.43,sys1,76.45,505.3,98.69,1.000
28.27,sys3,65.97,510.1,99.62,1.000
28.29,sys2,44.02,239.5,46.77,1.000
28.29,sys4,50.58,481.5,94.05,1.000
28.43,sys1,88.93,506.4,98.91,1.000
29.27,sys3,70.79,511.9,99.97,1.000
29.29,sys4,44.65,481.8,94.09,1.000
29.3,sys2,50.05,239.3,46.73,1.000
29.43,sys1,80.41,503.9,98.43,1.000
30.27,sys3,64.15,510.4,99.69,1.000
30.29,sys4,52.86,481.5,94.05,1.000
30.3,sys2,51.75,239.8,46.83,1.000
30.43,sys1,92.34,507.1,99.05,1.000
31.27,sys3,46.79,511.0,99.81,1.000
31.3,sys2,34.59,239.3,46.73,1.000
31.3,sys4,48.87,482.4,94.22,1.000
31.43,sys1,67.28,504.5,98.53,1.000
32.27,sys3,71.90,510.4,99.69,1.000
32.3,sys2,51.00,239.5,46.78,1.000
32.3,sys4,53.77,482.1,94.16,1.000
32.43,sys1,87.83,507.2,99.06,1.000
33.28,sys3,56.74,511.0,99.81,1.000
33.3,sys2,56.93,240.0,46.88,1.000
33.3,sys4,47.93,482.1,94.16,1.000
33.44,sys1,86.83,506.9,99.00,1.000
34.28,sys3,71.35,510.6,99.73,1.000
34.3,sys2,36.30,240.4,46.95,1.000
34.3,sys4,58.56,481.8,94.10,1.000
34.44,sys1,83.89,505.1,98.66,1.000
35.28,sys3,71.73,510.7,99.74,1.000
35.3,sys4,51.07,483.2,94.38,1.000
35.31,sys2,57.18,239.9,46.86,1.000
35.44,sys1,93.86,503.5,98.35,1.000
36.28,sys3,71.13,510.0,99.60,1.000
36.31,sys2,44.93,239.2,46.71,1.000
36.31,sys4,49.97,482.0,94.15,1.000
36.44,sys1,81.23,506.2,98.88,1.000
37.28,sys3,61.63,510.1,99.62,1.000
37.31,sys2,45.27,239.3,46.73,1.000
37.31,sys4,39.39,481.8,94.10,1.000
37.44,sys1,81.51,505.5,98.72,1.000
38.28,sys3,68.61,510.6,99.73,1.000
38.31,sys4,43.14,483.1,94.35,1.000
38.32,sys2,47.13,240.5,46.97,1.000
38.44,sys1,77.13,503.3,98.29,1.000
39.28,sys3,68.15,510.2,99.65,1.000
39.31,sys4,47.64,482.1,94.15,1.000
39.32,sys2,55.56,239.0,46.68,1.000
39.45,sys1,104.61,506.0,98.83,1.000
40.28,sys3,41.84,510.2,99.64,1.000
40.31,sys4,36.03,481.8,94.10,1.000
40.32,sys2,24.42,238.5,46.58,1.000
40.45,sys1,63.60,506.1,98.84,1.000
41.28,sys3,73.10,509.9,99.59,1.000
41.32,sys2,45.54,238.7,46.63,1.000
41.32,sys4,45.89,481.8,94.11,1.000
41.45,sys1,92.01,506.1,98.85,1.000
42.28,sys3,66.35,510.5,99.70,1.000
42.32,sys4,47.75,481.5,94.05,1.000
42.33,sys2,50.28,238.7,46.62,1.000
42.46,sys1,86.79,504.6,98.56,1.000
43.29,sys3,55.52,510.3,99.67,1.000
43.32,sys4,44.52,481.7,94.08,1.000
43.33,sys2,32.91,239.4,46.76,1.000
43.46,sys1,69.53,506.2,98.87,1.000
44.29,sys3,71.53,510.3,99.67,1.000
44.32,sys4,50.90,482.0,94.14,1.000
44.33,sys2,48.63,238.9,46.67,1.000
44.46,sys1,97.90,507.4,99.11,1.000
45.29,sys3,52.13,510.4,99.68,1.000
45.32,sys4,38.21,481.5,94.05,1.000
45.33,sys2,43.73,238.4,46.57,1.000
45.46,sys1,82.66,506.5,98.92,1.000
46.29,sys3,69.36,510.0,99.61,1.000
46.32,sys4,55.38,482.8,94.29,1.000
46.34,sys2,46.15,239.4,46.75,1.000
46.46,sys1,92.24,504.8,98.60,1.000
47.29,sys3,70.77,510.1,99.63,1.000
47.32,sys4,53.09,482.3,94.21,1.000
47.34,sys2,58.12,238.6,46.60,1.000
47.46,sys1,93.39,506.9,99.00,1.000
48.29,sys3,28.08,509.9,99.59,1.000
48.32,sys4,18.10,482.0,94.15,1.000
48.34,sys2,17.55,238.6,46.60,1.000
48.46,sys1,14.11,505.9,98.81,1.000
49.29,sys3,0.32,510.1,99.63,1.000
49.33,sys4,0.80,482.3,94.20,1.000
49.34,sys2,0.21,238.9,46.65,1.000
49.46,sys1,0.33,504.9,98.61,1.000
