t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.07,sys1,0.52,501.4,97.92,1.000
1.07,sys2,1.06,238.4,46.56,1.000
1.07,sys3,0.04,467.0,91.21,1.000
1.07,sys4,1.03,439.3,85.80,1.000
2.07,sys1,0.41,501.1,97.87,1.000
2.07,sys2,0.33,238.6,46.60,1.000
2.07,sys4,0.69,439.0,85.75,1.000
2.08,sys3,0.08,466.9,91.19,1.000
3.07,sys1,73.50,511.4,99.88,1.000
3.07,sys4,0.63,438.9,85.73,1.000
3.08,sys2,89.22,239.4,46.75,1.000
3.08,sys3,17.25,466.8,91.17,1.000
4.07,sys1,57.51,508.3,99.27,1.000
4.07,sys4,0.69,438.9,85.73,1.000
4.08,sys2,100.55,239.9,46.86,1.000
4.08,sys3,23.40,467.2,91.25,1.000
5.07,sys1,63.31,506.4,98.90,1.000
5.07,sys4,0.71,438.9,85.73,1.000
5.08,sys2,99.47,241.0,47.08,1.000
5.08,sys3,11.64,466.9,91.20,1.000
6.08,sys1,59.34,505.6,98.75,1.000
6.08,sys2,98.13,242.9,47.45,1.000
6.08,sys3,14.10,467.0,91.21,1.000
6.08,sys4,0.64,438.9,85.73,1.000
7.08,sys1,77.25,507.5,99.11,1.000
7.08,sys2,100.03,242.4,47.34,1.000
7.08,sys3,19.59,467.0,91.21,1.000
7.08,sys4,0.60,438.7,85.68,1.000
8.08,sys2,91.31,242.5,47.37,1.000
8.08,sys3,20.77,467.1,91.22,1.000
8.08,sys4,0.76,438.9,85.73,1.000
8.09,sys1,71.07,506.3,98.88,1.000
9.08,sys3,22.31,467.3,91.28,1.000
9.08,sys4,0.61,438.9,85.73,1.000
9.09,sys1,76.66,509.3,99.47,1.000
9.09,sys2,102.48,242.2,47.30,1.000
10.08,sys3,20.73,467.4,91.28,1.000
10.09,sys1,68.14,507.2,99.07,1.000
10.09,sys2,98.56,242.2,47.31,1.000
10.09,sys4,0.60,438.9,85.73,1.000
11.09,sys1,74.28,508.0,99.21,1.000
11.09,sys2,96.72,243.0,47.47,1.000
11.09,sys3,18.53,467.4,91.29,1.000
