t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.42,sys1,0.92,474.0,92.58,1.000
1.42,sys2,0.35,241.3,47.14,1.000
1.42,sys3,0.70,498.6,97.38,1.000
1.42,sys4,0.92,442.7,86.46,1.000
2.42,sys1,0.52,474.2,92.61,1.000
2.42,sys2,0.47,241.6,47.18,1.000
2.42,sys3,0.24,498.3,97.33,1.000
2.42,sys4,0.82,442.7,86.46,1.000
3.42,sys2,1.93,242.0,47.26,1.000
3.42,sys3,8.93,499.0,97.47,1.000
3.42,sys4,0.88,442.1,86.35,1.000
3.43,sys1,6.64,475.3,92.83,1.000
4.42,sys2,0.81,241.7,47.21,1.000
4.42,sys3,2.36,499.4,97.54,1.000
4.42,sys4,0.77,442.3,86.40,1.000
4.43,sys1,1.35,475.5,92.87,1.000
5.42,sys2,1.70,241.8,47.23,1.000
5.42,sys4,0.79,441.9,86.30,1.000
5.43,sys1,4.31,476.2,93.00,1.000
5.43,sys3,8.11,499.5,97.56,1.000
6.42,sys2,3.42,242.2,47.31,1.000
6.43,sys1,9.32,475.4,92.85,1.000
6.43,sys3,20.10,499.8,97.62,1.000
6.43,sys4,0.76,442.4,86.40,1.000
7.43,sys2,1.27,242.3,47.32,1.000
7.43,sys4,0.80,442.4,86.40,1.000
7.44,sys1,9.33,475.5,92.87,1.000
7.44,sys3,16.22,500.4,97.72,1.000
8.43,sys2,2.72,241.9,47.25,1.000
8.44,sys1,8.01,475.9,92.94,1.000
8.44,sys3,12.18,500.5,97.76,1.000
8.44,sys4,0.75,442.1,86.35,1.000
9.43,sys2,3.80,242.3,47.32,1.000
9.44,sys1,7.38,475.7,92.90,1.000
9.44,sys3,27.03,501.0,97.85,1.000
9.44,sys4,0.82,442.1,86.35,1.000
10.43,sys2,3.21,241.9,47.25,1.000
10.44,sys1,9.38,475.9,92.96,1.000
10.44,sys3,14.31,501.9,98.02,1.000
10.44,sys4,1.18,442.1,86.35,1.000
11.43,sys2,1.78,241.7,47.21,1.000
11.44,sys1,11.70,476.4,93.05,1.000
11.44,sys4,0.81,442.4,86.40,1.000
11.45,sys3,28.20,503.9,98.42,1.000
12.43,sys2,2.73,241.6,47.18,1.000
12.44,sys4,0.78,442.3,86.40,1.000
12.45,sys1,12.23,476.0,92.97,1.000
12.45,sys3,38.38,504.4,98.51,1.000
13.43,sys2,1.39,241.9,47.25,1.000
13.44,sys4,0.81,442.3,86.39,1.000
13.45,sys1,7.38,476.3,93.03,1.000
13.45,sys3,25.38,503.8,98.40,1.000
14.44,sys2,0.69,241.7,47.21,1.000
14.44,sys4,0.89,442.1,86.35,1.000
14.45,sys1,6.17,476.9,93.14,1.000
14.45,sys3,13.48,504.4,98.52,1.000
15.44,sys2,1.41,241.9,47.24,1.000
15.44,sys4,0.87,442.1,86.35,1.000
15.45,sys1,4.72,476.1,93.00,1.000
15.46,sys3,13.85,503.9,98.42,1.000
16.45,sys1,11.46,476.1,92.99,1.000
16.45,sys2,1.41,241.9,47.25,1.000
16.45,sys4,1.69,442.6,86.45,1.000
16.46,sys3,31.53,504.4,98.52,1.000
17.45,sys2,3.41,242.5,47.36,1.000
