t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.05,sys3,0.11,511.2,99.84,1.000
1.06,sys1,1.03,469.0,91.60,1.000
1.06,sys2,0.20,241.6,47.19,1.000
1.1,sys4,1.14,477.4,93.23,1.000
2.05,sys3,0.19,511.4,99.87,1.000
2.06,sys1,0.84,468.5,91.50,1.000
2.06,sys2,0.77,240.8,47.04,1.000
2.1,sys4,33.39,467.8,91.36,1.000
3.05,sys3,64.92,512.0,100.00,1.000
3.06,sys1,91.41,471.1,92.01,1.000
3.06,sys2,42.83,241.1,47.09,1.000
3.1,sys4,25.97,468.4,91.47,1.000
4.05,sys3,30.04,511.1,99.83,1.000
4.06,sys2,54.54,241.4,47.15,1.000
4.11,sys1,93.74,471.8,92.15,1.000
4.11,sys4,22.55,469.3,91.66,1.000
5.05,sys3,28.94,511.0,99.81,1.000
5.06,sys2,51.32,241.4,47.15,1.000
5.11,sys1,96.68,471.0,91.99,1.000
5.11,sys4,28.75,471.6,92.11,1.000
6.05,sys3,32.33,511.8,99.95,1.000
6.07,sys2,43.26,241.4,47.14,1.000
6.11,sys1,101.32,471.3,92.06,1.000
6.11,sys4,22.67,472.4,92.27,1.000
7.06,sys3,46.10,511.4,99.87,1.000
7.07,sys2,33.55,241.6,47.19,1.000
7.11,sys1,87.03,475.7,92.90,1.000
7.12,sys4,15.28,473.2,92.42,1.000
8.06,sys3,59.01,510.9,99.78,1.000
8.07,sys2,38.96,241.6,47.19,1.000
8.11,sys1,91.14,472.8,92.35,1.000
8.12,sys4,29.39,475.6,92.89,1.000
9.06,sys3,37.07,511.1,99.82,1.000
9.07,sys2,63.29,241.6,47.19,1.000
9.12,sys1,97.84,470.8,91.96,1.000
9.12,sys4,32.87,475.8,92.94,1.000
10.06,sys3,26.38,511.0,99.80,1.000
10.07,sys2,57.05,241.6,47.19,1.000
10.12,sys1,94.25,471.9,92.17,1.000
10.12,sys4,26.75,475.8,92.93,1.000
11.06,sys3,49.13,511.0,99.80,1.000
11.07,sys2,4.94,241.6,47.19,1.000
11.12,sys1,91.05,469.7,91.74,1.000
11.12,sys4,5.87,475.8,92.93,1.000
12.06,sys3,76.33,510.3,99.67,1.000
12.07,sys2,23.56,242.4,47.34,1.000
12.12,sys1,106.77,469.4,91.69,1.000
12.12,sys4,8.17,475.8,92.93,1.000
13.06,sys3,42.58,510.5,99.71,1.000
13.07,sys2,40.25,241.6,47.19,1.000
13.12,sys1,96.99,476.1,92.99,1.000
13.12,sys4,32.45,476.1,92.99,1.000
14.06,sys3,25.01,510.6,99.73,1.000
14.07,sys2,29.04,241.6,47.18,1.000
14.12,sys1,86.26,472.0,92.19,1.000
14.12,sys4,10.50,475.8,92.93,1.000
15.06,sys3,99.65,511.8,99.96,1.000
15.08,sys2,6.98,241.6,47.18,1.000
15.12,sys1,97.18,471.1,92.02,1.000
15.12,sys4,4.27,475.6,92.88,1.000
16.06,sys3,54.36,511.2,99.85,1.000
16.08,sys2,48.73,241.7,47.21,1.000
16.12,sys1,101.94,474.1,92.59,1.000
16.12,sys4,21.21,475.9,92.95,1.000
17.07,sys3,73.64,511.6,99.92,1.000
17.08,sys2,17.71,242.9,47.43,1.000
17.13,sys1,90.44,472.5,92.29,1.000
17.13,sys4,13.99,476.0,92.97,1.000
18.07,sys3,68.16,511.2,99.85,1.000
18.08,sys2,41.45,241.7,47.21,1.000
18.13,sys1,96.22,470.4,91.88,1.000
18.13,sys4,15.23,476.0,92.98,1.000
19.07,sys3,39.39,511.2,99.84,1.000
19.08,sys2,25.85,241.7,47.21,1.000
19.13,sys1,95.89,481.7,94.08,1.000
19.13,sys4,49.51,475.8,92.93,1.000
20.07,sys3,20.61,511.4,99.88,1.000
20.08,sys2,53.34,241.8,47.24,1.000
20.13,sys1,87.35,471.4,92.06,1.000
20.13,sys4,14.35,476.0,92.96,1.000
21.08,sys2,47.47,241.9,47.24,1.000
21.08,sys3,33.79,511.6,99.92,1.000
21.13,sys1,98.27,470.6,91.91,1.000
21.13,sys4,28.44,476.0,92.97,1.000
22.08,sys2,17.71,241.9,47.24,1.000
22.08,sys3,51.46,510.7,99.75,1.000
22.13,sys1,84.72,470.6,91.92,1.000
22.13,sys4,35.32,476.2,93.01,1.000
23.08,sys2,28.06,241.9,47.24,1.000
23.08,sys3,20.86,510.8,99.76,1.000
23.13,sys1,97.92,470.5,91.89,1.000
23.13,sys4,63.79,476.4,93.05,1.000
24.08,sys2,39.34,242.1,47.28,1.000
24.08,sys3,16.48,510.9,99.79,1.000
24.13,sys1,98.11,471.3,92.05,1.000
24.13,sys4,38.19,476.8,93.12,1.000
25.08,sys3,27.18,510.6,99.72,1.000
25.09,sys2,40.68,241.2,47.12,1.000
25.13,sys4,59.73,476.5,93.07,1.000
25.14,sys1,93.16,470.2,91.84,1.000
26.09,sys2,4.76,241.5,47.17,1.000
26.09,sys3,22.70,511.0,99.80,1.000
26.13,sys4,95.11,477.4,93.24,1.000
26.14,sys1,98.08,477.3,93.22,1.000
27.09,sys2,4.40,241.2,47.12,1.000
27.09,sys3,19.81,511.0,99.81,1.000
27.14,sys1,93.08,477.0,93.17,1.000
27.14,sys4,93.86,477.9,93.35,1.000
28.09,sys2,7.12,241.2,47.12,1.000
28.09,sys3,50.32,510.9,99.78,1.000
28.14,sys1,89.52,473.2,92.43,1.000
28.14,sys4,57.91,477.9,93.33,1.000
29.09,sys2,7.50,241.2,47.12,1.000
29.09,sys3,80.30,511.9,99.99,1.000
29.14,sys1,97.54,483.3,94.40,1.000
29.14,sys4,69.18,478.3,93.41,1.000
30.09,sys2,2.89,240.2,46.92,1.000
30.14,sys3,56.61,511.7,99.95,1.000
30.14,sys4,12.04,478.0,93.36,1.000
30.15,sys1,80.55,475.3,92.84,1.000
31.09,sys2,14.01,239.9,46.85,1.000
31.14,sys3,91.46,511.5,99.91,1.000
31.15,sys1,88.60,475.8,92.93,1.000
31.15,sys4,4.76,478.0,93.37,1.000
32.09,sys2,37.99,241.5,47.17,1.000
32.14,sys3,61.89,511.1,99.82,1.000
32.15,sys1,88.43,476.2,93.01,1.000
32.15,sys4,9.09,478.1,93.37,1.000
33.1,sys2,64.58,241.3,47.12,1.000
33.14,sys3,54.28,510.5,99.71,1.000
33.15,sys1,91.35,470.4,91.87,1.000
33.15,sys4,6.05,478.0,93.37,1.000
34.1,sys2,28.65,241.2,47.12,1.000
34.14,sys3,95.29,511.5,99.91,1.000
34.15,sys1,92.56,475.0,92.77,1.000
34.15,sys4,13.39,478.1,93.37,1.000
35.1,sys2,5.47,241.2,47.12,1.000
35.15,sys1,87.05,471.3,92.04,1.000
35.15,sys3,74.37,510.6,99.72,1.000
35.16,sys4,39.40,480.3,93.81,1.000
36.1,sys2,3.71,241.2,47.12,1.000
36.15,sys1,99.36,470.8,91.95,1.000
36.15,sys3,27.08,510.3,99.67,1.000
36.16,sys4,85.64,479.4,93.64,1.000
37.1,sys2,8.35,241.2,47.12,1.000
37.15,sys3,54.21,510.6,99.73,1.000
37.16,sys1,96.82,480.1,93.76,1.000
37.16,sys4,58.36,478.0,93.36,1.000
38.1,sys2,31.58,243.7,47.60,1.000
38.15,sys3,34.27,510.5,99.70,1.000
38.16,sys1,82.73,473.9,92.56,1.000
38.16,sys4,7.75,477.9,93.34,1.000
39.11,sys2,62.21,241.6,47.18,1.000
39.15,sys3,24.19,510.5,99.71,1.000
39.16,sys1,99.94,472.5,92.29,1.000
39.16,sys4,5.74,478.2,93.39,1.000
40.11,sys2,61.85,241.9,47.25,1.000
40.15,sys3,50.01,511.3,99.87,1.000
40.16,sys1,98.90,477.7,93.29,1.000
40.16,sys4,8.19,477.9,93.34,1.000
41.11,sys2,46.05,241.3,47.14,1.000
41.15,sys3,31.39,511.3,99.86,1.000
41.16,sys1,97.63,471.1,92.01,1.000
41.17,sys4,23.01,479.4,93.64,1.000
42.11,sys2,5.61,241.6,47.19,1.000
42.16,sys3,23.11,511.0,99.81,1.000
42.17,sys1,103.42,475.7,92.92,1.000
42.17,sys4,86.41,479.4,93.63,1.000
43.11,sys2,7.38,241.3,47.14,1.000
43.16,sys3,31.24,511.2,99.84,1.000
43.17,sys1,90.15,475.4,92.86,1.000
43.17,sys4,82.37,478.9,93.54,1.000
44.11,sys2,14.78,241.3,47.14,1.000
44.16,sys3,59.98,511.3,99.86,1.000
44.17,sys1,94.00,471.5,92.08,1.000
44.18,sys4,60.23,478.9,93.54,1.000
45.11,sys2,19.02,241.3,47.14,1.000
45.16,sys3,62.59,510.8,99.77,1.000
45.17,sys1,91.12,472.5,92.28,1.000
45.18,sys4,54.18,479.2,93.60,1.000
46.12,sys2,8.89,241.3,47.14,1.000
46.16,sys3,43.94,510.9,99.78,1.000
46.17,sys1,101.10,473.1,92.41,1.000
46.18,sys4,72.15,480.8,93.90,1.000
47.12,sys2,5.87,241.3,47.13,1.000
47.16,sys3,24.15,510.8,99.77,1.000
47.17,sys1,92.69,470.8,91.95,1.000
47.18,sys4,61.51,479.4,93.62,1.000
48.12,sys2,43.51,241.6,47.20,1.000
48.17,sys1,79.55,473.0,92.39,1.000
48.17,sys3,20.32,511.0,99.81,1.000
48.19,sys4,50.62,479.4,93.63,1.000
49.13,sys2,11.21,241.3,47.13,1.000
49.17,sys1,92.57,475.3,92.83,1.000
49.17,sys3,47.75,511.0,99.81,1.000
49.19,sys4,67.83,484.1,94.56,1.000
