t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.18,sys1,1.62,504.4,98.51,1.000
1.19,sys3,0.67,509.1,99.43,1.000
1.19,sys4,1.51,483.6,94.45,1.000
1.2,sys2,1.12,239.3,46.74,1.000
2.18,sys1,0.87,500.8,97.81,1.000
2.19,sys3,0.59,509.1,99.43,1.000
2.19,sys4,2.04,483.1,94.35,1.000
2.2,sys2,0.74,239.6,46.79,1.000
3.18,sys1,83.98,501.3,97.92,1.000
3.19,sys3,63.16,509.9,99.59,1.000
3.2,sys4,52.15,482.7,94.28,1.000
3.21,sys2,53.85,238.4,46.56,1.000
4.19,sys1,97.34,504.8,98.60,1.000
4.19,sys3,84.07,510.5,99.71,1.000
4.2,sys4,45.35,483.5,94.44,1.000
4.21,sys2,65.19,240.3,46.94,1.000
5.19,sys3,80.14,509.3,99.47,1.000
5.2,sys1,85.31,503.3,98.31,1.000
5.2,sys4,50.26,483.8,94.48,1.000
5.21,sys2,49.23,240.9,47.06,1.000
6.2,sys1,80.31,502.9,98.22,1.000
6.2,sys3,64.61,509.6,99.53,1.000
6.2,sys4,41.21,483.1,94.35,1.000
6.21,sys2,49.54,239.6,46.79,1.000
7.2,sys3,71.57,509.9,99.58,1.000
7.2,sys4,36.34,483.6,94.45,1.000
7.21,sys1,84.81,506.7,98.97,1.000
7.21,sys2,37.75,240.3,46.93,1.000
8.2,sys3,57.29,509.5,99.51,1.000
8.2,sys4,52.80,483.1,94.35,1.000
8.21,sys1,86.63,505.9,98.80,1.000
8.22,sys2,35.81,239.6,46.79,1.000
9.2,sys3,72.59,510.0,99.62,1.000
9.21,sys1,90.44,503.3,98.30,1.000
9.21,sys4,40.38,483.3,94.40,1.000
9.22,sys2,48.28,239.7,46.81,1.000
10.2,sys3,73.69,509.7,99.56,1.000
10.21,sys1,83.65,506.6,98.94,1.000
10.21,sys4,37.63,483.3,94.40,1.000
10.23,sys2,42.40,240.2,46.92,1.000
11.2,sys3,61.55,510.3,99.66,1.000
11.21,sys1,75.63,505.5,98.74,1.000
11.21,sys4,31.40,483.8,94.48,1.000
11.23,sys2,26.61,240.7,47.02,1.000
12.2,sys3,53.87,510.6,99.73,1.000
12.21,sys1,74.19,505.7,98.78,1.000
12.21,sys4,42.60,483.8,94.50,1.000
12.23,sys2,35.89,241.0,47.07,1.000
13.2,sys3,64.25,510.6,99.73,1.000
13.21,sys1,84.77,506.6,98.94,1.000
13.21,sys4,53.32,483.6,94.45,1.000
13.24,sys2,40.65,240.3,46.93,1.000
14.2,sys3,59.19,510.1,99.63,1.000
14.21,sys1,77.12,504.3,98.50,1.000
14.22,sys4,42.23,483.4,94.41,1.000
14.24,sys2,32.77,239.8,46.83,1.000
15.21,sys3,70.84,510.7,99.75,1.000
15.22,sys1,102.39,506.3,98.89,1.000
15.22,sys4,44.51,484.4,94.61,1.000
15.25,sys2,34.74,243.3,47.53,1.000
16.21,sys3,68.04,510.3,99.66,1.000
16.22,sys1,85.47,504.0,98.44,1.000
16.22,sys4,43.50,484.6,94.65,1.000
16.25,sys2,48.47,239.8,46.84,1.000
17.21,sys3,57.52,510.0,99.61,1.000
17.22,sys1,82.41,502.7,98.18,1.000
17.22,sys4,43.50,482.8,94.31,1.000
17.25,sys2,31.90,239.8,46.84,1.000
18.21,sys3,62.30,510.5,99.71,1.000
18.22,sys4,58.88,482.2,94.18,1.000
18.23,sys1,98.98,506.5,98.92,1.000
18.25,sys2,41.53,239.6,46.79,1.000
19.21,sys3,67.05,510.0,99.62,1.000
19.22,sys4,37.99,481.9,94.11,1.000
19.23,sys1,79.72,503.7,98.37,1.000
19.26,sys2,32.18,239.8,46.84,1.000
20.21,sys3,67.61,509.9,99.58,1.000
20.22,sys4,36.01,482.6,94.25,1.000
