t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.05,sys1,0.47,464.3,90.68,1.000
1.05,sys2,0.24,232.7,45.45,1.000
1.06,sys3,0.23,490.4,95.79,1.000
1.07,sys4,0.85,468.7,91.55,1.000
2.05,sys1,1.13,464.8,90.78,1.000
2.05,sys2,0.77,232.5,45.40,1.000
2.06,sys3,1.22,490.7,95.84,1.000
2.07,sys4,1.50,469.0,91.59,1.000
3.05,sys1,45.77,465.3,90.88,1.000
3.05,sys2,72.76,235.0,45.89,1.000
3.06,sys3,26.46,491.6,96.01,1.000
3.07,sys4,5.42,467.9,91.39,1.000
4.06,sys1,45.68,465.1,90.83,1.000
4.06,sys2,56.34,237.4,46.37,1.000
4.07,sys3,30.63,491.3,95.95,1.000
4.07,sys4,2.47,467.9,91.39,1.000
5.06,sys1,57.86,465.1,90.85,1.000
5.06,sys2,60.55,238.5,46.59,1.000
5.07,sys3,34.83,491.0,95.90,1.000
5.07,sys4,3.22,467.9,91.39,1.000
6.06,sys1,41.06,468.3,91.46,1.000
6.06,sys2,50.05,240.2,46.90,1.000
6.07,sys3,36.53,493.4,96.36,1.000
6.07,sys4,3.36,467.3,91.26,1.000
7.06,sys1,47.26,465.9,91.01,1.000
7.06,sys2,20.01,240.2,46.91,1.000
7.07,sys4,5.04,467.6,91.33,1.000
7.08,sys3,70.55,495.7,96.82,1.000
8.06,sys1,43.07,465.4,90.90,1.000
8.06,sys2,7.23,240.2,46.91,1.000
8.08,sys3,66.20,497.8,97.23,1.000
8.08,sys4,8.38,467.7,91.35,1.000
9.06,sys1,43.71,465.6,90.95,1.000
9.07,sys2,4.01,239.7,46.82,1.000
9.08,sys3,75.31,498.8,97.42,1.000
9.08,sys4,4.06,467.3,91.27,1.000
10.06,sys1,38.87,467.7,91.35,1.000
10.07,sys2,1.90,239.7,46.82,1.000
10.08,sys3,36.03,499.0,97.47,1.000
10.08,sys4,7.60,467.9,91.38,1.000
11.07,sys1,74.49,466.2,91.06,1.000
11.07,sys2,66.67,239.9,46.85,1.000
11.08,sys3,36.99,500.6,97.77,1.000
11.08,sys4,17.12,468.2,91.44,1.000
12.07,sys1,48.23,467.0,91.22,1.000
12.07,sys2,60.28,240.3,46.93,1.000
12.08,sys4,5.72,468.7,91.55,1.000
12.09,sys3,27.48,500.0,97.66,1.000
13.07,sys1,64.44,466.7,91.15,1.000
13.08,sys2,51.98,239.8,46.83,1.000
13.09,sys3,14.51,500.2,97.70,1.000
13.09,sys4,4.53,468.9,91.58,1.000
14.07,sys1,45.22,466.5,91.11,1.000
14.08,sys2,53.30,239.8,46.83,1.000
14.09,sys4,4.49,468.9,91.58,1.000
14.1,sys3,21.82,500.2,97.69,1.000
15.07,sys1,48.56,466.7,91.15,1.000
15.08,sys2,35.54,239.3,46.73,1.000
15.09,sys4,26.61,469.2,91.65,1.000
15.1,sys3,18.63,500.0,97.65,1.000
16.08,sys1,51.52,467.4,91.29,1.000
16.08,sys2,3.23,239.3,46.73,1.000
16.09,sys4,63.10,469.6,91.71,1.000
16.1,sys3,30.33,499.8,97.62,1.000
17.08,sys1,39.93,466.4,91.10,1.000
17.08,sys2,3.12,239.3,46.73,1.000
17.1,sys4,5.20,469.6,91.71,1.000
17.11,sys3,51.41,500.4,97.73,1.000
18.08,sys1,33.96,466.6,91.12,1.000
18.09,sys2,2.38,239.3,46.74,1.000
18.1,sys4,2.73,469.6,91.71,1.000
18.11,sys3,44.26,500.8,97.82,1.000
19.08,sys1,45.12,466.7,91.16,1.000
