t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.22,sys2,0.18,238.4,46.57,1.000
1.22,sys4,0.70,481.7,94.09,1.000
1.23,sys1,0.36,505.0,98.63,1.000
1.24,sys3,0.21,509.7,99.55,1.000
2.22,sys2,2.43,237.4,46.37,1.000
2.22,sys4,1.29,481.7,94.09,1.000
2.23,sys1,2.93,504.9,98.62,1.000
2.24,sys3,1.01,510.0,99.60,1.000
3.22,sys2,42.65,240.5,46.97,1.000
3.22,sys4,21.65,480.0,93.74,1.000
3.23,sys1,69.31,508.7,99.36,1.000
3.24,sys3,56.88,510.2,99.65,1.000
4.23,sys1,80.19,507.7,99.17,1.000
4.23,sys2,42.71,239.0,46.68,1.000
4.23,sys4,52.39,483.0,94.34,1.000
4.24,sys3,57.45,510.3,99.66,1.000
5.23,sys2,54.58,238.9,46.66,1.000
5.23,sys4,50.75,482.1,94.17,1.000
5.24,sys3,57.96,510.1,99.62,1.000
5.25,sys1,85.74,507.5,99.12,1.000
6.23,sys2,49.36,239.7,46.82,1.000
6.24,sys4,60.04,482.3,94.21,1.000
6.25,sys1,91.52,506.3,98.88,1.000
6.25,sys3,74.42,511.1,99.82,1.000
7.24,sys2,45.84,242.1,47.29,1.000
7.24,sys4,47.08,481.6,94.06,1.000
7.25,sys1,98.81,507.1,99.05,1.000
7.25,sys3,67.73,511.7,99.94,1.000
8.24,sys2,49.97,239.6,46.80,1.000
8.24,sys4,59.17,481.9,94.12,1.000
8.25,sys1,87.92,509.0,99.41,1.000
8.25,sys3,59.65,510.0,99.61,1.000
9.24,sys4,67.49,481.9,94.13,1.000
9.25,sys1,88.57,507.4,99.09,1.000
9.25,sys2,46.14,239.7,46.81,1.000
9.25,sys3,70.33,510.4,99.69,1.000
10.24,sys4,56.55,481.9,94.13,1.000
10.25,sys2,47.61,239.7,46.82,1.000
10.25,sys3,62.85,510.1,99.64,1.000
10.26,sys1,87.04,508.7,99.36,1.000
11.25,sys2,54.27,240.9,47.05,1.000
11.25,sys3,65.88,510.8,99.76,1.000
11.25,sys4,66.80,482.0,94.13,1.000
11.26,sys1,88.40,508.3,99.28,1.000
12.25,sys2,49.27,239.7,46.82,1.000
12.25,sys4,47.53,481.9,94.13,1.000
12.26,sys1,83.38,509.1,99.43,1.000
12.26,sys3,65.79,510.6,99.72,1.000
13.25,sys4,44.53,482.9,94.32,1.000
13.26,sys1,85.02,506.9,99.01,1.000
13.26,sys2,63.69,240.0,46.88,1.000
13.26,sys3,55.56,511.0,99.81,1.000
14.25,sys4,47.87,482.7,94.28,1.000
14.26,sys1,82.55,509.6,99.53,1.000
14.26,sys2,52.56,242.6,47.39,1.000
14.26,sys3,64.92,511.5,99.90,1.000
15.25,sys4,50.83,482.2,94.18,1.000
15.26,sys2,57.52,240.9,47.05,1.000
15.26,sys3,75.46,510.5,99.71,1.000
15.27,sys1,91.84,508.8,99.38,1.000
16.25,sys4,56.82,482.6,94.26,1.000
16.26,sys2,41.85,241.1,47.10,1.000
16.26,sys3,73.95,510.5,99.71,1.000
16.27,sys1,91.45,507.1,99.03,1.000
17.26,sys2,37.61,241.7,47.20,1.000
17.26,sys3,70.20,511.0,99.81,1.000
17.26,sys4,75.33,482.7,94.27,1.000
17.27,sys1,84.56,509.9,99.59,1.000
18.26,sys2,58.25,239.0,46.69,1.000
18.26,sys3,48.93,511.3,99.87,1.000
18.26,sys4,53.53,483.9,94.52,1.000
18.27,sys1,70.61,509.9,99.60,1.000
19.26,sys2,36.21,239.9,46.85,1.000
19.26,sys3,39.70,510.8,99.76,1.000
19.26,sys4,52.45,482.1,94.16,1.000
19.27,sys1,78.02,507.6,99.13,1.000
20.26,sys2,89.89,239.0,46.69,1.000
20.26,sys4,55.63,481.9,94.13,1.000
20.27,sys3,59.55,511.2,99.85,1.000
20.28,sys1,95.86,509.2,99.46,1.000
21.26,sys4,51.45,483.1,94.35,1.000
21.27,sys2,56.37,239.1,46.69,1.000
21.27,sys3,70.12,511.1,99.83,1.000
21.28,sys1,84.73,507.5,99.12,1.000
22.27,sys2,57.34,239.4,46.76,1.000
22.27,sys4,50.40,482.1,94.16,1.000
22.28,sys3,70.59,510.8,99.77,1.000
22.29,sys1,94.86,510.5,99.71,1.000
23.27,sys2,34.22,239.5,46.78,1.000
23.27,sys4,62.52,481.7,94.07,1.000
23.28,sys3,70.88,512.0,100.00,1.000
23.29,sys1,82.05,508.0,99.21,1.000
24.27,sys2,53.26,240.0,46.88,1.000
24.27,sys4,49.86,482.2,94.17,1.000
24.28,sys3,53.32,511.7,99.94,1.000
24.29,sys1,82.42,510.7,99.75,1.000
25.27,sys2,44.98,239.8,46.84,1.000
25.27,sys4,55.89,481.2,93.98,1.000
25.28,sys3,50.81,511.8,99.97,1.000
25.29,sys1,88.00,510.0,99.61,1.000
26.27,sys2,44.65,239.6,46.79,1.000
26.27,sys4,41.33,481.7,94.08,1.000
26.29,sys3,46.82,511.8,99.97,1.000
26.3,sys1,69.87,508.5,99.31,1.000
27.27,sys2,52.25,239.6,46.79,1.000
27.27,sys4,38.07,481.4,94.03,1.000
27.29,sys3,63.59,510.4,99.69,1.000
27.3,sys1,99.24,510.1,99.64,1.000
28.28,sys2,34.93,239.6,46.79,1.000
28.28,sys4,40.55,481.4,94.03,1.000
28.29,sys3,61.69,510.8,99.77,1.000
28.31,sys1,65.67,509.2,99.46,1.000
29.28,sys2,33.22,240.1,46.89,1.000
29.28,sys4,35.78,481.2,93.98,1.000
29.29,sys3,74.30,510.6,99.72,1.000
29.31,sys1,81.06,509.2,99.44,1.000
30.28,sys2,43.60,239.8,46.84,1.000
30.28,sys4,28.66,481.9,94.13,1.000
30.29,sys3,67.51,511.6,99.93,1.000
30.31,sys1,71.23,508.4,99.29,1.000
31.28,sys2,53.31,239.6,46.79,1.000
31.28,sys4,42.75,481.4,94.03,1.000
31.29,sys3,46.42,510.9,99.78,1.000
31.32,sys1,75.57,507.7,99.17,1.000
32.28,sys4,51.15,481.6,94.07,1.000
32.29,sys2,68.83,239.3,46.74,1.000
32.3,sys3,60.26,510.9,99.78,1.000
32.32,sys1,98.85,510.4,99.69,1.000
33.28,sys4,51.79,482.9,94.32,1.000
33.29,sys2,51.69,239.8,46.83,1.000
33.3,sys3,64.65,511.2,99.84,1.000
33.32,sys1,82.56,511.4,99.89,1.000
34.29,sys2,39.40,239.4,46.76,1.000
34.29,sys4,47.05,482.0,94.14,1.000
34.3,sys3,51.17,511.0,99.81,1.000
34.33,sys1,82.15,508.5,99.31,1.000
35.29,sys4,57.65,482.2,94.19,1.000
35.3,sys2,45.55,238.9,46.66,1.000
35.3,sys3,68.53,510.3,99.67,1.000
35.33,sys1,85.08,508.3,99.28,1.000
36.29,sys4,55.94,481.8,94.10,1.000
36.3,sys2,51.55,238.9,46.65,1.000
36.3,sys3,60.93,510.8,99.76,1.000
36.33,sys1,83.40,509.4,99.49,1.000
37.29,sys4,49.41,482.3,94.19,1.000
37.3,sys2,55.42,239.4,46.75,1.000
37.3,sys3,67.92,511.0,99.80,1.000
37.34,sys1,85.64,507.6,99.14,1.000
38.29,sys4,63.03,482.0,94.14,1.000
38.3,sys2,59.14,239.6,46.80,1.000
38.31,sys3,51.51,511.6,99.92,1.000
38.34,sys1,74.98,510.4,99.69,1.000
39.29,sys4,43.89,481.7,94.09,1.000
39.3,sys2,46.17,239.5,46.78,1.000
39.31,sys3,44.63,511.2,99.85,1.000
39.34,sys1,78.05,509.1,99.44,1.000
40.29,sys4,41.52,481.5,94.04,1.000
40.3,sys2,45.96,239.7,46.83,1.000
40.31,sys3,60.71,511.6,99.92,1.000
40.34,sys1,83.78,509.0,99.42,1.000
41.3,sys4,41.21,481.7,94.09,1.000
41.31,sys2,44.34,239.2,46.73,1.000
41.31,sys3,51.81,510.8,99.76,1.000
41.35,sys1,60.32,509.5,99.52,1.000
42.3,sys4,31.12,481.7,94.09,1.000
42.31,sys2,35.23,239.5,46.77,1.000
42.31,sys3,70.25,510.4,99.69,1.000
42.35,sys1,74.33,509.1,99.42,1.000
43.3,sys4,31.44,482.2,94.18,1.000
43.31,sys2,44.49,240.0,46.87,1.000
43.31,sys3,67.53,510.4,99.69,1.000
43.36,sys1,78.83,511.5,99.91,1.000
44.3,sys4,31.70,482.0,94.14,1.000
44.31,sys2,56.85,239.8,46.83,1.000
44.31,sys3,57.20,510.1,99.62,1.000
44.36,sys1,76.76,509.5,99.51,1.000
45.3,sys4,33.28,481.5,94.04,1.000
45.31,sys2,21.92,239.6,46.80,1.000
45.31,sys3,46.73,510.3,99.66,1.000
45.37,sys1,54.61,508.0,99.23,1.000
46.3,sys4,61.58,481.3,94.01,1.000
46.31,sys2,60.05,241.8,47.24,1.000
46.31,sys3,59.97,510.8,99.76,1.000
46.37,sys1,90.52,508.1,99.23,1.000
47.3,sys4,37.16,481.2,93.99,1.000
47.31,sys2,49.22,238.8,46.64,1.000
47.32,sys3,51.39,510.9,99.78,1.000
47.37,sys1,68.11,508.4,99.30,1.000
48.3,sys4,21.07,481.2,93.99,1.000
48.31,sys2,19.85,238.8,46.64,1.000
48.32,sys3,29.48,510.1,99.64,1.000
48.37,sys1,27.67,507.5,99.11,1.000
49.31,sys2,0.87,238.8,46.64,1.000
49.31,sys4,2.02,481.2,93.99,1.000
49.32,sys3,0.88,510.1,99.62,1.000
49.37,sys1,0.89,507.1,99.05,1.000
