t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.05,sys1,0.47,500.4,97.73,1.000
1.06,sys3,0.25,509.8,99.56,1.000
1.06,sys4,0.68,439.0,85.73,1.000
1.07,sys2,0.27,239.4,46.76,1.000
2.05,sys1,0.75,500.3,97.71,1.000
2.06,sys3,0.77,510.2,99.65,1.000
2.06,sys4,0.70,439.2,85.78,1.000
2.07,sys2,1.05,239.3,46.74,1.000
3.06,sys1,88.52,508.1,99.24,1.000
3.06,sys3,74.02,505.8,98.79,1.000
3.06,sys4,0.64,438.9,85.73,1.000
3.07,sys2,57.21,242.0,47.26,1.000
4.06,sys1,78.42,508.8,99.37,1.000
4.06,sys4,0.71,438.9,85.73,1.000
4.07,sys2,61.27,240.9,47.06,1.000
4.07,sys3,82.30,506.6,98.94,1.000
5.06,sys4,0.79,438.9,85.73,1.000
5.07,sys1,95.57,511.8,99.96,1.000
5.07,sys2,72.29,239.9,46.85,1.000
5.07,sys3,96.44,510.5,99.70,1.000
6.06,sys4,0.89,438.9,85.73,1.000
6.07,sys1,99.14,509.6,99.53,1.000
6.07,sys2,65.42,240.5,46.97,1.000
6.07,sys3,100.28,511.4,99.89,1.000
7.06,sys4,0.82,438.9,85.73,1.000
7.07,sys1,81.10,512.0,100.00,1.000
7.07,sys2,75.82,240.9,47.05,1.000
7.09,sys3,101.27,512.0,100.00,1.000
8.06,sys4,0.67,438.7,85.68,1.000
8.07,sys1,90.40,510.3,99.67,1.000
8.07,sys2,61.41,240.8,47.02,1.000
8.09,sys3,96.67,511.5,99.91,1.000
9.07,sys1,81.54,511.9,99.97,1.000
9.07,sys2,73.27,243.6,47.57,1.000
9.07,sys4,2.62,439.0,85.74,1.000
9.09,sys3,99.57,512.0,100.00,1.000
10.07,sys4,0.65,438.9,85.73,1.000
10.08,sys1,82.50,510.2,99.66,1.000
10.08,sys2,56.68,242.5,47.37,1.000
10.09,sys3,99.73,510.3,99.68,1.000
11.07,sys4,0.66,438.9,85.73,1.000
11.08,sys1,83.32,509.3,99.46,1.000
11.08,sys2,63.02,241.1,47.08,1.000
11.1,sys3,96.03,511.3,99.86,1.000
12.07,sys4,0.68,438.9,85.73,1.000
12.08,sys1,74.65,509.5,99.51,1.000
