t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.22,sys1,0.35,503.8,98.40,1.000
1.23,sys2,0.16,238.8,46.63,1.000
1.23,sys3,0.17,510.2,99.65,1.000
1.23,sys4,0.72,482.1,94.15,1.000
2.22,sys1,0.94,503.2,98.27,1.000
2.24,sys2,0.20,238.8,46.64,1.000
2.24,sys3,0.92,510.2,99.65,1.000
2.24,sys4,0.77,481.8,94.10,1.000
3.22,sys1,83.54,507.3,99.08,1.000
3.24,sys2,24.21,238.4,46.56,1.000
3.24,sys3,81.41,509.8,99.57,1.000
3.24,sys4,56.02,481.0,93.95,1.000
4.23,sys1,86.19,504.0,98.43,1.000
4.24,sys2,50.02,242.8,47.42,1.000
4.24,sys4,39.76,481.9,94.13,1.000
4.25,sys3,58.39,511.8,99.96,1.000
5.23,sys1,72.65,503.0,98.25,1.000
5.24,sys2,16.60,239.8,46.84,1.000
5.24,sys4,40.69,482.7,94.27,1.000
5.25,sys3,55.00,509.8,99.58,1.000
6.23,sys1,92.09,507.7,99.16,1.000
6.24,sys4,45.95,482.4,94.21,1.000
6.25,sys2,46.78,240.3,46.93,1.000
6.25,sys3,61.56,510.2,99.64,1.000
7.23,sys1,79.22,504.9,98.61,1.000
7.24,sys4,43.21,482.4,94.22,1.000
7.25,sys2,48.30,239.8,46.83,1.000
7.25,sys3,60.04,509.5,99.51,1.000
8.24,sys4,42.92,482.4,94.22,1.000
8.25,sys2,42.52,239.8,46.83,1.000
8.26,sys1,83.56,506.1,98.86,1.000
8.26,sys3,60.95,509.3,99.47,1.000
9.24,sys4,60.54,483.4,94.42,1.000
9.26,sys1,91.63,506.3,98.89,1.000
9.26,sys2,38.92,240.0,46.88,1.000
9.26,sys3,51.35,509.6,99.53,1.000
10.25,sys4,48.30,482.1,94.17,1.000
10.26,sys1,98.79,505.7,98.76,1.000
10.26,sys2,35.37,240.3,46.93,1.000
10.26,sys3,58.92,508.9,99.39,1.000
11.25,sys4,29.05,482.1,94.17,1.000
11.26,sys1,95.51,506.8,98.99,1.000
11.26,sys2,56.77,239.7,46.82,1.000
11.27,sys3,65.95,509.1,99.44,1.000
12.25,sys4,36.86,482.1,94.17,1.000
12.26,sys2,32.34,239.3,46.73,1.000
12.27,sys1,68.87,506.9,99.01,1.000
12.27,sys3,52.84,509.8,99.56,1.000
13.25,sys4,30.97,482.1,94.17,1.000
13.27,sys1,82.14,505.1,98.65,1.000
13.27,sys2,43.11,240.8,47.04,1.000
13.27,sys3,61.09,509.9,99.58,1.000
14.25,sys4,46.17,482.4,94.21,1.000
14.27,sys1,78.72,506.7,98.96,1.000
14.27,sys2,39.63,239.4,46.76,1.000
14.27,sys3,46.99,509.5,99.51,1.000
15.25,sys4,64.22,482.0,94.15,1.000
15.27,sys1,96.34,506.7,98.96,1.000
15.27,sys2,44.03,241.9,47.25,1.000
15.28,sys3,67.74,509.9,99.59,1.000
16.25,sys4,66.91,482.4,94.21,1.000
16.27,sys2,41.52,239.7,46.82,1.000
16.28,sys1,100.43,506.7,98.96,1.000
16.29,sys3,70.16,509.2,99.45,1.000
17.26,sys4,33.74,482.3,94.20,1.000
17.27,sys2,48.53,240.3,46.93,1.000
17.28,sys1,76.00,508.8,99.38,1.000
17.29,sys3,64.74,509.6,99.54,1.000
18.26,sys4,43.00,481.9,94.12,1.000
18.28,sys1,83.78,506.8,98.98,1.000
18.28,sys2,60.36,239.5,46.79,1.000
18.3,sys3,56.25,509.4,99.49,1.000
19.26,sys4,51.33,482.4,94.21,1.000
19.28,sys1,91.63,507.0,99.03,1.000
19.28,sys2,52.07,239.5,46.78,1.000
19.3,sys3,43.90,509.5,99.51,1.000
20.26,sys4,51.40,482.3,94.21,1.000
20.28,sys2,62.48,239.8,46.83,1.000
20.29,sys1,76.83,507.8,99.18,1.000
20.31,sys3,32.00,509.6,99.52,1.000
21.27,sys4,51.25,483.1,94.35,1.000
21.28,sys2,54.97,239.5,46.78,1.000
21.29,sys1,88.20,508.4,99.29,1.000
21.31,sys3,44.72,509.6,99.53,1.000
22.27,sys4,42.11,482.6,94.26,1.000
22.29,sys1,79.45,507.3,99.09,1.000
22.29,sys2,55.84,241.3,47.13,1.000
22.31,sys3,57.93,509.6,99.53,1.000
23.27,sys4,46.96,482.1,94.16,1.000
23.29,sys1,85.35,508.5,99.32,1.000
23.29,sys2,35.19,239.8,46.83,1.000
23.31,sys3,63.64,509.2,99.44,1.000
24.27,sys4,42.60,482.3,94.21,1.000
24.29,sys2,41.53,240.5,46.98,1.000
24.3,sys1,77.03,511.2,99.85,1.000
24.32,sys3,72.56,509.5,99.51,1.000
25.27,sys4,38.58,481.8,94.11,1.000
25.29,sys2,70.29,240.0,46.88,1.000
25.3,sys1,86.92,508.6,99.33,1.000
25.32,sys3,53.30,509.0,99.41,1.000
26.27,sys4,54.97,481.8,94.11,1.000
26.29,sys2,35.48,240.5,46.97,1.000
26.3,sys1,86.84,510.1,99.63,1.000
26.33,sys3,89.63,508.9,99.40,1.000
27.27,sys4,40.51,482.3,94.20,1.000
27.3,sys2,26.54,240.0,46.88,1.000
27.31,sys1,75.77,510.2,99.66,1.000
27.33,sys3,41.33,509.3,99.48,1.000
28.28,sys4,21.35,482.1,94.15,1.000
28.3,sys2,38.77,240.3,46.93,1.000
28.31,sys1,65.60,507.7,99.17,1.000
28.33,sys3,61.33,508.6,99.33,1.000
29.28,sys4,50.16,482.3,94.20,1.000
29.3,sys2,43.16,239.5,46.78,1.000
29.31,sys1,101.84,507.6,99.14,1.000
29.34,sys3,83.39,508.8,99.37,1.000
30.28,sys4,30.31,483.0,94.35,1.000
30.3,sys2,59.66,239.8,46.83,1.000
30.31,sys1,84.73,510.1,99.63,1.000
30.34,sys3,50.10,508.8,99.38,1.000
31.28,sys4,40.17,482.2,94.18,1.000
31.31,sys2,58.46,239.7,46.82,1.000
31.34,sys3,78.59,508.9,99.40,1.000
31.37,sys1,94.69,509.2,99.46,1.000
