t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.07,sys1,0.35,482.2,94.17,1.000
1.07,sys2,0.05,238.3,46.55,1.000
1.07,sys3,0.11,464.7,90.77,1.000
1.07,sys4,0.64,439.1,85.77,1.000
2.07,sys1,2.02,482.4,94.21,1.000
2.07,sys2,1.94,238.3,46.54,1.000
2.07,sys3,0.10,464.7,90.77,1.000
2.07,sys4,0.66,439.1,85.77,1.000
3.07,sys1,36.21,483.0,94.35,1.000
3.07,sys2,48.33,238.5,46.58,1.000
3.07,sys3,12.32,465.2,90.86,1.000
3.07,sys4,0.63,439.1,85.77,1.000
4.07,sys1,52.65,483.1,94.35,1.000
4.07,sys2,55.40,240.3,46.94,1.000
4.07,sys4,0.72,439.1,85.77,1.000
4.08,sys3,19.33,465.0,90.83,1.000
5.07,sys1,45.59,483.6,94.45,1.000
5.07,sys2,50.93,240.0,46.88,1.000
5.07,sys4,2.56,439.1,85.76,1.000
5.08,sys3,13.20,465.0,90.83,1.000
6.07,sys4,0.71,438.9,85.72,1.000
6.08,sys1,38.71,484.0,94.54,1.000
6.08,sys3,10.96,465.0,90.83,1.000
6.09,sys2,35.23,240.0,46.88,1.000
7.08,sys1,74.70,483.7,94.47,1.000
7.08,sys3,21.86,465.3,90.88,1.000
7.08,sys4,0.73,438.7,85.68,1.000
7.1,sys2,57.45,240.5,46.98,1.000
8.08,sys3,20.24,465.3,90.88,1.000
8.08,sys4,0.65,438.9,85.73,1.000
8.09,sys1,67.40,483.6,94.45,1.000
8.1,sys2,61.32,240.1,46.89,1.000
9.08,sys4,0.65,438.9,85.73,1.000
9.09,sys1,57.65,484.0,94.53,1.000
9.09,sys3,7.04,465.3,90.89,1.000
9.1,sys2,50.26,239.9,46.86,1.000
10.08,sys4,0.64,438.7,85.68,1.000
10.09,sys1,58.39,484.1,94.54,1.000
10.09,sys3,17.52,465.3,90.89,1.000
10.1,sys2,47.23,240.2,46.91,1.000
11.08,sys4,0.64,438.9,85.73,1.000
11.09,sys1,39.61,483.3,94.40,1.000
11.09,sys3,23.11,465.3,90.89,1.000
11.1,sys2,45.04,239.9,46.86,1.000
12.08,sys4,0.68,438.9,85.73,1.000
12.09,sys3,24.02,465.6,90.94,1.000
12.1,sys1,41.97,484.0,94.53,1.000
12.1,sys2,46.19,240.8,47.03,1.000
13.08,sys4,0.60,438.9,85.73,1.000
13.09,sys3,14.95,465.2,90.86,1.000
13.1,sys1,61.66,484.8,94.68,1.000
13.11,sys2,62.12,240.5,46.98,1.000
14.08,sys4,0.64,438.9,85.73,1.000
14.09,sys3,16.34,465.2,90.85,1.000
14.1,sys1,54.03,485.0,94.72,1.000
14.11,sys2,46.22,240.3,46.93,1.000
15.09,sys3,16.50,465.4,90.90,1.000
15.09,sys4,0.67,438.9,85.73,1.000
15.1,sys1,49.90,483.7,94.48,1.000
15.11,sys2,45.87,240.3,46.93,1.000
16.09,sys4,0.67,438.9,85.73,1.000
16.1,sys1,33.78,484.1,94.55,1.000
16.1,sys3,8.34,465.3,90.88,1.000
16.11,sys2,26.79,240.8,47.03,1.000
17.09,sys4,0.74,438.9,85.73,1.000
17.1,sys1,45.57,488.0,95.30,1.000
17.1,sys3,5.76,465.4,90.89,1.000
17.11,sys2,28.21,240.9,47.05,1.000
18.09,sys4,0.71,438.9,85.73,1.000
18.11,sys1,72.89,484.6,94.64,1.000
18.11,sys2,66.38,240.3,46.94,1.000
18.11,sys3,19.65,465.5,90.92,1.000
19.09,sys4,0.66,438.9,85.73,1.000
19.11,sys1,44.21,485.9,94.90,1.000
19.11,sys2,34.52,240.6,46.99,1.000
19.11,sys3,13.33,465.5,90.92,1.000
20.09,sys4,0.92,438.9,85.73,1.000
20.11,sys1,61.84,484.0,94.54,1.000
20.11,sys2,53.54,240.3,46.94,1.000
20.11,sys3,24.08,465.3,90.87,1.000
21.09,sys4,0.61,438.9,85.73,1.000
21.11,sys2,48.04,241.7,47.20,1.000
21.11,sys3,21.17,465.4,90.90,1.000
21.12,sys1,48.85,484.1,94.55,1.000
22.09,sys4,0.98,438.9,85.73,1.000
22.11,sys3,18.76,465.6,90.93,1.000
22.12,sys1,60.58,485.7,94.86,1.000
22.12,sys2,47.36,241.1,47.08,1.000
23.09,sys4,0.61,438.9,85.73,1.000
23.11,sys3,17.98,465.6,90.94,1.000
23.12,sys1,68.60,484.5,94.64,1.000
23.12,sys2,46.13,242.9,47.44,1.000
24.1,sys4,0.82,438.9,85.73,1.000
24.12,sys1,64.60,485.3,94.79,1.000
24.12,sys2,49.66,240.3,46.94,1.000
24.12,sys3,12.33,465.6,90.93,1.000
25.1,sys4,2.08,439.2,85.77,1.000
25.12,sys2,38.92,240.4,46.96,1.000
25.12,sys3,10.46,465.4,90.90,1.000
25.13,sys1,51.52,483.3,94.39,1.000
26.1,sys4,0.84,439.2,85.77,1.000
26.12,sys2,47.18,240.4,46.96,1.000
26.13,sys1,69.75,485.2,94.76,1.000
26.13,sys3,16.74,465.4,90.89,1.000
27.1,sys4,1.01,438.9,85.73,1.000
27.13,sys1,65.24,485.4,94.80,1.000
27.13,sys2,53.30,240.4,46.96,1.000
27.13,sys3,12.42,465.6,90.94,1.000
28.1,sys4,0.72,438.9,85.73,1.000
28.13,sys1,46.58,484.5,94.63,1.000
28.13,sys2,35.68,241.4,47.15,1.000
28.13,sys3,12.90,465.4,90.90,1.000
29.1,sys4,0.61,438.7,85.68,1.000
29.13,sys1,60.72,483.9,94.52,1.000
29.13,sys2,39.61,242.4,47.35,1.000
29.13,sys3,16.17,465.9,91.00,1.000
30.1,sys4,0.76,438.9,85.73,1.000
30.13,sys1,55.45,484.1,94.55,1.000
30.13,sys2,36.04,240.7,47.01,1.000
30.13,sys3,9.53,465.5,90.91,1.000
31.11,sys4,0.69,438.9,85.73,1.000
31.13,sys2,34.56,240.9,47.05,1.000
