t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.05,sys1,0.59,466.9,91.19,1.000
1.05,sys2,0.61,239.4,46.76,1.000
1.05,sys4,1.45,470.3,91.86,1.000
1.06,sys3,0.62,503.6,98.37,1.000
2.05,sys1,0.85,466.7,91.14,1.000
2.05,sys2,0.16,239.4,46.76,1.000
2.05,sys4,0.76,470.4,91.88,1.000
2.06,sys3,0.33,504.1,98.47,1.000
3.05,sys1,78.94,470.6,91.91,1.000
3.05,sys2,65.61,238.7,46.62,1.000
3.05,sys4,24.67,470.4,91.88,1.000
3.06,sys3,38.57,504.0,98.44,1.000
4.05,sys1,94.79,470.4,91.88,1.000
4.05,sys2,12.40,239.5,46.78,1.000
4.05,sys4,44.28,472.8,92.34,1.000
4.06,sys3,70.36,505.0,98.63,1.000
5.05,sys1,94.91,468.4,91.49,1.000
5.05,sys2,9.37,239.3,46.74,1.000
5.05,sys4,11.85,472.3,92.25,1.000
5.06,sys3,88.70,506.7,98.97,1.000
6.05,sys2,31.56,239.9,46.85,1.000
6.06,sys1,100.74,479.0,93.56,1.000
6.06,sys4,41.48,473.3,92.44,1.000
6.11,sys3,43.96,506.6,98.94,1.000
7.06,sys2,9.72,239.6,46.79,1.000
7.06,sys4,17.53,473.2,92.42,1.000
7.09,sys1,72.37,469.2,91.65,1.000
7.11,sys3,44.71,508.7,99.35,1.000
8.06,sys2,19.37,239.6,46.79,1.000
8.06,sys4,61.93,474.2,92.61,1.000
8.09,sys1,102.46,469.3,91.67,1.000
8.11,sys3,80.86,507.1,99.05,1.000
9.06,sys2,38.31,239.7,46.82,1.000
9.06,sys4,45.70,474.5,92.67,1.000
9.09,sys1,94.88,486.3,94.99,1.000
9.11,sys3,61.42,507.7,99.17,1.000
10.06,sys2,19.61,242.4,47.35,1.000
10.07,sys4,8.40,474.5,92.67,1.000
10.09,sys1,79.00,469.0,91.59,1.000
10.12,sys3,27.71,508.1,99.23,1.000
11.06,sys2,20.76,239.7,46.81,1.000
11.07,sys4,13.93,474.6,92.69,1.000
11.09,sys1,83.40,471.2,92.02,1.000
11.12,sys3,71.50,509.0,99.42,1.000
12.06,sys2,37.54,239.9,46.86,1.000
12.07,sys4,42.55,475.3,92.84,1.000
12.09,sys1,87.58,470.6,91.91,1.000
12.12,sys3,58.89,509.5,99.50,1.000
13.06,sys2,43.09,242.4,47.35,1.000
13.07,sys4,18.46,475.1,92.79,1.000
13.1,sys1,98.80,473.9,92.57,1.000
13.12,sys3,54.69,509.5,99.51,1.000
14.06,sys2,36.50,240.0,46.87,1.000
14.07,sys4,30.79,475.6,92.90,1.000
14.1,sys1,85.93,470.3,91.86,1.000
14.12,sys3,38.64,510.0,99.60,1.000
15.06,sys2,22.84,239.9,46.86,1.000
15.07,sys4,17.55,475.6,92.90,1.000
15.1,sys1,99.44,469.9,91.78,1.000
15.12,sys3,81.21,509.4,99.50,1.000
16.07,sys2,25.17,240.0,46.87,1.000
16.07,sys4,45.65,475.8,92.92,1.000
16.1,sys1,97.16,470.1,91.83,1.000
16.12,sys3,52.78,510.2,99.64,1.000
17.07,sys2,31.89,240.2,46.91,1.000
17.08,sys4,54.84,475.8,92.92,1.000
17.11,sys1,98.74,469.2,91.64,1.000
17.12,sys3,72.95,511.8,99.95,1.000
18.07,sys2,27.46,240.2,46.92,1.000
18.08,sys4,28.61,475.5,92.88,1.000
18.11,sys1,98.45,471.2,92.04,1.000
18.12,sys3,51.34,509.3,99.47,1.000
19.07,sys2,39.36,240.2,46.91,1.000
19.08,sys4,20.80,475.8,92.93,1.000
19.11,sys1,100.42,468.9,91.58,1.000
19.13,sys3,60.57,509.3,99.47,1.000
20.07,sys2,29.73,240.7,47.01,1.000
20.08,sys4,25.92,476.0,92.98,1.000
20.11,sys1,100.31,475.5,92.87,1.000
20.13,sys3,68.12,510.0,99.61,1.000
21.07,sys2,37.83,240.5,46.98,1.000
21.08,sys4,20.77,475.8,92.93,1.000
21.11,sys1,95.02,470.3,91.86,1.000
21.13,sys3,49.52,509.9,99.59,1.000
22.07,sys2,44.84,240.7,47.01,1.000
22.08,sys4,37.86,477.0,93.17,1.000
22.11,sys1,99.97,472.1,92.21,1.000
22.13,sys3,53.99,509.8,99.58,1.000
23.08,sys2,43.11,240.7,47.01,1.000
23.08,sys4,40.88,475.8,92.93,1.000
23.11,sys1,94.83,469.8,91.77,1.000
23.13,sys3,55.96,510.0,99.62,1.000
24.08,sys2,48.73,240.7,47.02,1.000
24.08,sys4,30.75,476.3,93.03,1.000
24.12,sys1,107.28,469.9,91.77,1.000
24.13,sys3,44.50,509.6,99.52,1.000
25.08,sys2,16.42,241.0,47.06,1.000
25.09,sys4,45.16,475.8,92.93,1.000
25.13,sys3,49.12,510.3,99.67,1.000
25.19,sys1,90.13,469.4,91.67,1.000
26.08,sys2,28.06,243.5,47.56,1.000
26.09,sys4,20.65,475.6,92.88,1.000
26.14,sys3,78.57,509.8,99.58,1.000
26.19,sys1,102.56,470.3,91.86,1.000
27.08,sys2,33.71,241.3,47.12,1.000
27.09,sys4,31.87,476.1,92.99,1.000
27.14,sys3,46.82,509.9,99.60,1.000
27.19,sys1,96.40,470.7,91.93,1.000
28.08,sys2,16.83,241.1,47.08,1.000
28.09,sys4,61.10,476.6,93.09,1.000
28.14,sys3,27.59,509.9,99.60,1.000
28.19,sys1,86.51,473.3,92.45,1.000
29.08,sys2,33.26,241.6,47.20,1.000
29.1,sys4,54.39,477.4,93.25,1.000
29.14,sys3,68.65,511.1,99.81,1.000
29.19,sys1,99.21,478.2,93.41,1.000
30.08,sys2,15.64,241.3,47.14,1.000
30.1,sys4,33.15,477.4,93.25,1.000
30.14,sys3,41.34,511.9,99.99,1.000
30.2,sys1,84.47,472.0,92.19,1.000
31.08,sys2,19.53,242.0,47.27,1.000
31.1,sys4,14.46,478.2,93.39,1.000
31.14,sys3,64.49,511.7,99.94,1.000
31.2,sys1,95.87,472.9,92.35,1.000
32.09,sys2,18.40,241.8,47.22,1.000
32.1,sys4,38.76,477.7,93.30,1.000
32.14,sys3,32.10,510.8,99.76,1.000
32.2,sys1,91.10,470.7,91.93,1.000
33.09,sys2,4.95,241.8,47.22,1.000
33.1,sys4,42.12,477.6,93.28,1.000
33.14,sys3,52.95,512.0,100.00,1.000
33.2,sys1,95.12,470.4,91.87,1.000
34.09,sys2,33.45,240.8,47.04,1.000
34.1,sys4,28.21,477.6,93.28,1.000
34.14,sys3,46.60,510.6,99.72,1.000
34.2,sys1,78.42,472.8,92.34,1.000
35.09,sys2,50.74,240.8,47.04,1.000
35.1,sys4,8.96,477.6,93.28,1.000
35.14,sys3,36.70,510.6,99.73,1.000
35.2,sys1,81.78,469.2,91.63,1.000
36.09,sys2,12.09,240.8,47.04,1.000
36.11,sys4,20.68,477.3,93.23,1.000
36.15,sys3,68.83,511.1,99.81,1.000
