t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.19,sys2,0.09,238.2,46.51,1.000
1.2,sys1,0.38,500.0,97.65,1.000
1.2,sys3,0.18,505.0,98.63,1.000
1.2,sys4,0.70,454.1,88.69,1.000
2.2,sys2,0.68,238.4,46.57,1.000
2.2,sys4,0.93,454.1,88.69,1.000
2.21,sys1,3.23,501.0,97.86,1.000
2.21,sys3,0.80,505.5,98.73,1.000
3.2,sys2,42.99,239.4,46.76,1.000
3.2,sys4,13.66,453.1,88.49,1.000
3.21,sys1,17.96,501.5,97.94,1.000
3.21,sys3,19.17,505.3,98.69,1.000
4.2,sys2,21.64,239.7,46.82,1.000
4.2,sys4,8.55,451.4,88.16,1.000
4.21,sys1,12.54,500.3,97.72,1.000
4.21,sys3,12.67,505.4,98.71,1.000
5.21,sys1,22.65,501.2,97.89,1.000
5.21,sys2,7.50,239.4,46.77,1.000
5.21,sys3,63.36,505.9,98.81,1.000
5.21,sys4,10.72,451.7,88.23,1.000
6.21,sys1,15.82,500.6,97.77,1.000
6.21,sys2,5.89,239.4,46.77,1.000
6.21,sys4,7.45,451.8,88.24,1.000
6.22,sys3,56.03,507.5,99.11,1.000
7.21,sys2,7.94,239.4,46.77,1.000
7.21,sys4,8.27,452.7,88.41,1.000
7.22,sys1,17.54,500.8,97.81,1.000
7.22,sys3,71.30,507.5,99.13,1.000
8.21,sys2,4.29,239.2,46.72,1.000
8.21,sys4,2.34,452.8,88.43,1.000
8.22,sys1,11.90,500.4,97.73,1.000
8.22,sys3,38.01,507.0,99.03,1.000
9.21,sys2,4.73,238.9,46.66,1.000
9.21,sys4,53.42,456.6,89.18,1.000
9.22,sys1,25.26,501.6,97.97,1.000
9.23,sys3,26.49,507.1,99.04,1.000
10.21,sys2,2.32,238.9,46.66,1.000
10.21,sys4,54.82,459.1,89.67,1.000
10.23,sys1,24.00,501.1,97.88,1.000
10.23,sys3,24.22,506.9,99.00,1.000
11.21,sys4,48.55,461.8,90.20,1.000
11.22,sys2,4.71,238.9,46.65,1.000
11.23,sys1,18.78,500.6,97.76,1.000
11.23,sys3,29.70,506.9,99.00,1.000
12.21,sys4,48.05,463.8,90.59,1.000
12.22,sys2,5.24,238.9,46.66,1.000
12.23,sys1,18.99,501.2,97.88,1.000
12.23,sys3,20.16,506.9,99.00,1.000
13.21,sys4,49.30,464.8,90.77,1.000
13.22,sys2,4.99,238.5,46.58,1.000
13.23,sys1,16.34,501.3,97.91,1.000
13.24,sys3,24.06,506.9,99.01,1.000
14.22,sys4,55.54,465.9,91.00,1.000
14.23,sys2,3.07,238.4,46.57,1.000
14.24,sys1,11.98,501.3,97.92,1.000
14.24,sys3,27.05,507.0,99.02,1.000
15.22,sys4,53.32,466.3,91.07,1.000
15.23,sys2,6.55,238.3,46.55,1.000
15.24,sys1,24.96,501.1,97.88,1.000
15.24,sys3,25.66,506.9,99.01,1.000
16.22,sys4,46.54,466.5,91.12,1.000
16.23,sys2,5.44,238.7,46.62,1.000
16.24,sys1,8.62,501.9,98.02,1.000
16.24,sys3,33.95,506.9,99.01,1.000
17.22,sys4,47.17,468.8,91.57,1.000
17.23,sys2,5.38,238.9,46.66,1.000
17.24,sys1,15.89,500.9,97.83,1.000
17.24,sys3,29.72,507.7,99.15,1.000
18.22,sys4,49.68,468.7,91.54,1.000
18.24,sys1,14.66,500.9,97.82,1.000
18.24,sys2,4.17,238.2,46.53,1.000
18.24,sys3,22.60,507.4,99.10,1.000
19.22,sys4,43.08,468.6,91.52,1.000
19.24,sys1,14.31,501.3,97.91,1.000
19.24,sys2,4.09,238.7,46.61,1.000
19.24,sys3,18.84,507.5,99.12,1.000
20.22,sys4,44.73,469.0,91.60,1.000
20.25,sys1,21.74,501.5,97.95,1.000
20.25,sys2,5.49,238.5,46.58,1.000
20.25,sys3,26.41,507.4,99.10,1.000
21.23,sys4,41.03,469.1,91.62,1.000
21.25,sys1,16.46,501.3,97.90,1.000
21.25,sys2,2.88,238.7,46.62,1.000
21.25,sys3,16.12,507.4,99.10,1.000
22.23,sys4,58.50,470.8,91.95,1.000
22.25,sys1,20.57,501.7,97.99,1.000
22.25,sys2,5.91,238.2,46.53,1.000
22.25,sys3,25.10,507.5,99.11,1.000
23.23,sys4,52.55,470.2,91.83,1.000
23.25,sys1,19.44,502.1,98.07,1.000
23.25,sys2,4.30,238.2,46.52,1.000
23.25,sys3,27.06,507.1,99.04,1.000
24.23,sys4,52.35,471.2,92.03,1.000
24.25,sys2,4.42,238.4,46.55,1.000
24.25,sys3,22.87,507.1,99.04,1.000
24.26,sys1,18.30,501.2,97.89,1.000
25.23,sys4,61.47,471.4,92.07,1.000
25.25,sys2,3.67,239.2,46.71,1.000
25.25,sys3,21.73,507.3,99.09,1.000
