t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.14,sys1,0.92,478.9,93.54,1.000
1.14,sys2,1.25,242.7,47.40,1.000
1.14,sys3,0.45,466.5,91.11,1.000
1.14,sys4,0.63,438.7,85.68,1.000
2.14,sys1,4.66,479.4,93.62,1.000
2.14,sys2,5.20,242.9,47.45,1.000
2.14,sys3,1.99,466.5,91.11,1.000
2.14,sys4,0.65,438.9,85.73,1.000
3.14,sys1,86.76,483.4,94.41,1.000
3.14,sys2,66.30,242.8,47.43,1.000
3.14,sys3,19.32,466.6,91.12,1.000
3.14,sys4,0.63,438.9,85.73,1.000
4.14,sys1,92.26,482.2,94.19,1.000
4.14,sys2,60.77,242.4,47.35,1.000
4.14,sys3,16.41,466.8,91.18,1.000
4.14,sys4,0.71,438.9,85.73,1.000
5.14,sys1,98.52,485.9,94.91,1.000
5.14,sys2,73.85,242.6,47.37,1.000
5.14,sys3,19.65,466.8,91.18,1.000
5.14,sys4,0.63,438.9,85.73,1.000
6.14,sys1,97.04,483.5,94.44,1.000
6.14,sys2,87.39,243.0,47.46,1.000
6.14,sys3,16.76,466.6,91.14,1.000
6.14,sys4,0.68,438.9,85.73,1.000
7.14,sys2,84.45,243.4,47.54,1.000
7.14,sys3,18.02,466.7,91.14,1.000
7.14,sys4,0.63,438.7,85.68,1.000
7.16,sys1,100.08,483.3,94.39,1.000
8.14,sys2,76.29,242.2,47.30,1.000
8.14,sys3,16.46,466.9,91.20,1.000
8.14,sys4,0.62,438.7,85.68,1.000
8.16,sys1,98.13,482.5,94.24,1.000
9.14,sys2,64.93,244.2,47.70,1.000
9.14,sys3,19.23,466.7,91.16,1.000
9.14,sys4,2.24,438.7,85.68,1.000
9.16,sys1,100.72,481.0,93.94,1.000
10.14,sys2,81.67,242.1,47.29,1.000
10.14,sys3,19.71,467.0,91.20,1.000
10.15,sys4,0.82,438.9,85.73,1.000
10.16,sys1,99.80,483.8,94.49,1.000
11.15,sys2,73.28,243.0,47.47,1.000
11.15,sys3,13.97,466.8,91.17,1.000
11.15,sys4,0.67,438.9,85.73,1.000
11.16,sys1,97.17,488.0,95.31,1.000
12.15,sys2,68.93,243.0,47.45,1.000
12.15,sys3,18.44,466.8,91.17,1.000
12.15,sys4,0.60,438.9,85.73,1.000
12.17,sys1,95.20,483.2,94.38,1.000
13.15,sys2,62.29,242.7,47.40,1.000
13.15,sys3,9.04,467.1,91.23,1.000
13.15,sys4,0.66,438.7,85.68,1.000
13.17,sys1,95.88,482.8,94.30,1.000
14.15,sys2,62.57,242.9,47.44,1.000
14.15,sys3,20.67,467.1,91.23,1.000
14.15,sys4,0.66,438.9,85.73,1.000
14.17,sys1,97.44,482.9,94.31,1.000
15.15,sys2,63.33,242.7,47.40,1.000
15.15,sys3,23.09,466.9,91.18,1.000
15.16,sys4,0.68,438.9,85.73,1.000
15.17,sys1,88.56,483.5,94.44,1.000
16.15,sys2,49.02,242.7,47.40,1.000
16.15,sys3,12.16,466.9,91.20,1.000
16.16,sys4,0.74,438.9,85.73,1.000
16.17,sys1,95.72,484.8,94.68,1.000
17.15,sys2,70.13,242.7,47.41,1.000
17.15,sys3,14.96,466.9,91.20,1.000
17.16,sys4,0.67,438.9,85.73,1.000
17.18,sys1,95.36,482.0,94.15,1.000
18.15,sys2,75.84,242.7,47.40,1.000
18.15,sys3,22.34,467.2,91.24,1.000
18.17,sys4,0.61,438.9,85.73,1.000
18.18,sys1,99.52,481.5,94.05,1.000
19.15,sys2,69.80,242.9,47.45,1.000
19.16,sys3,14.66,467.0,91.22,1.000
19.17,sys4,0.78,438.9,85.73,1.000
19.18,sys1,79.93,482.8,94.30,1.000
20.16,sys2,58.65,243.2,47.49,1.000
20.16,sys3,25.41,467.3,91.26,1.000
20.17,sys4,0.67,438.9,85.73,1.000
20.19,sys1,82.14,481.8,94.10,1.000
21.16,sys2,86.72,242.9,47.45,1.000
21.16,sys3,21.99,467.0,91.21,1.000
21.17,sys4,0.73,438.9,85.73,1.000
21.19,sys1,96.64,484.1,94.54,1.000
22.16,sys2,83.56,243.3,47.51,1.000
22.16,sys3,14.39,467.1,91.23,1.000
22.17,sys4,0.67,438.7,85.68,1.000
22.19,sys1,95.64,488.8,95.46,1.000
23.16,sys2,78.33,244.1,47.67,1.000
23.16,sys3,21.47,467.1,91.22,1.000
23.17,sys4,0.72,438.7,85.68,1.000
23.19,sys1,98.27,483.9,94.50,1.000
24.16,sys2,80.64,243.5,47.55,1.000
24.17,sys3,30.87,467.5,91.30,1.000
24.17,sys4,0.87,438.9,85.73,1.000
24.2,sys1,99.28,485.7,94.86,1.000
25.16,sys2,83.29,243.7,47.60,1.000
25.17,sys3,20.48,467.1,91.23,1.000
25.17,sys4,0.64,438.9,85.73,1.000
25.2,sys1,93.47,483.9,94.50,1.000
26.17,sys2,98.01,244.5,47.75,1.000
26.17,sys3,32.69,467.1,91.23,1.000
26.18,sys4,0.72,438.9,85.73,1.000
26.2,sys1,94.56,483.3,94.40,1.000
27.17,sys2,81.98,243.0,47.47,1.000
27.17,sys3,20.68,467.2,91.25,1.000
27.18,sys4,0.64,438.7,85.68,1.000
27.2,sys1,98.47,483.5,94.43,1.000
28.17,sys2,59.78,242.6,47.39,1.000
28.17,sys3,18.03,467.4,91.30,1.000
28.18,sys4,0.61,438.9,85.73,1.000
28.2,sys1,86.76,481.8,94.10,1.000
29.17,sys2,77.45,241.9,47.24,1.000
29.17,sys3,19.93,467.2,91.25,1.000
29.18,sys4,1.86,438.9,85.73,1.000
29.2,sys1,89.24,481.7,94.09,1.000
30.17,sys2,69.19,244.0,47.66,1.000
30.18,sys3,13.32,467.3,91.27,1.000
30.18,sys4,0.71,438.9,85.73,1.000
30.2,sys1,92.93,492.7,96.24,1.000
31.17,sys2,67.49,242.2,47.30,1.000
31.18,sys3,11.57,467.3,91.26,1.000
31.18,sys4,0.68,438.9,85.73,1.000
31.2,sys1,85.72,484.8,94.68,1.000
32.17,sys2,75.60,242.2,47.30,1.000
32.18,sys3,16.70,467.3,91.27,1.000
32.18,sys4,0.69,438.9,85.73,1.000
32.21,sys1,90.55,482.3,94.21,1.000
33.17,sys2,75.36,242.1,47.29,1.000
33.18,sys3,10.72,467.6,91.33,1.000
33.18,sys4,0.65,438.9,85.73,1.000
33.21,sys1,95.58,482.5,94.25,1.000
34.18,sys2,59.48,243.5,47.56,1.000
34.18,sys3,16.24,467.4,91.30,1.000
34.18,sys4,0.68,438.9,85.73,1.000
34.21,sys1,76.08,481.3,94.00,1.000
35.18,sys2,62.70,242.1,47.28,1.000
35.18,sys3,12.56,467.5,91.31,1.000
35.19,sys4,0.64,438.9,85.73,1.000
35.21,sys1,96.08,484.6,94.65,1.000
36.18,sys2,71.27,243.3,47.53,1.000
36.18,sys3,12.89,467.5,91.30,1.000
36.19,sys4,0.69,438.7,85.68,1.000
36.21,sys1,84.82,482.3,94.20,1.000
37.18,sys2,68.19,242.3,47.32,1.000
37.18,sys3,11.98,467.5,91.31,1.000
37.19,sys4,0.74,438.9,85.73,1.000
37.21,sys1,93.90,482.1,94.15,1.000
38.18,sys2,63.41,242.3,47.32,1.000
38.18,sys3,7.88,467.7,91.36,1.000
38.2,sys4,0.77,438.9,85.73,1.000
38.21,sys1,89.61,482.3,94.20,1.000
39.18,sys2,68.84,242.5,47.37,1.000
39.19,sys3,16.44,467.5,91.31,1.000
39.2,sys4,0.73,438.9,85.73,1.000
39.22,sys1,97.03,482.4,94.22,1.000
40.19,sys2,74.05,242.3,47.33,1.000
40.19,sys3,8.36,468.1,91.42,1.000
40.2,sys4,0.67,438.7,85.68,1.000
40.22,sys1,93.66,493.3,96.35,1.000
41.19,sys2,86.67,242.4,47.35,1.000
41.19,sys3,12.36,467.8,91.37,1.000
41.2,sys4,0.68,438.9,85.73,1.000
41.22,sys1,97.27,485.6,94.84,1.000
42.19,sys2,61.05,242.4,47.34,1.000
42.19,sys3,18.93,467.8,91.37,1.000
42.2,sys4,0.75,438.9,85.73,1.000
42.22,sys1,85.15,484.5,94.62,1.000
43.19,sys2,78.97,242.9,47.44,1.000
43.19,sys3,21.49,467.9,91.38,1.000
43.2,sys4,0.77,438.9,85.73,1.000
43.22,sys1,91.24,482.2,94.19,1.000
44.19,sys3,18.27,467.9,91.38,1.000
44.2,sys2,76.84,242.7,47.39,1.000
44.2,sys4,0.67,438.9,85.73,1.000
44.23,sys1,84.72,481.4,94.03,1.000
45.2,sys2,60.22,242.4,47.35,1.000
45.2,sys3,21.71,468.0,91.42,1.000
45.21,sys4,0.65,438.9,85.73,1.000
45.23,sys1,86.06,484.4,94.61,1.000
46.2,sys2,83.29,242.9,47.45,1.000
46.2,sys3,11.69,467.7,91.35,1.000
46.21,sys4,0.78,438.9,85.73,1.000
46.23,sys1,94.01,486.1,94.93,1.000
47.2,sys3,29.81,467.7,91.35,1.000
47.21,sys4,0.75,438.9,85.73,1.000
47.24,sys1,97.89,483.3,94.39,1.000
47.24,sys2,85.14,243.0,47.46,1.000
48.2,sys3,9.09,468.0,91.41,1.000
48.21,sys4,0.67,438.9,85.73,1.000
48.24,sys1,96.36,486.1,94.94,1.000
48.24,sys2,69.68,243.0,47.46,1.000
49.2,sys3,19.38,467.8,91.36,1.000
49.22,sys4,2.10,438.9,85.73,1.000
49.24,sys1,88.64,487.0,95.11,1.000
49.24,sys2,68.21,242.7,47.40,1.000
