t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.24,sys1,0.59,473.4,92.47,1.000
1.24,sys3,17.03,491.2,95.94,1.000
1.48,sys2,0.24,242.2,47.31,1.000
1.48,sys4,1.07,463.8,90.58,1.000
2.24,sys1,0.81,473.7,92.52,1.000
2.25,sys3,0.24,491.0,95.89,1.000
2.48,sys4,2.21,464.1,90.65,1.000
2.49,sys2,4.74,241.6,47.20,1.000
3.24,sys1,8.67,474.9,92.76,1.000
3.25,sys3,14.31,491.1,95.93,1.000
3.49,sys2,11.37,242.3,47.33,1.000
3.49,sys4,5.37,464.0,90.63,1.000
4.24,sys1,4.59,474.3,92.64,1.000
4.25,sys3,9.74,491.2,95.94,1.000
4.49,sys2,9.12,241.5,47.17,1.000
4.49,sys4,2.93,464.1,90.64,1.000
5.25,sys1,9.36,475.0,92.77,1.000
5.25,sys3,6.00,491.5,95.99,1.000
5.49,sys2,6.62,241.7,47.21,1.000
5.49,sys4,2.35,464.1,90.64,1.000
6.25,sys1,4.44,474.9,92.75,1.000
6.25,sys3,7.72,491.7,96.04,1.000
6.5,sys2,6.90,242.9,47.44,1.000
6.5,sys4,3.00,464.0,90.63,1.000
7.25,sys1,3.22,474.3,92.64,1.000
7.25,sys3,2.56,492.0,96.09,1.000
7.5,sys2,8.51,243.3,47.51,1.000
7.5,sys4,2.04,464.3,90.69,1.000
8.25,sys1,9.69,475.6,92.88,1.000
8.25,sys3,12.05,492.2,96.14,1.000
8.5,sys2,12.02,243.5,47.56,1.000
8.5,sys4,2.40,464.1,90.65,1.000
9.25,sys1,8.02,475.0,92.78,1.000
9.25,sys3,7.82,493.0,96.30,1.000
9.5,sys2,16.38,243.6,47.57,1.000
9.5,sys4,4.59,463.8,90.59,1.000
10.25,sys1,11.77,474.9,92.75,1.000
10.26,sys3,9.44,493.1,96.30,1.000
10.5,sys2,15.81,243.3,47.51,1.000
10.5,sys4,4.32,463.9,90.61,1.000
11.25,sys1,8.44,475.1,92.80,1.000
11.26,sys3,16.59,493.1,96.32,1.000
11.5,sys2,13.56,243.3,47.52,1.000
11.51,sys4,1.58,464.0,90.62,1.000
12.25,sys1,5.68,474.4,92.65,1.000
12.26,sys3,7.41,493.3,96.36,1.000
12.51,sys2,15.45,243.3,47.51,1.000
12.51,sys4,3.92,464.1,90.64,1.000
13.25,sys1,9.59,473.9,92.57,1.000
13.26,sys3,12.06,493.2,96.33,1.000
13.51,sys2,17.58,243.3,47.52,1.000
13.51,sys4,4.10,464.2,90.66,1.000
14.26,sys1,5.12,473.9,92.55,1.000
14.26,sys3,6.55,493.8,96.45,1.000
14.51,sys2,11.44,243.3,47.52,1.000
14.51,sys4,5.11,464.2,90.67,1.000
15.26,sys1,11.23,475.0,92.78,1.000
15.26,sys3,14.79,493.4,96.36,1.000
15.51,sys2,3.97,243.3,47.52,1.000
15.51,sys4,32.47,466.8,91.17,1.000
16.26,sys1,7.66,474.2,92.62,1.000
16.26,sys3,19.02,493.4,96.36,1.000
16.52,sys2,1.07,243.3,47.52,1.000
16.52,sys4,27.10,468.5,91.51,1.000
17.26,sys1,10.87,474.3,92.64,1.000
17.26,sys3,13.45,493.5,96.39,1.000
17.52,sys2,1.22,243.5,47.57,1.000
17.52,sys4,20.32,470.0,91.79,1.000
18.26,sys1,6.52,475.7,92.90,1.000
18.27,sys3,7.99,493.9,96.46,1.000
18.52,sys2,2.36,243.3,47.52,1.000
18.52,sys4,26.09,470.8,91.96,1.000
19.26,sys1,6.24,475.0,92.77,1.000
19.27,sys3,10.32,493.7,96.42,1.000
19.52,sys2,1.18,243.3,47.52,1.000
19.52,sys4,14.24,470.9,91.97,1.000
20.26,sys1,6.43,474.9,92.76,1.000
20.27,sys3,13.90,493.7,96.42,1.000
20.52,sys2,1.37,243.3,47.52,1.000
20.53,sys4,8.11,471.2,92.03,1.000
21.26,sys1,4.97,475.6,92.89,1.000
21.27,sys3,7.03,494.3,96.54,1.000
21.52,sys2,2.51,242.3,47.32,1.000
21.53,sys4,18.71,472.4,92.26,1.000
22.27,sys1,10.11,474.6,92.69,1.000
22.27,sys3,6.85,494.1,96.51,1.000
22.52,sys2,1.09,242.5,47.37,1.000
22.53,sys4,14.84,472.8,92.34,1.000
23.27,sys1,10.42,474.9,92.76,1.000
23.28,sys3,6.68,494.2,96.52,1.000
23.53,sys2,1.13,242.5,47.37,1.000
23.53,sys4,15.57,473.9,92.56,1.000
24.27,sys1,3.89,474.4,92.65,1.000
24.28,sys3,9.62,494.3,96.55,1.000
24.53,sys2,2.80,242.5,47.37,1.000
24.53,sys4,18.33,474.7,92.71,1.000
25.27,sys1,9.05,475.4,92.85,1.000
25.28,sys3,11.83,494.3,96.55,1.000
25.53,sys2,2.98,241.9,47.24,1.000
25.54,sys4,28.21,474.9,92.74,1.000
26.28,sys1,5.19,475.1,92.80,1.000
26.28,sys3,3.67,494.1,96.50,1.000
26.53,sys2,0.61,241.7,47.21,1.000
26.54,sys4,11.66,474.5,92.68,1.000
27.28,sys1,9.17,475.6,92.90,1.000
27.28,sys3,15.77,494.3,96.54,1.000
27.53,sys2,1.67,241.5,47.18,1.000
27.54,sys4,22.21,475.3,92.84,1.000
