t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.27,sys1,0.38,472.5,92.29,1.000
1.28,sys3,0.26,510.4,99.69,1.000
1.33,sys2,0.31,242.5,47.37,1.000
1.35,sys4,0.96,479.9,93.74,1.000
2.27,sys1,0.80,472.7,92.32,1.000
2.28,sys3,0.93,510.4,99.69,1.000
2.33,sys2,0.70,242.8,47.41,1.000
2.35,sys4,1.39,480.0,93.75,1.000
3.27,sys1,13.27,473.3,92.44,1.000
3.28,sys3,34.39,510.6,99.73,1.000
3.34,sys2,3.48,242.8,47.41,1.000
3.35,sys4,6.56,480.0,93.74,1.000
4.28,sys1,10.88,473.6,92.50,1.000
4.28,sys3,39.76,510.4,99.69,1.000
4.34,sys2,5.35,242.5,47.37,1.000
4.35,sys4,6.00,479.7,93.68,1.000
5.28,sys1,10.82,473.0,92.39,1.000
5.28,sys3,28.93,510.4,99.69,1.000
5.35,sys2,5.60,242.0,47.27,1.000
5.36,sys4,10.31,479.5,93.65,1.000
6.28,sys1,9.92,473.9,92.56,1.000
6.28,sys3,18.89,510.7,99.74,1.000
6.35,sys2,1.20,241.9,47.24,1.000
6.36,sys4,3.51,479.3,93.61,1.000
7.28,sys1,15.51,473.7,92.52,1.000
7.29,sys3,36.21,510.3,99.67,1.000
7.35,sys2,1.99,241.9,47.25,1.000
7.36,sys4,2.92,479.6,93.68,1.000
8.28,sys1,24.01,473.6,92.49,1.000
8.29,sys3,37.50,510.6,99.72,1.000
8.36,sys2,5.04,242.3,47.32,1.000
8.36,sys4,5.03,479.6,93.68,1.000
9.29,sys1,12.18,473.8,92.53,1.000
9.3,sys3,27.27,510.3,99.67,1.000
9.36,sys2,2.36,241.8,47.23,1.000
9.37,sys4,2.77,479.4,93.64,1.000
10.29,sys1,6.87,473.9,92.56,1.000
10.31,sys3,14.81,510.3,99.67,1.000
10.36,sys2,4.30,242.0,47.27,1.000
10.37,sys4,3.54,479.5,93.66,1.000
11.29,sys1,11.27,473.8,92.55,1.000
11.31,sys3,28.39,512.0,99.99,1.000
