t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.14,sys2,0.65,244.0,47.65,1.000
1.15,sys3,0.26,509.8,99.57,1.000
1.15,sys4,0.83,481.0,93.94,1.000
1.16,sys1,0.58,472.6,92.31,1.000
2.14,sys2,0.88,244.2,47.70,1.000
2.15,sys3,0.86,509.8,99.57,1.000
2.15,sys4,1.62,480.2,93.79,1.000
2.16,sys1,0.78,472.9,92.36,1.000
3.14,sys2,1.66,243.8,47.62,1.000
3.15,sys3,22.50,509.8,99.58,1.000
3.15,sys4,3.85,480.1,93.78,1.000
3.16,sys1,12.51,474.2,92.62,1.000
4.14,sys2,1.83,244.0,47.65,1.000
4.15,sys3,31.97,510.2,99.65,1.000
4.15,sys4,5.03,480.5,93.85,1.000
4.17,sys1,15.29,474.1,92.61,1.000
5.15,sys2,4.27,242.7,47.41,1.000
5.15,sys3,16.05,510.5,99.70,1.000
5.15,sys4,2.94,480.7,93.88,1.000
5.17,sys1,10.84,474.9,92.76,1.000
6.15,sys2,3.64,243.0,47.46,1.000
6.15,sys3,29.95,510.2,99.64,1.000
6.16,sys4,3.29,480.5,93.85,1.000
6.17,sys1,17.36,474.4,92.66,1.000
7.15,sys2,0.83,243.0,47.46,1.000
7.16,sys3,13.09,509.9,99.59,1.000
7.16,sys4,3.61,480.5,93.86,1.000
7.17,sys1,3.63,473.7,92.52,1.000
8.15,sys2,2.71,242.8,47.41,1.000
8.16,sys3,16.19,509.9,99.60,1.000
8.16,sys4,3.87,481.2,93.98,1.000
8.17,sys1,9.66,474.4,92.65,1.000
9.16,sys2,3.15,242.4,47.34,1.000
9.16,sys3,22.16,509.7,99.55,1.000
9.16,sys4,3.02,481.3,94.00,1.000
9.17,sys1,19.43,474.6,92.69,1.000
10.16,sys2,0.79,242.6,47.38,1.000
10.16,sys3,16.75,509.9,99.60,1.000
10.17,sys4,1.31,481.1,93.96,1.000
10.18,sys1,11.13,473.9,92.56,1.000
11.16,sys2,3.08,243.5,47.56,1.000
11.17,sys3,33.12,509.7,99.55,1.000
11.17,sys4,4.42,480.3,93.81,1.000
11.18,sys1,17.99,475.2,92.80,1.000
12.16,sys2,1.40,242.3,47.33,1.000
12.17,sys3,30.70,509.9,99.59,1.000
12.17,sys4,5.24,480.1,93.78,1.000
12.18,sys1,12.31,474.6,92.69,1.000
13.17,sys2,0.80,242.8,47.43,1.000
13.17,sys3,16.77,509.7,99.55,1.000
13.17,sys4,5.08,480.4,93.83,1.000
13.18,sys1,12.58,473.8,92.54,1.000
14.17,sys2,1.89,242.7,47.40,1.000
14.17,sys3,43.73,509.9,99.59,1.000
14.17,sys4,4.74,480.4,93.82,1.000
14.18,sys1,13.83,475.1,92.78,1.000
15.17,sys2,1.38,242.7,47.41,1.000
15.17,sys3,19.08,509.9,99.58,1.000
15.18,sys1,15.55,474.6,92.69,1.000
15.18,sys4,15.84,480.8,93.91,1.000
16.17,sys2,4.63,243.0,47.46,1.000
16.18,sys3,19.06,510.1,99.63,1.000
16.18,sys4,33.21,482.3,94.20,1.000
16.19,sys1,20.56,474.9,92.75,1.000
17.17,sys2,1.98,243.1,47.48,1.000
