t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.26,sys4,0.66,480.1,93.77,1.000
1.27,sys1,0.37,503.0,98.23,1.000
1.27,sys2,0.12,239.1,46.69,1.000
1.27,sys3,0.25,510.5,99.71,1.000
2.27,sys1,5.61,505.2,98.67,1.000
2.27,sys2,0.18,238.8,46.64,1.000
2.27,sys4,3.69,480.1,93.78,1.000
2.28,sys3,3.23,510.5,99.70,1.000
3.27,sys1,79.62,502.3,98.11,1.000
3.27,sys4,63.19,480.6,93.86,1.000
3.28,sys2,55.24,239.5,46.78,1.000
3.28,sys3,71.30,510.4,99.69,1.000
4.28,sys1,99.30,505.3,98.70,1.000
4.28,sys2,49.98,238.9,46.66,1.000
4.28,sys3,76.43,511.3,99.86,1.000
4.28,sys4,62.39,481.4,94.02,1.000
5.28,sys1,73.01,504.0,98.43,1.000
5.28,sys2,33.83,238.9,46.67,1.000
5.28,sys3,64.99,509.6,99.54,1.000
5.28,sys4,33.22,481.8,94.09,1.000
6.28,sys1,92.33,505.4,98.71,1.000
6.28,sys2,37.70,239.3,46.74,1.000
6.28,sys3,56.19,510.2,99.64,1.000
6.28,sys4,57.18,481.4,94.02,1.000
7.28,sys1,88.64,506.5,98.92,1.000
7.29,sys2,41.09,239.1,46.69,1.000
7.29,sys3,47.01,509.8,99.57,1.000
7.29,sys4,61.65,481.4,94.03,1.000
8.29,sys1,79.60,506.0,98.82,1.000
8.29,sys2,48.32,239.3,46.74,1.000
8.29,sys3,43.87,509.8,99.57,1.000
8.31,sys4,55.45,482.0,94.14,1.000
9.29,sys1,90.88,505.0,98.64,1.000
9.29,sys2,59.71,239.1,46.69,1.000
9.29,sys3,39.17,510.5,99.71,1.000
9.31,sys4,56.85,481.6,94.07,1.000
10.29,sys2,45.27,239.1,46.69,1.000
10.29,sys3,69.37,510.3,99.67,1.000
10.31,sys1,82.67,505.0,98.64,1.000
10.31,sys4,32.17,481.6,94.07,1.000
11.29,sys2,48.64,239.1,46.69,1.000
11.29,sys3,73.68,510.2,99.64,1.000
11.31,sys4,31.18,481.4,94.02,1.000
11.32,sys1,77.76,505.8,98.78,1.000
12.29,sys2,44.45,239.5,46.78,1.000
12.29,sys3,83.27,510.2,99.66,1.000
12.32,sys1,94.96,503.7,98.39,1.000
12.32,sys4,27.14,483.4,94.40,1.000
13.29,sys2,47.01,239.3,46.73,1.000
13.29,sys3,58.44,510.3,99.67,1.000
13.32,sys1,89.86,505.6,98.75,1.000
13.32,sys4,58.14,481.6,94.06,1.000
14.29,sys2,55.08,239.0,46.69,1.000
14.29,sys3,54.66,510.1,99.62,1.000
14.32,sys1,90.04,506.0,98.83,1.000
14.32,sys4,74.85,481.8,94.10,1.000
15.29,sys2,64.74,239.4,46.76,1.000
15.3,sys3,59.85,510.1,99.62,1.000
15.32,sys1,87.00,505.5,98.72,1.000
15.32,sys4,61.48,482.2,94.19,1.000
16.29,sys2,52.53,239.0,46.69,1.000
16.3,sys3,66.30,510.6,99.73,1.000
16.32,sys1,95.30,507.1,99.04,1.000
16.32,sys4,45.85,482.3,94.20,1.000
17.3,sys2,45.26,239.6,46.79,1.000
17.3,sys3,60.77,509.8,99.57,1.000
17.33,sys1,76.05,505.8,98.78,1.000
17.33,sys4,39.53,482.0,94.15,1.000
18.3,sys2,31.82,239.3,46.74,1.000
18.3,sys3,68.68,510.2,99.65,1.000
18.33,sys1,80.21,506.3,98.90,1.000
18.33,sys4,43.94,482.0,94.15,1.000
19.3,sys2,25.63,239.4,46.75,1.000
19.3,sys3,48.32,509.8,99.57,1.000
19.33,sys1,50.96,507.5,99.12,1.000
19.33,sys4,41.62,481.8,94.10,1.000
20.3,sys2,31.42,239.8,46.84,1.000
20.3,sys3,60.28,510.7,99.75,1.000
20.33,sys1,68.14,507.8,99.17,1.000
20.34,sys4,39.19,481.8,94.10,1.000
21.3,sys2,55.48,239.6,46.80,1.000
