t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.13,sys2,0.69,241.0,47.07,1.000
1.13,sys3,0.60,504.3,98.49,1.000
1.13,sys4,4.05,439.6,85.85,1.000
1.14,sys1,0.59,476.7,93.11,1.000
2.13,sys2,0.52,241.0,47.07,1.000
2.13,sys3,0.27,504.8,98.59,1.000
2.13,sys4,0.70,439.3,85.79,1.000
2.14,sys1,0.53,476.7,93.11,1.000
3.14,sys1,36.47,482.9,94.32,1.000
3.14,sys2,4.11,240.5,46.98,1.000
3.14,sys3,56.42,506.1,98.84,1.000
3.14,sys4,0.67,439.3,85.80,1.000
4.14,sys2,28.23,240.5,46.98,1.000
4.14,sys3,27.39,504.6,98.55,1.000
4.14,sys4,0.67,439.2,85.79,1.000
4.15,sys1,24.30,483.9,94.51,1.000
5.14,sys2,26.78,241.9,47.25,1.000
5.14,sys3,10.71,504.3,98.49,1.000
5.14,sys4,0.66,439.2,85.79,1.000
5.15,sys1,10.32,483.0,94.33,1.000
6.14,sys2,2.43,241.7,47.20,1.000
6.14,sys3,23.82,504.5,98.54,1.000
6.14,sys4,0.67,439.2,85.79,1.000
6.15,sys1,19.32,483.6,94.46,1.000
7.14,sys2,16.26,241.8,47.22,1.000
7.14,sys3,53.96,505.6,98.75,1.000
7.15,sys1,30.25,483.9,94.50,1.000
7.15,sys4,0.75,439.2,85.79,1.000
8.14,sys2,43.96,241.8,47.23,1.000
8.14,sys3,37.35,505.3,98.69,1.000
8.15,sys1,32.01,483.9,94.50,1.000
8.15,sys4,0.69,439.2,85.79,1.000
9.15,sys2,28.83,241.8,47.22,1.000
9.15,sys3,43.05,505.8,98.79,1.000
9.15,sys4,0.64,439.2,85.79,1.000
9.16,sys1,34.32,485.3,94.78,1.000
10.15,sys2,5.52,241.8,47.23,1.000
10.15,sys3,36.99,505.8,98.79,1.000
10.16,sys1,16.77,483.6,94.45,1.000
10.16,sys4,0.61,439.2,85.79,1.000
11.15,sys2,14.32,242.1,47.28,1.000
11.15,sys3,17.92,505.9,98.81,1.000
11.16,sys1,13.76,484.3,94.59,1.000
11.16,sys4,0.64,439.0,85.74,1.000
12.15,sys2,19.38,241.8,47.22,1.000
12.16,sys1,24.73,483.7,94.47,1.000
12.16,sys3,21.18,506.2,98.86,1.000
12.16,sys4,0.63,439.0,85.74,1.000
13.16,sys1,23.97,484.6,94.65,1.000
13.16,sys2,25.77,241.8,47.23,1.000
13.16,sys3,43.86,506.4,98.90,1.000
13.16,sys4,0.92,439.0,85.74,1.000
14.16,sys1,19.75,484.5,94.63,1.000
14.16,sys2,40.16,241.8,47.23,1.000
14.16,sys3,26.10,506.1,98.84,1.000
14.17,sys4,0.76,439.0,85.74,1.000
15.16,sys1,36.66,483.8,94.49,1.000
15.16,sys2,31.50,241.8,47.23,1.000
15.16,sys3,40.93,508.2,99.26,1.000
15.17,sys4,0.72,439.0,85.74,1.000
16.16,sys2,2.55,241.8,47.23,1.000
16.17,sys1,22.91,483.6,94.45,1.000
16.17,sys3,37.93,507.8,99.18,1.000
16.17,sys4,0.59,439.0,85.74,1.000
17.17,sys1,38.42,485.8,94.89,1.000
17.17,sys2,38.77,241.8,47.23,1.000
17.17,sys3,54.40,507.0,99.02,1.000
17.17,sys4,0.63,439.0,85.74,1.000
18.17,sys1,29.10,485.2,94.77,1.000
18.17,sys2,40.98,242.4,47.35,1.000
18.17,sys3,43.95,508.0,99.21,1.000
18.18,sys4,0.76,439.0,85.74,1.000
19.17,sys1,63.03,483.3,94.40,1.000
19.17,sys2,52.27,243.2,47.49,1.000
19.17,sys3,59.87,507.3,99.08,1.000
19.18,sys4,0.93,439.0,85.74,1.000
20.17,sys1,38.89,485.5,94.83,1.000
20.17,sys2,51.62,242.7,47.40,1.000
20.17,sys3,39.97,507.1,99.04,1.000
20.18,sys4,0.78,439.0,85.74,1.000
21.17,sys3,84.48,506.9,99.00,1.000
21.18,sys1,74.18,487.2,95.15,1.000
21.18,sys2,45.47,242.5,47.36,1.000
21.18,sys4,3.15,439.3,85.80,1.000
22.17,sys3,49.95,507.8,99.17,1.000
22.18,sys1,44.38,485.7,94.86,1.000
22.18,sys2,42.08,242.5,47.36,1.000
22.18,sys4,0.73,439.2,85.78,1.000
23.17,sys3,66.59,509.6,99.53,1.000
23.18,sys1,44.52,485.4,94.81,1.000
23.18,sys2,37.86,241.8,47.23,1.000
23.19,sys4,0.58,439.0,85.74,1.000
24.17,sys3,62.12,509.3,99.48,1.000
24.18,sys1,47.80,484.9,94.70,1.000
24.18,sys2,24.67,241.8,47.23,1.000
24.19,sys4,0.67,439.0,85.74,1.000
25.18,sys1,53.69,485.1,94.74,1.000
25.18,sys2,34.82,244.1,47.68,1.000
25.18,sys3,80.29,508.5,99.31,1.000
25.19,sys4,0.71,439.0,85.74,1.000
26.18,sys1,56.67,482.5,94.23,1.000
26.18,sys2,57.99,241.8,47.24,1.000
26.18,sys3,51.81,508.5,99.32,1.000
26.19,sys4,0.75,439.0,85.74,1.000
27.18,sys2,25.37,242.1,47.28,1.000
27.18,sys3,39.52,508.4,99.30,1.000
27.19,sys1,40.69,485.9,94.91,1.000
27.19,sys4,0.70,439.0,85.74,1.000
28.18,sys3,55.21,508.6,99.34,1.000
28.19,sys1,54.16,486.6,95.04,1.000
28.19,sys2,57.06,242.1,47.28,1.000
28.19,sys4,0.60,439.0,85.74,1.000
29.18,sys3,66.61,508.3,99.28,1.000
29.19,sys1,51.42,484.9,94.71,1.000
29.19,sys2,51.02,242.2,47.30,1.000
29.19,sys4,0.69,438.7,85.69,1.000
30.18,sys3,53.14,508.6,99.34,1.000
30.19,sys1,42.76,486.6,95.05,1.000
30.19,sys2,27.39,242.1,47.28,1.000
30.19,sys4,0.77,439.0,85.74,1.000
31.19,sys1,53.92,487.1,95.13,1.000
31.19,sys3,55.27,508.9,99.39,1.000
31.2,sys2,38.42,242.1,47.28,1.000
31.2,sys4,0.71,439.0,85.74,1.000
32.19,sys3,76.85,508.9,99.40,1.000
32.2,sys1,61.58,488.0,95.30,1.000
32.2,sys2,62.07,242.1,47.28,1.000
32.2,sys4,0.90,439.0,85.74,1.000
33.19,sys3,71.60,509.1,99.43,1.000
33.2,sys1,65.43,489.2,95.55,1.000
33.2,sys2,40.91,242.1,47.29,1.000
33.2,sys4,0.79,439.0,85.74,1.000
34.19,sys3,52.13,509.0,99.40,1.000
34.2,sys2,35.38,242.2,47.31,1.000
34.2,sys4,0.77,438.7,85.69,1.000
34.21,sys1,39.17,485.9,94.91,1.000
35.2,sys2,43.55,242.7,47.40,1.000
35.2,sys3,51.64,509.2,99.46,1.000
35.21,sys4,0.65,438.5,85.64,1.000
35.22,sys1,37.07,484.6,94.66,1.000
36.2,sys2,49.27,242.1,47.28,1.000
36.2,sys3,47.85,510.0,99.60,1.000
36.22,sys1,52.28,486.9,95.09,1.000
36.22,sys4,1.16,439.0,85.74,1.000
37.2,sys2,35.33,242.1,47.29,1.000
37.2,sys3,50.60,510.6,99.72,1.000
37.22,sys1,54.97,487.0,95.11,1.000
37.22,sys4,0.88,438.7,85.69,1.000
38.2,sys3,67.66,511.6,99.91,1.000
38.21,sys2,37.46,242.1,47.29,1.000
38.22,sys1,55.34,485.2,94.77,1.000
38.22,sys4,0.77,439.0,85.74,1.000
39.21,sys2,18.19,242.4,47.34,1.000
39.21,sys3,52.03,510.7,99.74,1.000
39.22,sys1,48.80,486.9,95.10,1.000
39.22,sys4,0.71,439.0,85.74,1.000
40.21,sys2,19.28,242.1,47.28,1.000
40.21,sys3,60.98,510.9,99.78,1.000
40.22,sys4,0.74,438.7,85.69,1.000
40.23,sys1,45.93,486.9,95.10,1.000
41.21,sys2,23.25,242.1,47.28,1.000
41.21,sys3,41.25,509.8,99.58,1.000
41.23,sys1,36.93,485.2,94.76,1.000
41.23,sys4,2.02,439.5,85.83,1.000
42.21,sys3,57.35,509.9,99.58,1.000
42.22,sys2,52.73,242.3,47.33,1.000
42.23,sys1,49.40,485.9,94.90,1.000
42.23,sys4,0.73,439.0,85.74,1.000
43.21,sys3,51.15,510.7,99.75,1.000
43.22,sys2,48.95,243.3,47.53,1.000
43.23,sys1,56.82,486.5,95.02,1.000
43.23,sys4,0.63,439.0,85.74,1.000
44.22,sys2,44.32,242.4,47.34,1.000
44.22,sys3,36.96,510.4,99.69,1.000
44.24,sys1,47.10,485.1,94.74,1.000
44.24,sys4,0.78,439.0,85.74,1.000
45.22,sys2,40.27,242.1,47.28,1.000
45.22,sys3,49.23,510.2,99.64,1.000
45.24,sys1,37.45,488.2,95.35,1.000
45.24,sys4,0.82,439.0,85.74,1.000
46.22,sys2,39.38,242.9,47.43,1.000
46.22,sys3,45.05,509.8,99.57,1.000
46.24,sys1,46.52,488.2,95.35,1.000
46.24,sys4,0.78,439.0,85.74,1.000
47.22,sys2,34.41,242.1,47.29,1.000
47.22,sys3,20.70,509.9,99.59,1.000
47.24,sys4,0.71,438.7,85.69,1.000
47.25,sys1,43.53,486.6,95.04,1.000
48.22,sys2,9.30,242.1,47.28,1.000
48.22,sys3,10.63,509.8,99.57,1.000
48.25,sys1,13.08,484.0,94.52,1.000
48.25,sys4,0.78,439.0,85.74,1.000
49.22,sys3,0.49,509.6,99.52,1.000
49.23,sys2,0.20,242.1,47.28,1.000
