t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.06,sys1,0.99,482.5,94.24,1.000
1.06,sys2,1.24,240.7,47.01,1.000
1.06,sys3,0.08,465.3,90.88,1.000
1.07,sys4,0.66,439.2,85.78,1.000
2.06,sys1,0.62,482.7,94.28,1.000
2.07,sys2,0.22,240.9,47.06,1.000
2.07,sys3,0.07,465.3,90.88,1.000
2.07,sys4,0.79,439.2,85.78,1.000
3.07,sys1,78.37,483.1,94.35,1.000
3.07,sys2,84.14,242.4,47.34,1.000
3.07,sys3,16.45,465.4,90.90,1.000
3.07,sys4,0.62,438.9,85.73,1.000
4.07,sys1,95.54,482.9,94.31,1.000
4.07,sys2,77.02,242.3,47.32,1.000
4.07,sys3,14.62,465.1,90.85,1.000
4.08,sys4,0.70,438.9,85.73,1.000
5.07,sys1,86.56,482.8,94.30,1.000
5.07,sys2,59.71,240.7,47.02,1.000
5.07,sys3,19.08,465.1,90.85,1.000
5.08,sys4,0.79,438.9,85.73,1.000
6.07,sys1,100.37,483.9,94.51,1.000
6.07,sys2,79.30,241.3,47.13,1.000
6.07,sys3,25.23,465.2,90.85,1.000
6.08,sys4,0.70,438.9,85.73,1.000
7.07,sys1,94.67,483.9,94.52,1.000
7.07,sys2,57.45,240.9,47.04,1.000
7.07,sys3,10.79,465.1,90.85,1.000
7.08,sys4,3.22,439.0,85.74,1.000
8.07,sys1,92.05,491.9,96.08,1.000
8.08,sys2,87.30,242.5,47.36,1.000
8.08,sys3,11.32,465.3,90.87,1.000
8.09,sys4,0.76,438.9,85.73,1.000
9.07,sys1,88.14,488.0,95.32,1.000
9.08,sys3,17.57,465.5,90.92,1.000
9.09,sys2,73.72,241.5,47.17,1.000
9.09,sys4,0.67,438.9,85.73,1.000
10.07,sys1,86.82,492.3,96.15,1.000
10.08,sys3,16.69,465.6,90.93,1.000
10.09,sys2,80.47,243.2,47.51,1.000
10.09,sys4,0.57,438.9,85.73,1.000
11.07,sys1,99.09,488.5,95.41,1.000
11.08,sys3,11.64,465.3,90.89,1.000
11.09,sys2,81.29,243.3,47.51,1.000
11.09,sys4,0.63,438.9,85.73,1.000
12.08,sys1,86.69,488.7,95.44,1.000
12.08,sys3,23.78,465.6,90.94,1.000
12.09,sys2,70.41,243.2,47.50,1.000
12.09,sys4,0.71,438.9,85.73,1.000
13.08,sys1,96.37,490.8,95.86,1.000
13.08,sys3,15.04,465.4,90.90,1.000
13.09,sys2,94.97,242.9,47.45,1.000
13.09,sys4,0.63,438.9,85.73,1.000
14.08,sys1,84.06,486.5,95.01,1.000
14.08,sys3,17.46,465.7,90.95,1.000
14.09,sys4,0.68,438.9,85.73,1.000
14.1,sys2,86.94,242.4,47.35,1.000
15.08,sys1,96.75,492.6,96.22,1.000
15.08,sys3,14.87,465.5,90.92,1.000
15.1,sys2,88.79,243.0,47.46,1.000
