t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.37,sys4,2.69,470.1,91.83,1.000
1.38,sys1,0.65,473.2,92.42,1.000
1.38,sys3,0.56,508.8,99.37,1.000
1.4,sys2,0.30,242.8,47.42,1.000
2.37,sys4,9.26,469.9,91.78,1.000
2.38,sys1,4.92,472.1,92.21,1.000
2.38,sys3,5.32,508.8,99.38,1.000
2.4,sys2,4.43,242.3,47.33,1.000
3.37,sys4,14.79,470.0,91.79,1.000
3.38,sys1,14.29,471.7,92.14,1.000
3.39,sys3,12.06,508.8,99.37,1.000
3.41,sys2,14.88,241.9,47.25,1.000
4.38,sys4,6.12,469.8,91.76,1.000
4.39,sys1,22.92,471.4,92.06,1.000
4.39,sys3,14.47,509.5,99.51,1.000
4.42,sys2,27.90,243.5,47.56,1.000
5.38,sys4,4.35,470.5,91.89,1.000
5.39,sys1,20.92,472.1,92.22,1.000
5.39,sys3,15.91,509.0,99.42,1.000
5.42,sys2,24.60,243.4,47.55,1.000
6.38,sys4,33.57,470.7,91.94,1.000
6.39,sys1,32.04,471.9,92.17,1.000
6.4,sys3,27.39,509.2,99.45,1.000
6.43,sys2,16.89,243.5,47.55,1.000
7.39,sys1,20.26,472.0,92.19,1.000
7.39,sys4,14.50,471.3,92.05,1.000
7.4,sys3,36.07,509.1,99.43,1.000
7.43,sys2,5.64,243.7,47.60,1.000
8.39,sys1,27.47,471.7,92.12,1.000
8.39,sys4,37.89,472.6,92.30,1.000
8.4,sys3,39.86,509.5,99.51,1.000
8.43,sys2,11.42,244.7,47.79,1.000
9.39,sys1,42.33,472.9,92.35,1.000
9.39,sys4,14.06,472.6,92.31,1.000
9.4,sys3,19.72,508.9,99.40,1.000
9.44,sys2,42.03,243.6,47.58,1.000
10.39,sys1,27.95,473.2,92.42,1.000
10.39,sys4,4.24,472.9,92.36,1.000
10.4,sys3,15.36,509.1,99.43,1.000
10.44,sys2,24.59,243.4,47.53,1.000
11.39,sys4,22.14,473.9,92.55,1.000
