t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.38,sys1,1.33,472.9,92.36,1.000
1.38,sys2,1.13,244.2,47.70,1.000
1.38,sys3,0.86,509.3,99.47,1.000
1.38,sys4,1.48,480.4,93.84,1.000
2.38,sys1,6.64,474.0,92.57,1.000
2.38,sys2,6.33,242.1,47.28,1.000
2.38,sys3,3.50,509.6,99.52,1.000
2.39,sys4,1.08,480.5,93.84,1.000
3.38,sys1,14.08,473.0,92.39,1.000
3.38,sys2,28.68,242.6,47.38,1.000
3.38,sys3,9.75,509.4,99.48,1.000
3.39,sys4,2.20,480.6,93.86,1.000
4.38,sys2,42.30,243.3,47.53,1.000
4.38,sys3,20.35,509.7,99.54,1.000
4.39,sys1,20.19,473.4,92.46,1.000
4.39,sys4,4.44,481.0,93.94,1.000
5.39,sys1,12.95,474.3,92.64,1.000
5.39,sys2,22.03,243.8,47.62,1.000
5.39,sys3,10.83,509.6,99.52,1.000
5.39,sys4,2.60,480.3,93.80,1.000
6.39,sys1,7.53,473.5,92.48,1.000
6.39,sys2,11.69,243.8,47.62,1.000
6.39,sys3,4.89,509.6,99.53,1.000
6.4,sys4,2.14,480.9,93.92,1.000
7.39,sys1,12.15,473.7,92.53,1.000
7.39,sys2,20.72,244.1,47.68,1.000
7.39,sys3,10.14,509.6,99.52,1.000
7.4,sys4,2.81,480.2,93.79,1.000
8.39,sys2,16.43,244.1,47.68,1.000
8.39,sys3,10.25,509.6,99.53,1.000
8.4,sys1,10.28,473.0,92.39,1.000
8.4,sys4,3.23,480.5,93.85,1.000
9.39,sys2,13.37,244.1,47.68,1.000
9.39,sys3,6.36,509.6,99.53,1.000
9.4,sys1,10.37,474.7,92.71,1.000
9.4,sys4,1.26,480.5,93.84,1.000
10.39,sys2,10.59,243.9,47.64,1.000
10.39,sys3,6.32,509.6,99.53,1.000
10.4,sys1,4.01,474.5,92.68,1.000
10.4,sys4,2.08,480.5,93.86,1.000
11.4,sys1,3.77,472.8,92.34,1.000
11.4,sys2,4.47,245.1,47.88,1.000
11.4,sys3,1.94,510.1,99.63,1.000
11.4,sys4,1.48,480.4,93.83,1.000
12.4,sys2,15.44,244.2,47.70,1.000
12.4,sys3,7.29,509.9,99.58,1.000
12.4,sys4,1.26,480.4,93.83,1.000
12.41,sys1,9.01,473.0,92.38,1.000
13.4,sys2,21.74,244.0,47.65,1.000
13.4,sys3,9.87,509.6,99.53,1.000
13.41,sys1,11.08,473.0,92.38,1.000
13.41,sys4,2.57,480.8,93.91,1.000
14.4,sys2,12.53,243.7,47.60,1.000
14.4,sys3,7.02,509.8,99.58,1.000
14.41,sys1,7.20,473.5,92.48,1.000
14.41,sys4,1.18,480.9,93.92,1.000
15.4,sys2,28.93,244.0,47.65,1.000
15.4,sys3,10.09,509.6,99.53,1.000
15.41,sys1,16.57,474.1,92.60,1.000
15.41,sys4,2.07,480.9,93.93,1.000
16.4,sys3,6.49,509.8,99.58,1.000
16.41,sys2,7.02,243.7,47.61,1.000
16.41,sys4,2.04,481.0,93.95,1.000
16.42,sys1,5.07,473.9,92.55,1.000
17.4,sys3,8.90,509.9,99.59,1.000
17.41,sys2,10.98,244.0,47.65,1.000
17.41,sys4,2.05,480.6,93.87,1.000
17.42,sys1,6.28,473.5,92.47,1.000
18.4,sys3,7.65,509.6,99.54,1.000
18.41,sys2,11.65,243.7,47.60,1.000
18.41,sys4,2.67,480.7,93.89,1.000
18.42,sys1,6.29,473.3,92.44,1.000
19.4,sys3,4.36,509.6,99.54,1.000
19.41,sys2,10.96,245.6,47.97,1.000
19.41,sys4,2.02,480.8,93.91,1.000
19.42,sys1,10.51,472.8,92.35,1.000
20.4,sys3,5.87,509.6,99.53,1.000
20.42,sys1,8.46,473.2,92.42,1.000
20.42,sys2,17.49,244.0,47.66,1.000
20.42,sys4,1.49,480.5,93.84,1.000
21.41,sys3,15.56,510.1,99.64,1.000
21.42,sys1,16.08,474.2,92.62,1.000
21.42,sys2,29.36,244.5,47.75,1.000
21.42,sys4,1.69,480.5,93.84,1.000
22.41,sys3,14.60,509.6,99.54,1.000
22.42,sys1,18.25,475.1,92.80,1.000
22.42,sys2,27.33,244.0,47.65,1.000
22.42,sys4,3.33,480.3,93.81,1.000
23.41,sys3,7.41,509.6,99.54,1.000
23.42,sys2,13.25,244.0,47.65,1.000
23.42,sys4,2.28,480.3,93.80,1.000
23.43,sys1,7.19,474.2,92.61,1.000
24.41,sys3,14.52,509.8,99.56,1.000
24.42,sys2,21.00,244.0,47.66,1.000
24.42,sys4,3.67,480.8,93.91,1.000
24.43,sys1,16.05,474.4,92.65,1.000
25.41,sys3,21.52,510.0,99.61,1.000
25.42,sys2,35.76,243.8,47.62,1.000
25.42,sys4,9.53,480.5,93.85,1.000
25.43,sys1,14.92,474.1,92.59,1.000
26.41,sys3,11.14,509.8,99.56,1.000
26.42,sys4,2.78,480.4,93.83,1.000
26.43,sys1,14.28,473.9,92.56,1.000
26.43,sys2,20.16,244.1,47.67,1.000
27.41,sys3,8.86,509.9,99.59,1.000
27.43,sys1,14.15,474.5,92.67,1.000
27.43,sys2,19.25,243.7,47.61,1.000
27.43,sys4,2.41,481.0,93.94,1.000
28.41,sys3,16.32,510.0,99.61,1.000
28.43,sys2,31.62,244.0,47.66,1.000
28.43,sys4,5.71,481.0,93.95,1.000
28.44,sys1,19.71,473.6,92.49,1.000
29.42,sys3,11.70,509.7,99.54,1.000
29.43,sys2,18.59,243.8,47.61,1.000
29.43,sys4,2.30,480.8,93.91,1.000
29.44,sys1,14.51,474.3,92.64,1.000
30.42,sys3,27.27,509.7,99.54,1.000
30.43,sys4,6.41,480.9,93.93,1.000
30.44,sys1,21.68,474.8,92.73,1.000
30.44,sys2,33.72,244.0,47.66,1.000
31.42,sys3,19.47,509.7,99.54,1.000
31.43,sys4,6.63,480.3,93.80,1.000
31.44,sys2,29.87,243.8,47.62,1.000
31.45,sys1,19.82,474.4,92.65,1.000
32.42,sys3,17.38,510.2,99.66,1.000
32.44,sys2,24.84,244.0,47.66,1.000
32.44,sys4,4.03,480.7,93.88,1.000
32.45,sys1,18.54,474.1,92.60,1.000
33.42,sys3,9.32,510.0,99.61,1.000
33.44,sys4,2.48,481.0,93.95,1.000
33.45,sys1,10.94,474.6,92.70,1.000
33.45,sys2,18.37,243.8,47.61,1.000
34.42,sys3,17.43,510.3,99.67,1.000
34.44,sys4,3.35,481.2,93.98,1.000
34.45,sys1,13.40,473.8,92.54,1.000
34.45,sys2,17.75,246.0,48.05,1.000
35.43,sys3,8.58,509.7,99.56,1.000
35.44,sys4,2.32,481.0,93.94,1.000
35.45,sys1,7.90,474.4,92.65,1.000
35.45,sys2,13.49,244.0,47.66,1.000
36.43,sys3,25.63,509.8,99.58,1.000
36.44,sys4,3.74,481.3,94.00,1.000
36.45,sys1,16.28,474.5,92.67,1.000
36.45,sys2,25.04,244.0,47.65,1.000
37.43,sys3,18.44,510.0,99.62,1.000
37.44,sys4,6.10,481.0,93.94,1.000
37.45,sys2,26.59,244.0,47.65,1.000
37.46,sys1,15.35,474.3,92.63,1.000
38.43,sys3,14.48,509.9,99.59,1.000
38.44,sys4,3.56,481.3,94.01,1.000
38.45,sys2,19.53,244.0,47.66,1.000
38.46,sys1,11.62,474.4,92.65,1.000
39.43,sys3,7.90,509.7,99.56,1.000
39.45,sys4,1.95,481.0,93.94,1.000
39.46,sys1,16.10,474.6,92.70,1.000
39.46,sys2,29.76,243.7,47.60,1.000
40.43,sys3,7.58,509.8,99.56,1.000
40.45,sys4,2.49,480.8,93.92,1.000
40.46,sys1,6.15,474.1,92.59,1.000
40.46,sys2,15.18,244.0,47.66,1.000
41.43,sys3,8.66,509.7,99.56,1.000
41.45,sys4,2.25,480.8,93.90,1.000
41.46,sys1,11.23,474.9,92.75,1.000
41.46,sys2,14.18,243.8,47.61,1.000
42.44,sys3,23.02,509.8,99.57,1.000
42.45,sys4,2.93,481.0,93.95,1.000
42.46,sys2,34.30,245.0,47.85,1.000
42.47,sys1,16.15,473.9,92.55,1.000
43.44,sys3,12.11,510.2,99.64,1.000
43.46,sys2,24.11,244.0,47.65,1.000
43.46,sys4,6.13,480.9,93.92,1.000
43.47,sys1,17.48,474.1,92.59,1.000
44.44,sys3,19.43,510.1,99.64,1.000
44.46,sys2,36.98,244.2,47.70,1.000
44.46,sys4,5.52,480.9,93.93,1.000
44.47,sys1,22.98,474.4,92.65,1.000
45.44,sys3,26.64,509.8,99.58,1.000
45.46,sys4,6.93,480.8,93.90,1.000
45.47,sys1,19.01,474.0,92.59,1.000
45.47,sys2,34.37,244.0,47.66,1.000
46.44,sys3,20.04,509.8,99.58,1.000
46.46,sys4,4.63,480.4,93.84,1.000
46.47,sys1,18.89,474.6,92.70,1.000
46.47,sys2,42.95,243.8,47.62,1.000
47.44,sys3,22.17,509.9,99.59,1.000
47.46,sys4,2.60,480.3,93.80,1.000
47.47,sys1,14.15,473.9,92.55,1.000
47.47,sys2,32.21,244.0,47.65,1.000
48.44,sys3,0.54,509.8,99.57,1.000
48.46,sys4,3.09,481.0,93.94,1.000
48.47,sys2,0.28,243.7,47.61,1.000
48.48,sys1,1.91,473.5,92.49,1.000
