t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.12,sys1,0.37,484.0,94.54,1.000
1.12,sys3,0.07,464.7,90.76,1.000
1.13,sys2,0.11,231.4,45.19,1.000
1.13,sys4,0.74,439.0,85.74,1.000
2.12,sys1,1.44,481.0,93.95,1.000
2.12,sys3,0.23,464.6,90.75,1.000
2.13,sys2,0.94,231.8,45.27,1.000
2.13,sys4,0.72,438.9,85.73,1.000
3.12,sys1,21.36,481.5,94.05,1.000
3.13,sys2,36.88,233.8,45.66,1.000
3.13,sys3,12.37,465.0,90.82,1.000
3.14,sys4,1.66,438.9,85.72,1.000
4.12,sys1,27.45,482.1,94.15,1.000
4.13,sys2,32.54,234.9,45.87,1.000
4.13,sys3,15.28,464.8,90.79,1.000
4.14,sys4,0.68,438.9,85.72,1.000
5.13,sys1,28.73,481.9,94.12,1.000
5.13,sys2,41.11,235.7,46.03,1.000
5.13,sys3,18.61,465.1,90.84,1.000
5.15,sys4,0.71,438.9,85.72,1.000
6.13,sys1,24.44,483.2,94.37,1.000
6.14,sys3,6.44,465.1,90.85,1.000
6.15,sys2,37.18,237.6,46.40,1.000
6.15,sys4,0.65,438.9,85.72,1.000
7.13,sys1,20.24,482.7,94.27,1.000
7.14,sys3,17.30,465.1,90.85,1.000
7.15,sys2,42.55,238.9,46.65,1.000
7.15,sys4,0.64,438.9,85.72,1.000
8.13,sys1,22.53,483.6,94.45,1.000
8.14,sys3,7.62,465.1,90.85,1.000
8.15,sys2,31.25,239.7,46.81,1.000
8.15,sys4,0.68,439.1,85.76,1.000
9.13,sys1,26.40,482.7,94.28,1.000
9.14,sys3,14.00,465.1,90.84,1.000
9.15,sys2,34.10,240.1,46.89,1.000
9.16,sys4,0.65,439.1,85.76,1.000
10.13,sys1,28.16,482.3,94.20,1.000
10.15,sys2,51.64,240.7,47.00,1.000
10.15,sys3,17.80,465.0,90.83,1.000
10.16,sys4,0.66,439.1,85.76,1.000
11.13,sys1,26.86,482.6,94.26,1.000
11.15,sys2,31.13,242.2,47.31,1.000
11.15,sys3,7.98,465.1,90.84,1.000
11.16,sys4,0.69,439.1,85.76,1.000
12.13,sys1,20.03,482.8,94.29,1.000
12.15,sys2,36.37,240.3,46.93,1.000
12.15,sys3,14.81,464.8,90.78,1.000
12.16,sys4,0.63,439.1,85.76,1.000
13.14,sys1,25.28,482.5,94.23,1.000
13.15,sys3,14.13,465.0,90.83,1.000
13.16,sys2,36.85,240.1,46.89,1.000
13.17,sys4,0.67,439.1,85.76,1.000
14.14,sys1,31.07,482.4,94.22,1.000
14.15,sys3,17.17,465.0,90.83,1.000
14.16,sys2,49.69,240.7,47.00,1.000
14.17,sys4,0.65,439.1,85.75,1.000
15.14,sys1,32.37,483.1,94.35,1.000
15.15,sys3,8.85,464.9,90.79,1.000
15.16,sys2,38.17,240.2,46.91,1.000
15.18,sys4,0.72,439.0,85.75,1.000
16.14,sys1,21.56,482.6,94.27,1.000
16.15,sys3,18.37,465.1,90.84,1.000
16.16,sys2,40.46,241.2,47.10,1.000
16.18,sys4,0.71,439.0,85.75,1.000
17.15,sys1,22.55,482.2,94.18,1.000
17.15,sys3,7.67,464.9,90.80,1.000
17.17,sys2,43.63,239.8,46.83,1.000
17.18,sys4,0.65,439.0,85.75,1.000
18.15,sys1,28.45,483.3,94.40,1.000
18.16,sys3,7.24,465.1,90.84,1.000
18.17,sys2,25.00,240.0,46.88,1.000
18.19,sys4,0.66,439.0,85.75,1.000
19.15,sys1,25.41,482.3,94.19,1.000
19.16,sys3,8.50,464.8,90.79,1.000
19.17,sys2,26.16,240.2,46.92,1.000
19.19,sys4,0.63,439.0,85.75,1.000
20.16,sys1,35.02,482.9,94.32,1.000
20.16,sys3,11.79,465.0,90.83,1.000
20.17,sys2,30.29,239.5,46.77,1.000
20.2,sys4,0.69,439.0,85.75,1.000
21.16,sys1,24.41,482.4,94.22,1.000
21.17,sys3,12.02,465.0,90.83,1.000
21.18,sys2,33.89,239.7,46.82,1.000
21.2,sys4,0.66,439.0,85.75,1.000
22.16,sys1,25.72,483.2,94.38,1.000
22.17,sys3,10.83,465.1,90.84,1.000
22.18,sys2,29.40,239.5,46.78,1.000
22.2,sys4,0.60,438.9,85.72,1.000
23.16,sys1,30.68,482.7,94.27,1.000
23.17,sys3,10.02,464.9,90.80,1.000
23.18,sys2,31.16,241.6,47.18,1.000
23.2,sys4,1.54,439.2,85.79,1.000
24.16,sys1,36.43,483.1,94.35,1.000
24.17,sys3,14.72,464.9,90.79,1.000
24.18,sys2,52.61,239.6,46.79,1.000
24.2,sys4,0.66,439.2,85.77,1.000
25.16,sys1,28.08,482.1,94.17,1.000
25.17,sys3,12.38,465.1,90.84,1.000
25.18,sys2,39.06,239.8,46.83,1.000
25.2,sys4,0.64,439.1,85.77,1.000
26.17,sys1,28.55,482.7,94.28,1.000
26.17,sys3,12.17,465.1,90.84,1.000
26.18,sys2,38.59,239.8,46.83,1.000
26.2,sys4,0.73,438.9,85.72,1.000
27.17,sys1,24.25,482.4,94.22,1.000
27.18,sys2,31.72,239.5,46.78,1.000
27.18,sys3,13.85,465.2,90.86,1.000
27.2,sys4,0.68,438.9,85.72,1.000
28.17,sys1,24.18,482.9,94.31,1.000
28.18,sys2,34.06,239.6,46.79,1.000
28.18,sys3,11.27,465.2,90.86,1.000
28.21,sys4,0.64,438.9,85.72,1.000
29.17,sys1,35.38,482.9,94.31,1.000
29.18,sys3,10.56,465.3,90.88,1.000
29.19,sys2,36.52,239.8,46.84,1.000
29.21,sys4,0.65,438.9,85.72,1.000
30.18,sys1,28.52,483.1,94.36,1.000
30.18,sys3,7.75,465.3,90.87,1.000
30.19,sys2,36.42,239.6,46.80,1.000
30.21,sys4,0.69,438.9,85.72,1.000
31.18,sys1,21.26,482.4,94.21,1.000
31.19,sys2,33.19,239.8,46.84,1.000
31.19,sys3,6.08,465.3,90.88,1.000
31.21,sys4,0.66,438.9,85.72,1.000
32.18,sys1,19.44,483.0,94.33,1.000
32.19,sys2,21.92,239.9,46.85,1.000
32.19,sys3,6.35,465.3,90.88,1.000
32.21,sys4,0.62,438.9,85.72,1.000
33.18,sys1,27.81,482.3,94.21,1.000
33.19,sys3,14.15,465.0,90.83,1.000
33.2,sys2,33.56,239.9,46.86,1.000
33.21,sys4,0.63,438.9,85.72,1.000
34.19,sys1,17.60,482.2,94.18,1.000
34.19,sys3,7.95,465.3,90.88,1.000
34.2,sys2,27.50,240.4,46.94,1.000
34.21,sys4,0.68,438.9,85.72,1.000
35.19,sys1,23.41,482.7,94.28,1.000
35.19,sys3,9.50,465.0,90.83,1.000
35.2,sys2,27.40,239.9,46.86,1.000
35.22,sys4,0.75,438.9,85.72,1.000
36.19,sys1,31.59,485.9,94.90,1.000
36.19,sys3,9.58,465.1,90.84,1.000
36.2,sys2,37.89,239.9,46.86,1.000
36.22,sys4,0.88,438.9,85.72,1.000
37.19,sys1,43.46,483.2,94.37,1.000
37.19,sys3,13.63,465.1,90.84,1.000
37.2,sys2,38.20,240.7,47.01,1.000
37.22,sys4,0.75,438.9,85.72,1.000
38.19,sys1,26.96,483.0,94.34,1.000
38.19,sys3,11.81,465.4,90.89,1.000
38.21,sys2,36.27,240.2,46.91,1.000
38.22,sys4,0.74,438.9,85.71,1.000
39.19,sys1,24.83,483.1,94.35,1.000
39.19,sys3,9.24,465.4,90.89,1.000
39.21,sys2,25.41,239.9,46.86,1.000
39.22,sys4,0.73,438.9,85.71,1.000
40.2,sys1,21.75,483.8,94.49,1.000
40.2,sys3,8.70,465.1,90.84,1.000
40.21,sys2,24.89,240.3,46.94,1.000
40.23,sys4,0.70,438.9,85.71,1.000
41.2,sys1,22.35,482.8,94.30,1.000
41.2,sys3,16.07,465.3,90.88,1.000
41.21,sys2,31.53,239.8,46.84,1.000
41.23,sys4,0.75,438.8,85.71,1.000
42.2,sys1,35.41,482.7,94.27,1.000
42.2,sys3,11.80,465.3,90.88,1.000
42.21,sys2,34.26,240.1,46.89,1.000
42.24,sys4,0.78,438.8,85.71,1.000
43.2,sys1,23.29,482.8,94.30,1.000
43.2,sys3,13.16,465.1,90.83,1.000
43.22,sys2,24.87,239.8,46.84,1.000
43.24,sys4,1.93,438.8,85.71,1.000
44.2,sys3,5.48,465.1,90.84,1.000
44.21,sys1,26.32,484.1,94.55,1.000
44.22,sys2,21.09,240.1,46.89,1.000
44.24,sys4,0.68,438.8,85.71,1.000
45.2,sys3,7.45,465.4,90.89,1.000
45.21,sys1,24.65,483.5,94.43,1.000
45.22,sys2,28.73,239.8,46.84,1.000
45.24,sys4,0.69,438.8,85.71,1.000
46.2,sys3,12.17,465.4,90.89,1.000
46.21,sys1,34.77,483.6,94.46,1.000
46.22,sys2,39.74,239.8,46.84,1.000
46.25,sys4,0.58,438.8,85.71,1.000
47.2,sys3,16.24,465.2,90.86,1.000
47.21,sys1,31.91,483.5,94.43,1.000
47.22,sys2,42.72,239.4,46.77,1.000
47.25,sys4,1.10,438.8,85.71,1.000
48.21,sys1,7.69,482.6,94.26,1.000
48.21,sys3,5.20,465.0,90.81,1.000
48.22,sys2,10.23,239.4,46.77,1.000
48.26,sys4,0.70,438.8,85.71,1.000
49.21,sys1,0.44,482.5,94.24,1.000
49.21,sys3,0.08,465.0,90.81,1.000
49.22,sys2,0.13,239.4,46.77,1.000
49.26,sys4,0.71,438.8,85.71,1.000
