t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.2,sys1,0.73,471.5,92.09,1.000
1.2,sys3,0.67,509.8,99.56,1.000
1.22,sys2,0.83,243.6,47.58,1.000
1.23,sys4,1.63,480.0,93.74,1.000
2.2,sys1,6.70,472.8,92.35,1.000
2.2,sys3,5.23,510.0,99.61,1.000
2.23,sys2,0.43,243.6,47.58,1.000
2.24,sys4,4.02,480.0,93.75,1.000
3.2,sys1,6.38,473.0,92.38,1.000
3.2,sys3,16.05,510.3,99.66,1.000
3.23,sys2,1.10,243.6,47.57,1.000
3.24,sys4,3.12,480.2,93.79,1.000
4.21,sys1,18.81,473.1,92.41,1.000
4.21,sys3,31.86,510.0,99.61,1.000
4.23,sys2,3.91,242.6,47.38,1.000
4.25,sys4,5.39,480.2,93.79,1.000
5.21,sys1,9.59,473.1,92.40,1.000
5.21,sys3,25.15,510.3,99.66,1.000
5.23,sys2,3.69,242.3,47.33,1.000
5.25,sys4,4.01,480.3,93.80,1.000
6.21,sys1,19.21,473.6,92.50,1.000
6.21,sys3,15.44,510.1,99.63,1.000
6.23,sys2,41.89,242.8,47.42,1.000
6.26,sys4,3.48,480.2,93.79,1.000
7.21,sys1,19.12,474.6,92.70,1.000
7.21,sys3,23.84,510.4,99.68,1.000
7.23,sys2,32.81,244.3,47.72,1.000
7.26,sys4,6.27,480.2,93.79,1.000
8.21,sys1,9.36,474.2,92.62,1.000
8.21,sys3,11.75,510.1,99.64,1.000
8.23,sys2,14.20,243.9,47.64,1.000
8.26,sys4,3.27,479.6,93.68,1.000
9.21,sys1,9.73,474.2,92.62,1.000
9.21,sys3,12.92,510.3,99.66,1.000
9.23,sys2,15.12,243.7,47.59,1.000
9.26,sys4,3.08,480.0,93.75,1.000
10.21,sys1,5.35,474.1,92.60,1.000
10.22,sys3,5.10,510.1,99.62,1.000
10.24,sys2,7.74,244.2,47.69,1.000
10.26,sys4,1.64,480.1,93.76,1.000
11.21,sys1,5.20,474.7,92.71,1.000
11.22,sys3,8.84,510.1,99.63,1.000
11.24,sys2,12.95,243.7,47.59,1.000
11.27,sys4,1.52,479.9,93.72,1.000
12.21,sys1,7.88,474.0,92.59,1.000
12.22,sys3,8.09,510.1,99.62,1.000
12.25,sys2,14.75,243.7,47.59,1.000
12.27,sys4,1.62,479.7,93.68,1.000
13.21,sys1,16.98,474.7,92.71,1.000
13.22,sys3,13.60,510.3,99.67,1.000
13.25,sys2,23.60,243.7,47.60,1.000
13.27,sys4,3.97,479.4,93.62,1.000
14.21,sys1,13.65,473.0,92.39,1.000
14.22,sys3,10.57,510.4,99.69,1.000
14.25,sys2,29.75,243.7,47.59,1.000
14.27,sys4,3.54,479.5,93.65,1.000
15.21,sys1,9.99,473.6,92.49,1.000
15.22,sys3,23.58,510.6,99.73,1.000
15.25,sys2,33.00,243.7,47.59,1.000
15.27,sys4,5.57,479.6,93.67,1.000
16.21,sys1,3.87,474.6,92.70,1.000
16.22,sys3,6.20,510.1,99.64,1.000
16.25,sys2,5.32,243.9,47.64,1.000
16.27,sys4,2.78,479.7,93.69,1.000
17.22,sys1,13.16,473.3,92.44,1.000
17.23,sys3,15.05,510.5,99.70,1.000
17.25,sys2,22.17,244.6,47.78,1.000
17.28,sys4,5.23,479.9,93.72,1.000
18.22,sys1,21.00,473.5,92.49,1.000
18.23,sys3,21.74,510.4,99.69,1.000
18.25,sys2,33.71,244.4,47.73,1.000
18.29,sys4,4.96,479.6,93.67,1.000
19.22,sys1,15.90,474.3,92.64,1.000
19.23,sys3,11.24,510.1,99.63,1.000
19.25,sys2,20.59,243.7,47.59,1.000
19.29,sys4,2.79,479.2,93.60,1.000
20.22,sys1,17.28,474.2,92.62,1.000
20.23,sys3,15.56,510.5,99.71,1.000
20.25,sys2,29.37,243.7,47.59,1.000
20.29,sys4,5.56,479.3,93.62,1.000
21.22,sys1,8.50,475.2,92.81,1.000
21.23,sys3,10.18,510.1,99.63,1.000
21.26,sys2,16.34,243.8,47.61,1.000
21.29,sys4,3.18,478.8,93.52,1.000
22.22,sys1,10.11,473.4,92.46,1.000
22.23,sys3,9.77,510.4,99.69,1.000
22.26,sys2,13.46,243.8,47.61,1.000
22.29,sys4,2.55,478.7,93.49,1.000
23.23,sys1,9.72,475.2,92.82,1.000
23.23,sys3,11.69,510.3,99.67,1.000
23.26,sys2,20.10,244.0,47.66,1.000
23.3,sys4,8.08,479.2,93.58,1.000
24.23,sys1,9.81,474.1,92.61,1.000
24.23,sys3,13.06,510.3,99.66,1.000
24.26,sys2,16.12,243.8,47.61,1.000
24.3,sys4,4.20,479.6,93.66,1.000
25.23,sys1,8.96,473.3,92.44,1.000
25.23,sys3,8.28,510.3,99.67,1.000
25.26,sys2,17.15,243.8,47.61,1.000
25.3,sys4,2.71,479.3,93.61,1.000
26.23,sys1,5.74,474.4,92.66,1.000
26.24,sys3,9.70,510.3,99.67,1.000
26.26,sys2,22.18,243.8,47.62,1.000
26.3,sys4,1.97,479.4,93.64,1.000
27.23,sys1,9.42,474.5,92.67,1.000
27.24,sys3,7.03,510.7,99.75,1.000
27.27,sys2,14.92,244.3,47.71,1.000
27.31,sys4,1.72,479.3,93.61,1.000
28.24,sys1,13.07,474.7,92.72,1.000
28.25,sys3,11.20,510.2,99.65,1.000
28.27,sys2,14.53,243.8,47.61,1.000
28.31,sys4,2.47,479.7,93.70,1.000
29.24,sys1,10.78,475.1,92.79,1.000
29.25,sys3,5.68,510.3,99.66,1.000
29.27,sys2,13.07,244.1,47.67,1.000
29.31,sys4,2.34,479.8,93.71,1.000
30.24,sys1,9.87,474.3,92.64,1.000
30.25,sys3,7.47,510.2,99.65,1.000
30.28,sys2,14.92,243.5,47.57,1.000
30.31,sys4,2.09,479.5,93.66,1.000
31.24,sys1,6.85,474.2,92.62,1.000
31.25,sys3,11.48,510.4,99.70,1.000
31.28,sys2,16.07,243.5,47.57,1.000
31.32,sys4,2.48,479.4,93.64,1.000
32.25,sys1,13.67,474.2,92.63,1.000
32.25,sys3,11.30,510.2,99.66,1.000
32.28,sys2,18.09,244.6,47.77,1.000
32.32,sys4,3.29,479.2,93.59,1.000
33.25,sys1,15.61,475.5,92.88,1.000
33.26,sys3,12.45,510.3,99.67,1.000
33.28,sys2,15.79,243.5,47.57,1.000
33.32,sys4,3.83,479.2,93.59,1.000
