t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.23,sys1,1.24,503.3,98.30,1.000
1.23,sys2,1.33,229.1,44.75,1.000
1.24,sys3,0.20,509.7,99.55,1.000
1.24,sys4,1.00,481.1,93.96,1.000
2.23,sys1,1.96,503.5,98.34,1.000
2.23,sys2,1.40,228.6,44.65,1.000
2.24,sys3,1.16,509.7,99.55,1.000
2.24,sys4,1.31,481.1,93.96,1.000
3.23,sys2,55.82,231.4,45.20,1.000
3.24,sys1,91.08,502.5,98.15,1.000
3.24,sys3,68.18,509.9,99.59,1.000
3.24,sys4,39.23,481.0,93.94,1.000
4.23,sys2,67.86,233.7,45.64,1.000
4.24,sys1,90.11,505.5,98.74,1.000
4.25,sys3,66.40,511.5,99.91,1.000
4.25,sys4,52.33,482.2,94.18,1.000
5.23,sys2,52.21,236.5,46.19,1.000
5.24,sys1,96.88,505.0,98.63,1.000
5.25,sys3,86.83,509.7,99.54,1.000
5.25,sys4,33.76,482.1,94.16,1.000
6.24,sys1,83.84,506.8,98.98,1.000
6.24,sys2,57.99,237.2,46.32,1.000
6.25,sys3,67.24,509.8,99.56,1.000
6.25,sys4,22.82,483.4,94.42,1.000
7.24,sys1,94.29,505.8,98.78,1.000
7.24,sys2,65.04,236.9,46.26,1.000
7.25,sys4,51.69,483.5,94.43,1.000
7.26,sys3,70.14,511.6,99.91,1.000
8.24,sys1,80.42,506.0,98.82,1.000
8.24,sys2,60.64,237.0,46.30,1.000
8.25,sys4,52.37,481.9,94.13,1.000
8.26,sys3,77.96,510.0,99.62,1.000
9.24,sys2,55.79,236.8,46.25,1.000
9.25,sys1,75.31,505.9,98.81,1.000
9.25,sys4,43.55,482.6,94.26,1.000
9.26,sys3,56.34,510.2,99.64,1.000
10.24,sys2,61.78,236.8,46.26,1.000
10.25,sys1,84.26,504.2,98.48,1.000
10.26,sys4,42.28,481.9,94.13,1.000
10.27,sys3,72.86,509.9,99.59,1.000
11.24,sys2,50.07,236.9,46.27,1.000
11.25,sys1,67.02,504.1,98.46,1.000
11.26,sys4,53.56,483.2,94.38,1.000
11.27,sys3,83.83,511.7,99.93,1.000
12.24,sys2,63.84,238.7,46.62,1.000
12.25,sys1,86.85,505.8,98.78,1.000
12.26,sys4,53.18,483.7,94.48,1.000
12.28,sys3,57.97,509.8,99.56,1.000
13.25,sys2,51.85,236.7,46.22,1.000
13.26,sys1,73.60,508.4,99.29,1.000
13.26,sys4,30.97,482.4,94.23,1.000
13.28,sys3,57.33,510.4,99.69,1.000
14.25,sys2,55.79,236.7,46.23,1.000
14.26,sys1,98.66,506.3,98.89,1.000
14.26,sys4,48.64,481.9,94.13,1.000
14.28,sys3,83.34,511.1,99.82,1.000
15.25,sys2,39.33,237.7,46.42,1.000
15.26,sys1,76.66,507.8,99.18,1.000
15.27,sys4,36.20,481.7,94.08,1.000
15.29,sys3,75.23,510.6,99.73,1.000
16.25,sys2,47.76,237.6,46.40,1.000
16.27,sys1,91.44,507.8,99.17,1.000
16.27,sys4,68.03,482.4,94.22,1.000
16.29,sys3,69.00,510.2,99.65,1.000
