t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.12,sys1,0.33,477.5,93.26,1.000
1.12,sys2,0.14,240.5,46.97,1.000
1.12,sys3,0.31,503.7,98.39,1.000
1.12,sys4,0.82,461.6,90.16,1.000
2.12,sys1,1.17,478.0,93.36,1.000
2.12,sys2,0.31,240.5,46.97,1.000
2.12,sys3,0.91,503.6,98.36,1.000
2.12,sys4,0.79,461.5,90.14,1.000
3.12,sys1,3.70,478.6,93.47,1.000
3.12,sys2,1.44,240.0,46.88,1.000
3.12,sys3,7.45,504.1,98.46,1.000
3.12,sys4,4.76,460.6,89.96,1.000
4.12,sys1,6.67,478.4,93.45,1.000
4.12,sys2,0.91,240.0,46.88,1.000
4.12,sys3,16.71,503.8,98.40,1.000
4.12,sys4,6.14,459.0,89.66,1.000
5.12,sys1,3.29,477.6,93.28,1.000
5.12,sys3,10.06,503.6,98.36,1.000
5.12,sys4,2.60,459.3,89.71,1.000
5.13,sys2,1.02,240.3,46.93,1.000
6.12,sys1,13.40,478.3,93.42,1.000
6.12,sys3,22.96,503.8,98.41,1.000
6.12,sys4,2.04,459.5,89.75,1.000
6.13,sys2,1.98,240.3,46.94,1.000
7.12,sys1,7.41,478.0,93.37,1.000
7.12,sys3,10.45,503.7,98.38,1.000
7.12,sys4,1.06,459.6,89.76,1.000
7.13,sys2,0.78,240.6,46.99,1.000
8.12,sys1,10.62,470.5,91.89,1.000
8.12,sys4,3.63,459.8,89.80,1.000
8.13,sys2,2.03,240.7,47.01,1.000
8.13,sys3,18.74,504.4,98.51,1.000
9.12,sys1,7.19,470.5,91.90,1.000
9.12,sys4,2.14,459.6,89.77,1.000
9.13,sys2,1.43,240.1,46.88,1.000
9.13,sys3,14.96,504.4,98.53,1.000
10.12,sys1,7.56,470.6,91.91,1.000
10.12,sys4,3.45,459.8,89.81,1.000
10.13,sys2,1.12,240.1,46.89,1.000
10.13,sys3,15.24,504.2,98.49,1.000
11.12,sys1,6.54,470.6,91.92,1.000
11.12,sys4,1.30,459.8,89.81,1.000
11.13,sys2,0.58,240.1,46.90,1.000
11.13,sys3,11.48,504.5,98.53,1.000
12.12,sys4,3.17,459.3,89.70,1.000
12.13,sys1,5.39,470.1,91.82,1.000
12.13,sys3,20.24,505.0,98.63,1.000
12.14,sys2,2.17,240.2,46.92,1.000
13.12,sys4,2.60,459.3,89.71,1.000
13.13,sys1,5.52,469.9,91.78,1.000
13.13,sys3,15.04,505.3,98.68,1.000
13.14,sys2,1.54,240.1,46.90,1.000
14.13,sys1,7.95,470.4,91.88,1.000
14.13,sys3,17.31,505.0,98.63,1.000
14.13,sys4,2.90,459.3,89.72,1.000
14.14,sys2,0.59,240.1,46.90,1.000
15.13,sys1,7.50,470.2,91.84,1.000
15.13,sys3,17.05,504.9,98.62,1.000
15.13,sys4,3.41,459.7,89.79,1.000
15.14,sys2,0.97,240.2,46.91,1.000
16.13,sys1,3.52,469.9,91.78,1.000
16.13,sys3,12.75,504.8,98.60,1.000
16.13,sys4,1.86,459.8,89.80,1.000
16.14,sys2,0.96,240.2,46.92,1.000
17.13,sys1,6.38,469.7,91.73,1.000
17.13,sys4,1.63,459.8,89.81,1.000
17.14,sys2,0.64,240.5,46.97,1.000
