t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.2,sys1,0.35,506.4,98.90,1.000
1.2,sys2,0.15,239.7,46.81,1.000
1.2,sys3,0.24,510.6,99.73,1.000
1.2,sys4,0.70,439.4,85.83,1.000
2.2,sys1,0.38,506.5,98.92,1.000
2.2,sys2,0.25,239.9,46.86,1.000
2.2,sys3,0.20,510.1,99.64,1.000
2.2,sys4,0.67,439.4,85.83,1.000
3.2,sys1,86.52,510.1,99.63,1.000
3.2,sys2,67.08,240.3,46.93,1.000
3.2,sys3,63.03,510.7,99.75,1.000
3.2,sys4,0.63,439.3,85.81,1.000
4.2,sys1,98.18,511.9,99.98,1.000
4.2,sys2,69.96,239.6,46.81,1.000
4.2,sys3,91.14,510.3,99.68,1.000
4.2,sys4,0.60,439.3,85.81,1.000
5.2,sys1,58.18,510.9,99.78,1.000
5.2,sys2,48.37,242.0,47.27,1.000
5.2,sys3,62.38,511.1,99.83,1.000
5.21,sys4,0.63,439.3,85.80,1.000
6.2,sys1,74.18,510.0,99.62,1.000
6.2,sys2,70.73,239.7,46.81,1.000
6.2,sys3,75.86,510.7,99.76,1.000
6.21,sys4,0.78,439.3,85.80,1.000
7.2,sys2,61.82,242.2,47.30,1.000
7.2,sys3,75.05,510.9,99.78,1.000
7.21,sys1,74.19,511.1,99.83,1.000
7.21,sys4,0.69,439.3,85.80,1.000
8.2,sys2,58.70,239.8,46.83,1.000
8.21,sys1,64.93,511.8,99.97,1.000
8.21,sys3,61.98,511.0,99.80,1.000
8.22,sys4,0.63,439.3,85.80,1.000
9.2,sys2,69.73,240.5,46.98,1.000
9.21,sys1,72.85,510.6,99.72,1.000
9.21,sys3,78.94,510.8,99.76,1.000
9.22,sys4,0.61,439.3,85.80,1.000
10.21,sys2,50.23,240.5,46.97,1.000
10.21,sys3,65.74,511.6,99.92,1.000
10.22,sys1,72.22,512.0,100.00,1.000
10.22,sys4,0.62,439.3,85.80,1.000
11.21,sys2,45.24,240.3,46.92,1.000
11.21,sys3,62.69,510.6,99.74,1.000
11.22,sys1,76.62,510.4,99.69,1.000
11.22,sys4,0.62,439.3,85.80,1.000
12.21,sys3,72.52,510.1,99.64,1.000
12.22,sys1,87.74,511.1,99.83,1.000
12.22,sys2,61.00,240.3,46.93,1.000
12.22,sys4,0.64,439.3,85.80,1.000
13.21,sys3,72.37,510.5,99.71,1.000
13.22,sys1,91.08,510.1,99.62,1.000
13.22,sys2,84.09,241.5,47.16,1.000
13.22,sys4,0.61,439.1,85.76,1.000
14.22,sys1,50.74,508.6,99.34,1.000
14.22,sys2,53.17,240.5,46.97,1.000
14.22,sys3,43.25,510.4,99.69,1.000
14.22,sys4,0.66,439.3,85.80,1.000
15.22,sys1,82.83,511.8,99.95,1.000
15.22,sys2,71.93,240.3,46.93,1.000
15.22,sys3,59.69,510.6,99.72,1.000
15.22,sys4,0.65,439.3,85.80,1.000
16.22,sys1,74.02,510.8,99.76,1.000
16.22,sys2,62.71,240.8,47.02,1.000
16.22,sys3,73.71,510.5,99.71,1.000
16.23,sys4,0.67,439.3,85.80,1.000
17.22,sys3,79.34,511.4,99.87,1.000
17.23,sys1,89.85,511.5,99.90,1.000
17.23,sys2,45.31,240.3,46.93,1.000
17.23,sys4,1.83,439.5,85.85,1.000
18.22,sys3,67.60,510.6,99.72,1.000
18.23,sys1,72.77,511.5,99.91,1.000
18.23,sys2,43.23,240.3,46.93,1.000
18.23,sys4,0.60,439.3,85.80,1.000
19.22,sys3,75.84,510.8,99.76,1.000
19.23,sys1,86.98,511.3,99.87,1.000
19.23,sys2,79.91,240.6,46.99,1.000
19.23,sys4,0.66,439.3,85.80,1.000
20.22,sys3,83.10,511.1,99.83,1.000
20.23,sys1,63.27,510.1,99.63,1.000
20.23,sys2,66.04,239.6,46.80,1.000
20.23,sys4,0.60,439.3,85.80,1.000
