t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.22,sys3,1.08,510.1,99.63,1.000
1.23,sys1,2.36,501.8,98.00,1.000
1.23,sys2,2.23,238.1,46.51,1.000
1.31,sys4,1.24,480.2,93.78,1.000
2.22,sys3,0.16,510.1,99.63,1.000
2.23,sys1,0.54,502.3,98.10,1.000
2.23,sys2,0.24,238.4,46.56,1.000
2.32,sys4,10.55,480.3,93.82,1.000
3.23,sys2,59.91,238.5,46.59,1.000
3.23,sys3,62.84,510.1,99.63,1.000
3.24,sys1,95.12,504.5,98.53,1.000
3.32,sys4,44.06,481.8,94.09,1.000
4.23,sys2,31.04,238.7,46.61,1.000
4.23,sys3,75.61,509.3,99.47,1.000
4.24,sys1,89.93,506.9,99.00,1.000
4.32,sys4,44.30,481.4,94.02,1.000
5.23,sys2,42.35,238.7,46.61,1.000
5.23,sys3,55.44,510.1,99.63,1.000
5.25,sys1,82.04,509.2,99.45,1.000
5.32,sys4,43.83,482.6,94.26,1.000
6.23,sys2,39.96,238.6,46.60,1.000
6.23,sys3,68.53,509.7,99.55,1.000
6.25,sys1,81.08,509.7,99.55,1.000
6.32,sys4,36.48,482.2,94.18,1.000
7.23,sys3,55.80,510.3,99.67,1.000
7.24,sys2,34.48,238.2,46.53,1.000
7.26,sys1,83.86,508.1,99.24,1.000
7.33,sys4,43.52,483.1,94.36,1.000
8.24,sys2,44.02,238.7,46.63,1.000
8.24,sys3,59.47,509.9,99.58,1.000
8.26,sys1,96.38,510.7,99.75,1.000
8.33,sys4,63.63,482.7,94.28,1.000
9.24,sys2,41.21,238.5,46.59,1.000
9.24,sys3,53.65,509.7,99.55,1.000
9.26,sys1,83.79,509.6,99.53,1.000
9.33,sys4,51.05,481.8,94.10,1.000
10.25,sys2,58.94,238.2,46.52,1.000
10.26,sys1,86.50,511.5,99.91,1.000
10.28,sys3,56.69,509.9,99.59,1.000
10.33,sys4,41.97,481.5,94.05,1.000
11.25,sys2,33.39,238.2,46.52,1.000
11.27,sys1,59.74,509.2,99.45,1.000
11.28,sys3,41.47,509.7,99.55,1.000
11.33,sys4,30.23,481.5,94.05,1.000
12.26,sys2,64.34,239.2,46.72,1.000
12.27,sys1,92.41,510.4,99.68,1.000
12.28,sys3,52.06,510.2,99.65,1.000
12.33,sys4,29.33,481.8,94.10,1.000
13.26,sys2,36.00,238.2,46.53,1.000
13.27,sys1,70.19,508.9,99.40,1.000
13.28,sys3,40.96,510.4,99.68,1.000
13.33,sys4,31.82,481.5,94.05,1.000
14.26,sys2,35.21,238.5,46.58,1.000
14.27,sys1,75.29,509.7,99.54,1.000
14.29,sys3,44.64,510.1,99.62,1.000
14.34,sys4,29.97,481.5,94.05,1.000
15.26,sys2,25.87,238.2,46.53,1.000
15.27,sys1,54.39,511.6,99.93,1.000
15.29,sys3,44.32,509.8,99.58,1.000
15.34,sys4,44.29,481.6,94.07,1.000
16.27,sys2,41.88,239.0,46.68,1.000
16.28,sys1,88.06,507.5,99.13,1.000
