t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.17,sys1,0.28,502.0,98.05,1.000
1.18,sys3,0.24,481.7,94.09,1.000
1.18,sys4,0.94,462.0,90.24,1.000
1.19,sys2,0.15,239.4,46.75,1.000
2.17,sys1,0.37,502.1,98.07,1.000
2.18,sys3,0.15,481.7,94.09,1.000
2.18,sys4,0.88,462.0,90.24,1.000
2.19,sys2,0.25,239.4,46.75,1.000
3.18,sys1,6.26,502.2,98.09,1.000
3.18,sys3,6.57,481.8,94.10,1.000
3.18,sys4,9.60,460.9,90.02,1.000
3.2,sys2,9.09,238.2,46.53,1.000
4.18,sys1,4.17,502.9,98.23,1.000
4.18,sys3,4.74,481.5,94.05,1.000
4.19,sys4,7.76,459.7,89.79,1.000
4.2,sys2,11.47,238.3,46.55,1.000
5.18,sys1,4.79,502.5,98.14,1.000
5.18,sys3,4.36,481.8,94.10,1.000
5.19,sys4,3.01,459.7,89.79,1.000
5.2,sys2,10.09,238.6,46.60,1.000
6.18,sys1,4.53,502.3,98.11,1.000
6.18,sys3,4.73,481.4,94.03,1.000
6.19,sys4,2.69,459.5,89.75,1.000
6.2,sys2,9.48,238.4,46.55,1.000
7.18,sys3,7.81,481.8,94.10,1.000
7.19,sys1,6.48,502.7,98.17,1.000
7.19,sys4,3.77,459.6,89.76,1.000
7.2,sys2,10.40,239.7,46.81,1.000
8.19,sys1,2.61,502.6,98.17,1.000
8.19,sys3,5.59,481.5,94.05,1.000
8.19,sys4,3.99,459.6,89.77,1.000
8.2,sys2,6.05,239.4,46.76,1.000
9.19,sys1,7.03,503.0,98.25,1.000
9.19,sys3,5.83,481.5,94.04,1.000
9.19,sys4,4.20,459.7,89.79,1.000
9.2,sys2,10.79,239.2,46.72,1.000
10.19,sys1,7.37,502.3,98.11,1.000
10.19,sys3,12.73,481.8,94.09,1.000
10.19,sys4,4.18,459.9,89.82,1.000
10.21,sys2,10.61,239.3,46.74,1.000
11.19,sys1,3.69,502.6,98.16,1.000
11.19,sys3,5.54,481.8,94.10,1.000
11.19,sys4,2.57,459.9,89.83,1.000
11.21,sys2,8.58,239.6,46.79,1.000
12.19,sys1,10.35,502.2,98.09,1.000
12.19,sys3,11.27,481.9,94.12,1.000
12.19,sys4,4.43,459.4,89.72,1.000
12.21,sys2,18.03,239.6,46.79,1.000
13.19,sys1,5.19,502.4,98.13,1.000
13.19,sys3,5.59,482.0,94.14,1.000
13.19,sys4,2.59,459.7,89.78,1.000
13.21,sys2,8.58,239.5,46.78,1.000
14.19,sys3,5.11,481.6,94.06,1.000
14.2,sys1,7.59,502.8,98.21,1.000
14.2,sys4,3.94,459.7,89.79,1.000
14.22,sys2,9.31,239.6,46.79,1.000
15.2,sys1,9.73,502.3,98.10,1.000
15.2,sys3,5.83,482.0,94.14,1.000
15.2,sys4,3.01,459.9,89.83,1.000
15.22,sys2,16.39,239.3,46.74,1.000
16.2,sys3,7.46,482.0,94.14,1.000
16.2,sys4,2.15,460.0,89.84,1.000
16.21,sys1,4.12,502.6,98.16,1.000
16.22,sys2,10.11,239.8,46.83,1.000
17.2,sys3,5.11,482.0,94.14,1.000
17.2,sys4,1.55,460.0,89.85,1.000
