t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.38,sys2,0.79,243.9,47.63,1.000
1.38,sys3,1.42,509.7,99.54,1.000
1.39,sys4,1.67,480.7,93.89,1.000
1.4,sys1,1.17,473.3,92.45,1.000
2.38,sys2,1.75,243.9,47.64,1.000
2.39,sys3,5.25,509.8,99.57,1.000
2.39,sys4,1.38,480.6,93.87,1.000
2.41,sys1,5.26,474.4,92.66,1.000
3.38,sys2,1.04,242.9,47.44,1.000
3.39,sys3,20.21,510.1,99.63,1.000
3.39,sys4,1.83,480.6,93.88,1.000
3.41,sys1,7.66,474.3,92.63,1.000
4.38,sys2,1.45,242.9,47.44,1.000
4.39,sys3,26.15,509.4,99.50,1.000
4.4,sys4,4.68,480.4,93.83,1.000
4.41,sys1,5.16,474.8,92.73,1.000
5.39,sys2,1.37,242.9,47.44,1.000
5.4,sys3,18.71,509.5,99.50,1.000
5.4,sys4,1.45,480.3,93.81,1.000
5.42,sys1,9.74,474.9,92.76,1.000
6.39,sys2,3.66,242.9,47.45,1.000
6.4,sys3,25.78,509.2,99.46,1.000
6.4,sys4,5.45,481.0,93.95,1.000
6.42,sys1,9.01,474.4,92.66,1.000
7.39,sys2,2.58,242.0,47.27,1.000
7.4,sys3,27.01,510.0,99.60,1.000
7.4,sys4,4.53,480.7,93.88,1.000
7.42,sys1,9.15,474.5,92.67,1.000
8.4,sys2,1.56,242.4,47.35,1.000
8.4,sys4,4.51,480.4,93.83,1.000
8.41,sys3,39.20,509.5,99.51,1.000
8.43,sys1,12.43,474.6,92.70,1.000
9.4,sys2,5.48,242.5,47.36,1.000
9.4,sys4,2.99,480.6,93.87,1.000
9.41,sys3,39.52,509.4,99.50,1.000
9.43,sys1,11.47,475.7,92.91,1.000
10.4,sys2,6.07,242.6,47.38,1.000
10.4,sys4,4.71,480.8,93.91,1.000
10.41,sys3,47.86,509.7,99.55,1.000
10.43,sys1,17.09,474.4,92.67,1.000
11.4,sys2,8.58,242.1,47.28,1.000
11.41,sys4,8.72,480.6,93.87,1.000
11.42,sys3,44.70,509.5,99.52,1.000
11.43,sys1,16.34,475.1,92.80,1.000
12.4,sys2,3.55,242.4,47.35,1.000
12.41,sys4,6.24,480.7,93.89,1.000
12.42,sys3,45.75,509.5,99.51,1.000
12.43,sys1,14.02,475.4,92.84,1.000
13.41,sys2,11.19,242.4,47.34,1.000
13.41,sys4,4.08,480.6,93.87,1.000
13.42,sys3,34.78,509.8,99.57,1.000
13.43,sys1,13.57,475.4,92.86,1.000
14.41,sys2,2.45,242.6,47.37,1.000
14.41,sys4,4.30,480.9,93.93,1.000
14.42,sys3,18.39,509.5,99.51,1.000
14.44,sys1,10.01,475.2,92.81,1.000
15.41,sys2,4.29,242.8,47.41,1.000
15.41,sys4,13.96,480.0,93.76,1.000
15.42,sys3,26.94,510.9,99.79,1.000
15.44,sys1,14.39,475.4,92.85,1.000
16.41,sys2,5.30,242.3,47.33,1.000
16.41,sys4,4.53,480.5,93.85,1.000
16.42,sys3,26.01,509.7,99.54,1.000
16.44,sys1,11.32,475.6,92.90,1.000
17.41,sys2,1.31,242.5,47.36,1.000
17.41,sys4,5.34,480.6,93.87,1.000
17.42,sys3,25.82,509.5,99.52,1.000
17.45,sys1,8.74,474.1,92.60,1.000
18.41,sys2,3.99,242.9,47.44,1.000
18.41,sys4,4.11,480.8,93.90,1.000
18.42,sys3,19.97,509.8,99.56,1.000
18.45,sys1,12.63,475.7,92.92,1.000
19.41,sys2,3.07,242.3,47.33,1.000
19.41,sys4,4.28,480.5,93.84,1.000
19.43,sys3,22.56,509.8,99.56,1.000
19.45,sys1,13.72,476.1,92.99,1.000
20.41,sys2,1.32,242.3,47.32,1.000
20.42,sys4,4.43,480.5,93.85,1.000
20.43,sys3,11.68,509.8,99.57,1.000
20.45,sys1,9.14,475.0,92.77,1.000
21.42,sys2,1.06,242.3,47.33,1.000
21.42,sys4,2.17,480.7,93.88,1.000
21.43,sys3,19.09,509.6,99.53,1.000
21.45,sys1,9.67,474.1,92.60,1.000
22.42,sys2,4.42,242.4,47.35,1.000
22.42,sys4,4.09,480.5,93.85,1.000
22.43,sys3,21.75,511.6,99.91,1.000
22.45,sys1,7.18,475.0,92.77,1.000
23.42,sys2,3.75,242.5,47.37,1.000
23.42,sys4,6.23,480.3,93.81,1.000
23.43,sys3,16.93,509.6,99.53,1.000
23.45,sys1,5.21,475.5,92.88,1.000
24.42,sys2,0.56,242.5,47.37,1.000
24.42,sys4,1.40,480.3,93.82,1.000
24.43,sys3,7.57,510.1,99.62,1.000
24.45,sys1,6.51,475.7,92.91,1.000
25.42,sys2,2.30,242.7,47.41,1.000
25.42,sys4,5.08,480.4,93.82,1.000
25.43,sys3,18.50,509.5,99.52,1.000
25.45,sys1,9.42,475.2,92.81,1.000
26.42,sys2,0.68,242.7,47.41,1.000
26.42,sys4,3.17,480.7,93.88,1.000
26.44,sys3,9.75,510.1,99.62,1.000
