t,system,cpu_pct,mem_mb,mem_pct,quota_cores
1.1,sys1,0.69,481.2,93.98,1.000
1.1,sys2,0.97,243.3,47.52,1.000
1.1,sys3,0.15,485.9,94.91,1.000
1.11,sys4,1.33,453.6,88.60,1.000
2.1,sys1,1.07,481.5,94.04,1.000
2.1,sys2,0.88,243.3,47.52,1.000
2.1,sys3,0.75,485.7,94.86,1.000
2.11,sys4,1.49,453.4,88.56,1.000
3.1,sys2,19.13,243.4,47.54,1.000
3.1,sys3,31.04,485.4,94.80,1.000
3.11,sys1,31.38,464.4,90.71,1.000
3.12,sys4,9.36,453.0,88.48,1.000
4.1,sys2,29.05,244.8,47.82,1.000
4.1,sys3,18.25,485.6,94.83,1.000
4.11,sys1,28.99,464.3,90.68,1.000
4.12,sys4,5.71,452.2,88.33,1.000
5.1,sys3,22.83,487.2,95.15,1.000
5.11,sys1,34.35,465.1,90.83,1.000
5.11,sys2,32.46,244.8,47.81,1.000
5.12,sys4,9.30,452.0,88.28,1.000
6.1,sys3,21.47,487.0,95.12,1.000
6.11,sys1,24.06,464.9,90.80,1.000
6.11,sys2,26.48,242.5,47.36,1.000
6.12,sys4,10.44,452.0,88.29,1.000
7.11,sys2,25.18,242.7,47.41,1.000
7.11,sys3,18.17,487.3,95.17,1.000
7.12,sys1,20.64,464.7,90.77,1.000
7.12,sys4,3.43,451.9,88.27,1.000
8.11,sys2,27.67,242.5,47.36,1.000
8.11,sys3,23.43,488.0,95.31,1.000
8.12,sys1,34.60,464.8,90.79,1.000
8.13,sys4,5.52,451.8,88.24,1.000
9.11,sys2,24.29,242.5,47.37,1.000
9.11,sys3,16.25,487.9,95.29,1.000
9.12,sys1,33.88,465.2,90.87,1.000
9.13,sys4,5.43,452.2,88.31,1.000
10.11,sys2,22.18,242.5,47.36,1.000
10.11,sys3,21.21,488.2,95.34,1.000
10.12,sys1,26.60,464.8,90.78,1.000
10.13,sys4,9.21,452.1,88.30,1.000
11.11,sys2,29.66,242.7,47.41,1.000
11.11,sys3,26.67,487.9,95.30,1.000
11.14,sys1,35.08,464.9,90.80,1.000
11.14,sys4,8.73,452.9,88.47,1.000
12.11,sys2,25.25,242.5,47.36,1.000
12.11,sys3,19.00,486.9,95.10,1.000
12.14,sys1,26.73,465.0,90.82,1.000
